timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh
1770560809.987346,57.83443717,12.30731517,57.83443236,12.30730951,2.257,2.500,1.070,0.61
1770560810.988627,57.83443783,12.30731467,57.83443510,12.30731209,2.200,2.500,1.010,0.16
1770560811.9854841,57.83444283,12.30730983,57.83443897,12.30731096,2.200,2.500,1.010,0.54
1770560812.9841707,57.83444700,12.30731300,57.83444298,12.30731198,2.200,2.500,1.010,0.31
1770560813.9847238,57.83444917,12.30731933,57.83444607,12.30731566,2.200,2.500,1.010,0.08
1770560814.987949,57.83445350,12.30731833,57.83444979,12.30731700,2.200,2.500,1.010,0.24
1770560815.9865334,57.83445217,12.30732650,57.83445098,12.30732175,2.200,2.500,1.010,0.39
1770560816.9830294,57.83445867,12.30732250,57.83445482,12.30732212,2.200,2.500,1.010,0.23
1770560817.9905784,57.83445383,12.30732600,57.83445433,12.30732406,2.200,2.500,1.010,0.48
1770560818.9840336,57.83445917,12.30731850,57.83445675,12.30732128,2.200,2.500,1.010,0.56
1770560819.9888272,57.83446000,12.30732283,57.83445837,12.30732206,2.200,2.500,1.010,0.34
1770560820.9852731,57.83445167,12.30732967,57.83445502,12.30732586,2.200,2.500,1.010,0.73
1770560821.991041,57.83443933,12.30733750,57.83444718,12.30733168,2.200,2.500,1.010,1.99
1770560822.9856083,57.83443133,12.30734650,57.83443926,12.30733909,2.200,2.500,1.010,2.16
1770560823.9868474,57.83442300,12.30734900,57.83443113,12.30734405,2.200,2.500,1.010,2.22
1770560824.9815373,57.83441817,12.30735233,57.83442465,12.30734819,2.200,2.500,1.010,1.99
1770560825.9888265,57.83441000,12.30735533,57.83441732,12.30735176,2.200,2.500,1.010,2.39
1770560826.9721587,57.83440117,12.30736333,57.83440925,12.30735755,2.200,2.500,1.010,2.70
1770560827.9859,57.83439033,12.30737783,57.83439979,12.30736769,2.200,2.500,1.010,3.47
1770560828.9853914,57.83438550,12.30737517,57.83439264,12.30737143,2.200,2.500,1.010,2.72
1770560829.986398,57.83438183,12.30737550,57.83438724,12.30737346,2.200,2.500,1.010,2.19
1770560830.9848793,57.83437800,12.30737050,57.83438262,12.30737198,2.200,2.500,1.010,1.79
1770560831.9853547,57.83437167,12.30737350,57.83437714,12.30737274,2.200,2.500,1.010,2.19
1770560832.9843404,57.83437383,12.30736300,57.83437549,12.30736787,2.200,2.500,1.010,1.19
1770560833.985898,57.83437667,12.30735083,57.83437608,12.30735935,2.200,2.500,1.010,1.17
1770560834.9820237,57.83437333,12.30734167,57.83437471,12.30735051,2.200,2.500,1.010,1.27
1770560835.972075,57.83436867,12.30734267,57.83437169,12.30734659,2.200,2.500,1.010,0.76
1770560836.9770794,57.83436750,12.30733967,57.83436959,12.30734313,2.200,2.500,1.010,0.71
1770560837.9918046,57.83436683,12.30733550,57.83436821,12.30733931,2.200,2.500,1.010,0.59
1770560838.9872196,57.83435767,12.30734067,57.83436294,12.30733999,2.200,2.500,1.010,0.96
1770560839.9812133,57.83435567,12.30733433,57.83435930,12.30733716,2.200,2.500,1.010,1.01
1770560840.9861028,57.83435367,12.30733483,57.83435648,12.30733600,2.200,2.500,1.010,0.75
1770560841.9720283,57.83435250,12.30733783,57.83435449,12.30733692,2.200,2.500,1.010,0.39
1770560842.9850163,57.83434617,12.30734817,57.83435033,12.30734254,2.200,2.500,1.010,1.36
1770560843.986734,57.83433950,12.30734167,57.83434491,12.30734210,2.200,2.500,1.010,1.57
1770560844.9832356,57.83433367,12.30734250,57.83433929,12.30734230,2.200,2.500,1.010,1.65
1770560845.9852576,57.83432817,12.30734483,57.83433373,12.30734357,2.200,2.500,1.010,1.57
1770560846.9857013,57.83432017,12.30734217,57.83432695,12.30734287,2.200,2.500,1.010,1.89
1770560847.9797657,57.83431900,12.30734017,57.83432297,12.30734152,2.200,2.500,1.010,1.52
1770560848.9844644,57.83431267,12.30733750,57.83431782,12.30733951,2.200,2.500,1.010,1.73
1770560849.984211,57.83431133,12.30733500,57.83431458,12.30733725,2.200,2.500,1.010,1.49
1770560850.9932387,57.83431250,12.30733233,57.83431354,12.30733479,2.200,2.500,1.010,1.31
1770560851.9859574,57.83431333,12.30734000,57.83431344,12.30733740,2.200,2.500,1.010,1.12
1770560852.971059,57.83431967,12.30734850,57.83431655,12.30734295,2.200,2.500,1.010,0.97
1770560853.9846196,57.83432133,12.30734917,57.83431894,12.30734606,2.257,2.500,1.070,0.95
1770560854.9832606,57.83432383,12.30734133,57.83432139,12.30734370,2.200,2.500,1.010,0.54
1770560855.9876807,57.83432583,12.30734267,57.83432361,12.30734318,2.200,2.500,1.010,0.35
1770560856.9812696,57.83432300,12.30734567,57.83432331,12.30734442,2.200,2.500,1.010,1.24
1770560857.9872699,57.83432183,12.30733617,57.83432257,12.30734030,2.200,2.500,1.010,1.48
1770560858.98016,57.83432583,12.30733200,57.83432420,12.30733615,2.200,2.500,1.010,1.33
1770560859.983939,57.83433083,12.30733533,57.83432752,12.30733574,2.200,2.500,1.010,0.76
1770560860.9876351,57.83433433,12.30734067,57.83433093,12.30733820,2.200,2.500,1.010,0.52
1770560861.9854095,57.83434050,12.30733817,57.83433571,12.30733819,2.200,2.500,1.010,0.23
1770560862.9853156,57.83434017,12.30733617,57.83433794,12.30733718,2.200,2.500,1.010,0.80
1770560863.9863448,57.83434133,12.30733933,57.83433964,12.30733825,2.200,2.500,1.010,0.98
1770560864.986485,57.83434717,12.30734683,57.83434340,12.30734254,2.200,2.500,1.010,0.74
1770560865.9709213,57.83435500,12.30734917,57.83434920,12.30734586,2.200,2.500,1.010,0.78
1770560866.986067,57.83435200,12.30734183,57.83435060,12.30734384,2.200,2.500,1.010,0.39
1770560867.9951997,57.83434867,12.30734617,57.83434963,12.30734501,2.200,2.500,1.010,1.03
1770560868.984997,57.83435467,12.30734517,57.83435215,12.30734509,2.200,2.500,1.010,0.46
1770560869.9842966,57.83435383,12.30734650,57.83435299,12.30734579,2.200,2.500,1.010,0.72
1770560870.9872215,57.83435250,12.30734400,57.83435275,12.30734490,2.200,2.500,1.010,0.85
1770560871.9814303,57.83435700,12.30734533,57.83435487,12.30734511,2.200,2.500,1.010,0.63
1770560872.9830933,57.83436167,12.30734517,57.83435827,12.30734514,2.200,2.500,1.010,0.26
1770560873.9882948,57.83436383,12.30734583,57.83436105,12.30734549,2.200,2.500,1.010,0.41
1770560874.983278,57.83436833,12.30735033,57.83436469,12.30734791,2.200,2.500,1.010,0.84
1770560875.9884915,57.83437700,12.30734283,57.83437085,12.30734537,2.200,2.500,1.010,0.75
1770560876.98363,57.83437867,12.30733433,57.83437476,12.30733985,2.200,2.500,1.010,0.47
1770560877.9882083,57.83438417,12.30732933,57.83437946,12.30733459,2.200,2.500,1.010,0.83
1770560878.9815278,57.83438967,12.30732783,57.83438456,12.30733121,2.200,2.500,1.010,0.99
1770560879.9858172,57.83438817,12.30732100,57.83438637,12.30732611,2.200,2.500,1.010,0.69
1770560880.990442,57.83438000,12.30731383,57.83438318,12.30731997,2.200,2.500,1.010,1.45
1770560881.9848037,57.83438067,12.30731033,57.83438192,12.30731515,2.571,2.500,1.400,0.91
1770560882.9813654,57.83438483,12.30731233,57.83438338,12.30731374,2.200,2.500,1.010,0.15
1770560883.9858363,57.83438517,12.30731167,57.83438427,12.30731270,2.200,2.500,1.010,0.06
1770560884.979423,57.83439333,12.30731317,57.83438880,12.30731294,2.200,2.500,1.010,1.02
1770560885.9842818,57.83438550,12.30730883,57.83438715,12.30731088,2.200,2.500,1.010,0.56
1770560886.9781432,57.83436033,12.30728933,57.83437374,12.30730011,2.229,2.500,1.040,3.83
1770560887.9729733,57.83435033,12.30727983,57.83436204,12.30728997,2.229,2.500,1.040,3.88
1770560888.977678,57.83434583,12.30727367,57.83435394,12.30728182,2.229,2.500,1.040,3.28
1770560889.9818823,57.83434783,12.30728017,57.83435088,12.30728099,2.229,2.500,1.040,1.91
1770560890.9780488,57.83434133,12.30728850,57.83434611,12.30728475,2.390,2.500,1.210,2.22
1770560891.9721732,57.83434750,12.30729100,57.83434680,12.30728787,3.048,2.500,1.900,1.03
1770560892.9765353,57.83434050,12.30728633,57.83434365,12.30728710,3.457,2.500,2.330,1.61
1770560893.9800804,57.83437283,12.30729767,57.83435824,12.30729238,3.457,2.500,2.330,0.67
1770560894.9789321,57.83440300,12.30730583,57.83438062,12.30729911,2.238,2.500,1.050,1.90
1770560895.9871652,57.83440267,12.30729600,57.83439164,12.30729755,2.467,2.500,1.290,1.19
1770560896.9766147,57.83440533,12.30728333,57.83439849,12.30729044,3.457,2.500,2.330,1.27
1770560897.9783616,57.83440317,12.30727650,57.83440083,12.30728347,3.457,2.500,2.330,0.94
1770560898.9727473,57.83440717,12.30727883,57.83440400,12.30728115,3.457,2.500,2.330,0.81
1770560899.9775805,57.83440567,12.30729350,57.83440483,12.30728733,3.457,2.500,2.330,0.92
1770560900.9809287,57.83440817,12.30730350,57.83440650,12.30729541,3.048,2.500,1.900,1.38
1770560901.975214,57.83443717,12.30729867,57.83442183,12.30729704,3.048,2.500,1.900,1.05
1770560902.980574,57.83445883,12.30730417,57.83444033,12.30730060,2.467,2.500,1.290,0.98
1770560903.974661,57.83447467,12.30733583,57.83445750,12.30731822,2.467,2.500,1.290,2.06
1770560904.9816065,57.83448733,12.30734433,57.83447242,12.30733128,2.467,2.500,1.290,1.86
1770560905.9738214,57.83449767,12.30734017,57.83448504,12.30733572,2.467,2.500,1.290,1.04
1770560906.978277,57.83450183,12.30733433,57.83449344,12.30733503,2.467,2.500,1.290,1.14
1770560907.9829824,57.83450883,12.30732367,57.83450114,12.30732935,2.467,2.500,1.290,1.51
1770560908.98041,57.83452667,12.30731883,57.83451390,12.30732409,2.467,2.500,1.290,0.63
1770560909.9816716,57.83453250,12.30732983,57.83452320,12.30732696,2.467,2.500,1.290,0.77
1770560910.9763577,57.83454433,12.30732750,57.83453377,12.30732723,2.467,2.500,1.290,0.34
1770560911.979121,57.83455983,12.30733033,57.83454680,12.30732878,2.467,2.500,1.290,0.35
1770560912.9762506,57.83457367,12.30733167,57.83456023,12.30733022,2.467,2.500,1.290,0.76
1770560913.980045,57.83457817,12.30734267,57.83456920,12.30733645,2.467,2.500,1.290,0.79
1770560914.9842346,57.83458583,12.30734700,57.83457752,12.30734172,2.238,2.500,1.050,1.06
1770560915.9754632,57.83458750,12.30735783,57.83458251,12.30734978,2.190,2.500,1.000,0.91
1770560916.985949,57.83458833,12.30735033,57.83458542,12.30735006,2.305,2.500,1.120,0.38
1770560917.9883385,57.83458267,12.30733733,57.83458404,12.30734369,2.181,2.500,0.990,1.58
1770560918.9842553,57.83457983,12.30736317,57.83458194,12.30735343,2.067,2.500,0.870,0.86
1770560919.9841104,57.83457550,12.30735450,57.83457872,12.30735397,2.067,2.500,0.870,1.17
1770560920.9835217,57.83456783,12.30735617,57.83457328,12.30735507,2.067,2.500,0.870,1.57
1770560921.9876566,57.83455867,12.30736117,57.83456597,12.30735812,2.067,2.500,0.870,1.76
1770560922.9818025,57.83454950,12.30736133,57.83455774,12.30735972,2.067,2.500,0.870,2.10
1770560923.989706,57.83454767,12.30735817,57.83455270,12.30735895,2.067,2.500,0.870,1.65
1770560924.9810028,57.83454233,12.30736767,57.83454752,12.30736331,2.067,2.500,0.870,1.24
1770560925.9874682,57.83454333,12.30736850,57.83454543,12.30736590,2.067,2.500,0.870,0.51
1770560926.9804306,57.83453817,12.30737500,57.83454180,12.30737045,2.286,2.500,1.100,1.13
1770560927.984995,57.83453017,12.30738050,57.83453598,12.30737548,2.286,2.500,1.100,1.77
1770560928.9870281,57.83452783,12.30737850,57.83453191,12.30737699,2.286,2.500,1.100,1.27
1770560929.9873734,57.83453133,12.30736717,57.83453162,12.30737208,2.286,2.500,1.100,0.56
1770560930.9890335,57.83453067,12.30736417,57.83453114,12.30736812,2.067,2.500,0.870,0.34
1770560931.9835901,57.83452750,12.30736183,57.83452932,12.30736498,2.181,2.500,0.990,0.74
1770560932.9876435,57.83452900,12.30735200,57.83452916,12.30735849,2.181,2.500,0.990,1.00
1770560933.9843147,57.83453000,12.30734933,57.83452958,12.30735391,2.181,2.500,0.990,0.76
1770560934.9801946,57.83452583,12.30733933,57.83452771,12.30734662,2.181,2.500,0.990,1.58
1770560935.9867003,57.83452200,12.30733600,57.83452485,12.30734131,2.181,2.500,0.990,1.34
1770560936.9858978,57.83451900,12.30733883,57.83452193,12.30734007,2.181,2.500,0.990,0.79
1770560937.9820762,57.83451433,12.30733467,57.83451813,12.30733737,2.067,2.500,0.870,1.17
1770560938.985284,57.83451100,12.30733467,57.83451457,12.30733602,2.067,2.500,0.870,1.05
1770560939.9930732,57.83450800,12.30733850,57.83451128,12.30733726,2.067,2.500,0.870,0.52
1770560940.9899147,57.83450167,12.30733400,57.83450647,12.30733563,2.067,2.500,0.870,1.18
1770560941.9821353,57.83449933,12.30733300,57.83450290,12.30733431,2.067,2.500,0.870,0.71
1770560942.9863887,57.83449433,12.30732850,57.83449862,12.30733141,2.067,2.500,0.870,1.04
1770560943.981958,57.83449317,12.30734350,57.83449589,12.30733745,2.067,2.500,0.870,0.59
1770560944.9846377,57.83449400,12.30734950,57.83449495,12.30734348,2.067,2.500,0.870,0.75
1770560945.9787297,57.83449050,12.30735183,57.83449272,12.30734766,2.067,2.500,0.870,0.63
1770560946.984231,57.83448650,12.30735350,57.83448961,12.30735058,2.067,2.500,0.870,0.66
1770560947.988196,57.83448417,12.30735483,57.83448689,12.30735271,2.067,2.500,0.870,0.59
1770560948.9843147,57.83448000,12.30734417,57.83448344,12.30734844,2.067,2.500,0.870,0.81
1770560949.98875,57.83447733,12.30733817,57.83448039,12.30734330,2.067,2.500,0.870,0.93
1770560950.9834259,57.83447650,12.30733383,57.83447844,12.30733857,2.190,2.500,1.000,0.75
1770560951.987122,57.83447500,12.30733383,57.83447672,12.30733620,2.190,2.500,1.000,0.37
1770560952.9825099,57.83447200,12.30733250,57.83447436,12.30733435,2.190,2.500,1.000,0.29
1770560953.9865544,57.83447117,12.30733650,57.83447276,12.30733543,2.362,2.500,1.180,0.30
1770560954.9801514,57.83447333,12.30733200,57.83447305,12.30733371,2.362,2.500,1.180,0.26
1770560955.984801,57.83447433,12.30732883,57.83447369,12.30733127,2.362,2.500,1.180,0.57
1770560956.9809923,57.83447750,12.30733400,57.83447560,12.30733264,2.067,2.500,0.870,0.97
1770560957.987868,57.83447350,12.30732700,57.83447455,12.30732982,2.067,2.500,0.870,0.52
1770560958.983625,57.83446683,12.30733367,57.83447069,12.30733174,2.181,2.500,0.990,0.98
1770560959.9863505,57.83445983,12.30733817,57.83446526,12.30733495,2.181,2.500,0.990,1.36
1770560960.9890294,57.83445817,12.30734467,57.83446171,12.30733981,2.067,2.500,0.870,0.83
1770560961.983052,57.83445583,12.30735667,57.83445877,12.30734824,2.067,2.500,0.870,1.14
1770560962.98631,57.83445567,12.30736083,57.83445722,12.30735454,2.067,2.500,0.870,0.50
1770560963.9839523,57.83445483,12.30736367,57.83445603,12.30735910,2.067,2.500,0.870,0.35
1770560964.9901204,57.83445483,12.30736367,57.83445543,12.30736138,2.067,2.500,0.870,0.49
1770560965.9831064,57.83445083,12.30736483,57.83445313,12.30736311,2.067,2.500,0.870,0.26
1770560966.99056,57.83444783,12.30736200,57.83445048,12.30736255,2.067,2.500,0.870,0.48
1770560967.9819145,57.83444517,12.30736067,57.83444782,12.30736161,2.067,2.500,0.870,0.56
1770560968.9869516,57.83444067,12.30735783,57.83444425,12.30735972,2.067,2.500,0.870,0.90
1770560969.9709513,57.83443933,12.30735967,57.83444179,12.30735969,2.067,2.500,0.870,0.47
1770560970.9869444,57.83444167,12.30736167,57.83444173,12.30736068,2.067,2.500,0.870,0.37
1770560971.9913385,57.83443833,12.30736533,57.83444003,12.30736301,2.067,2.500,0.870,0.56
1770560972.9856648,57.83444117,12.30736500,57.83444060,12.30736400,2.067,2.500,0.870,0.55
1770560973.9804587,57.83444300,12.30736433,57.83444180,12.30736417,2.067,2.500,0.870,0.82
1770560974.9847658,57.83444867,12.30736567,57.83444523,12.30736492,2.067,2.500,0.870,1.48
1770560975.9894383,57.83445283,12.30736867,57.83444903,12.30736679,2.067,2.500,0.870,1.63
1770560976.9845417,57.83445183,12.30736817,57.83445043,12.30736748,2.067,2.500,0.870,0.79
1770560977.9906445,57.83445317,12.30736750,57.83445180,12.30736749,2.067,2.500,0.870,0.69
1770560978.9851487,57.83445383,12.30736917,57.83445282,12.30736833,2.067,2.500,0.870,0.44
1770560979.9798026,57.83446233,12.30737417,57.83445757,12.30737125,2.067,2.500,0.870,1.77
1770560980.9845245,57.83446467,12.30737150,57.83446112,12.30737137,2.067,2.500,0.870,1.39
1770560981.9882183,57.83446450,12.30737267,57.83446281,12.30737202,2.067,2.500,0.870,0.59
1770560982.983177,57.83446000,12.30737233,57.83446141,12.30737218,2.067,2.500,0.870,0.59
1770560983.9880323,57.83445783,12.30738267,57.83445962,12.30737742,2.067,2.500,0.870,1.35
1770560984.9813492,57.83445550,12.30738383,57.83445756,12.30738063,2.067,2.500,0.870,1.29
1770560985.9790857,57.83445833,12.30738133,57.83445795,12.30738098,2.181,2.500,0.990,0.39
1770560986.983697,57.83445633,12.30738183,57.83445714,12.30738141,2.181,2.500,0.990,0.51
1770560987.9769256,57.83445500,12.30737950,57.83445607,12.30738045,2.181,2.500,0.990,0.38
1770560988.991701,57.83445483,12.30738200,57.83445545,12.30738123,2.181,2.500,0.990,0.61
1770560989.9862707,57.83445350,12.30738917,57.83445448,12.30738520,2.181,2.500,0.990,1.21
1770560990.981111,57.83445017,12.30738933,57.83445232,12.30738727,2.181,2.500,0.990,1.08
1770560991.9858694,57.83444583,12.30738267,57.83444908,12.30738497,2.181,2.500,0.990,1.08
1770560992.982311,57.83444750,12.30737517,57.83444829,12.30738007,2.181,2.500,0.990,0.54
1770560993.9865882,57.83445117,12.30738200,57.83444973,12.30738103,2.181,2.500,0.990,0.67
1770560994.9814556,57.83445250,12.30738767,57.83445111,12.30738435,2.181,2.500,0.990,1.03
1770560995.985485,57.83445617,12.30738433,57.83445364,12.30738434,2.181,2.500,0.990,1.11
1770560996.9801252,57.83446000,12.30738317,57.83445682,12.30738375,2.181,2.500,0.990,1.31
1770560997.9829717,57.83445133,12.30737750,57.83445408,12.30738063,2.067,2.500,0.870,0.47
1770560998.9890888,57.83445533,12.30737917,57.83445471,12.30737990,2.067,2.500,0.870,0.66
1770560999.9852903,57.83445717,12.30737217,57.83445594,12.30737603,2.067,2.500,0.870,0.54
1770561000.9868803,57.83445417,12.30736817,57.83445505,12.30737210,2.067,2.500,0.870,0.17
1770561001.9860213,57.83445167,12.30736233,57.83445336,12.30736722,2.067,2.500,0.870,0.48
1770561002.9883354,57.83445267,12.30736017,57.83445301,12.30736369,2.067,2.500,0.870,0.26
1770561003.9835837,57.83445533,12.30735717,57.83445417,12.30736043,2.067,2.500,0.870,0.74
1770561004.98805,57.83445200,12.30736533,57.83445309,12.30736288,2.086,2.500,0.890,1.62
1770561005.974268,57.83444767,12.30736233,57.83445038,12.30736261,2.086,2.500,0.890,1.12
1770561006.9889038,57.83444383,12.30736583,57.83444710,12.30736422,2.067,2.500,0.870,1.63
1770561007.9829485,57.83444083,12.30736250,57.83444397,12.30736336,2.067,2.500,0.870,1.29
1770561008.9873497,57.83444367,12.30736567,57.83444382,12.30736451,2.067,2.500,0.870,1.29
1770561009.9813285,57.83444167,12.30736150,57.83444274,12.30736301,2.067,2.500,0.870,0.96
1770561010.9845207,57.83443783,12.30736017,57.83444029,12.30736159,2.362,2.500,1.180,0.97
1770561011.980956,57.83443300,12.30735433,57.83443664,12.30735796,2.362,2.500,1.180,1.25
1770561012.9850016,57.83443167,12.30734733,57.83443416,12.30735265,2.362,2.500,1.180,1.13
1770561013.9773993,57.83442600,12.30734250,57.83443008,12.30734757,2.362,2.500,1.180,1.81
1770561014.9751625,57.83442383,12.30734500,57.83442696,12.30734629,2.362,2.500,1.180,1.46
1770561015.9716084,57.83442200,12.30735050,57.83442448,12.30734839,2.181,2.500,0.990,1.55
1770561016.9829733,57.83442467,12.30734750,57.83442457,12.30734795,2.067,2.500,0.870,0.40
1770561017.9833117,57.83443150,12.30734667,57.83442804,12.30734731,2.067,2.500,0.870,1.55
1770561018.9831622,57.83442750,12.30735233,57.83442777,12.30734982,2.257,2.500,1.070,1.93
1770561019.986045,57.83443950,12.30735767,57.83443363,12.30735374,2.257,2.500,1.070,2.26
1770561020.9794796,57.83445017,12.30735700,57.83444190,12.30735537,2.067,2.500,0.870,2.61
1770561021.9875975,57.83445783,12.30735250,57.83444987,12.30735394,2.067,2.500,0.870,1.82
1770561022.9809728,57.83445717,12.30734650,57.83445352,12.30735022,2.067,2.500,0.870,1.25
1770561023.9744706,57.83446600,12.30734117,57.83445976,12.30734569,2.190,2.500,1.000,2.62
1770561024.971023,57.83446967,12.30733867,57.83446471,12.30734218,2.257,2.500,1.070,1.49
1770561025.981119,57.83446767,12.30733683,57.83446619,12.30733951,2.257,2.500,1.070,0.45
1770561026.9841864,57.83446700,12.30734900,57.83446659,12.30734425,2.067,2.500,0.870,3.14
1770561027.9736617,57.83445967,12.30734033,57.83446313,12.30734229,2.067,2.500,0.870,3.43
1770561028.9843001,57.83445800,12.30734350,57.83446057,12.30734290,2.067,2.500,0.870,1.90
1770561029.9839656,57.83444667,12.30733283,57.83445362,12.30733786,2.067,2.500,0.870,3.93
1770561030.985717,57.83444167,12.30730733,57.83444764,12.30732260,2.067,2.500,0.870,4.54
1770561031.9798844,57.83444183,12.30731067,57.83444474,12.30731663,2.067,2.500,0.870,1.10
1770561032.974655,57.83444667,12.30730933,57.83444570,12.30731298,2.124,2.500,0.930,0.96
1770561033.9712617,57.83445050,12.30731033,57.83444810,12.30731166,2.571,2.500,1.400,1.41
1770561034.9814343,57.83444000,12.30730733,57.83444405,12.30730950,2.124,2.500,0.930,3.25
1770561035.9848046,57.83443800,12.30730833,57.83444103,12.30730891,2.124,2.500,0.930,1.75
1770561036.9832287,57.83442650,12.30731650,57.83443376,12.30731271,2.124,2.500,0.930,3.74
1770561037.9853623,57.83442817,12.30733050,57.83443096,12.30732160,2.124,2.500,0.930,2.66
1770561038.9804366,57.83441000,12.30733800,57.83442048,12.30732980,2.124,2.500,0.930,4.86
1770561039.9844935,57.83441567,12.30734733,57.83441807,12.30733857,2.067,2.500,0.870,2.42
1770561040.9793274,57.83441883,12.30736183,57.83441845,12.30735020,2.124,2.500,0.930,2.60
1770561041.982819,57.83442183,12.30736867,57.83442014,12.30735943,2.124,2.500,0.930,2.04
1770561042.9780674,57.83442533,12.30735267,57.83442274,12.30735605,2.124,2.500,0.930,1.93
1770561043.9830437,57.83442333,12.30734633,57.83442304,12.30735119,2.124,2.500,0.930,1.58
1770561044.9713135,57.83441500,12.30735383,57.83441902,12.30735251,2.124,2.500,0.930,1.92
1770561045.9714777,57.83441600,12.30735283,57.83441751,12.30735267,2.124,2.500,0.930,1.04
1770561046.985494,57.83441550,12.30734517,57.83441650,12.30734892,2.181,2.500,0.990,1.00
1770561047.9802399,57.83440933,12.30733583,57.83441292,12.30734238,2.181,2.500,0.990,0.40
1770561048.9846551,57.83440367,12.30732650,57.83440829,12.30733444,2.181,2.500,0.990,0.32
1770561049.98331,57.83439850,12.30732517,57.83440340,12.30732980,2.181,2.500,0.990,0.28
1770561050.9831717,57.83440350,12.30732217,57.83440345,12.30732598,2.181,2.500,0.990,0.89
1770561051.9713464,57.83441233,12.30731567,57.83440789,12.30732083,2.181,2.500,0.990,2.08
1770561052.9836879,57.83441017,12.30732733,57.83440903,12.30732408,2.067,2.500,0.870,1.80
1770561053.9881876,57.83441100,12.30733600,57.83441001,12.30733004,2.067,2.500,0.870,2.09
1770561054.9830215,57.83441400,12.30732267,57.83441201,12.30732635,2.067,2.500,0.870,1.24
1770561055.9764237,57.83440717,12.30731850,57.83440959,12.30732243,2.067,2.500,0.870,0.39
1770561056.9807112,57.83439367,12.30731767,57.83440163,12.30732005,2.124,2.500,0.930,2.15
1770561057.9860795,57.83439083,12.30730083,57.83439623,12.30731044,2.124,2.500,0.930,2.09
1770561058.9712608,57.83439183,12.30729967,57.83439403,12.30730505,2.124,2.500,0.930,1.42
1770561059.9856436,57.83439367,12.30729167,57.83439385,12.30729836,2.124,2.500,0.930,1.10
1770561060.9883313,57.83439500,12.30730400,57.83439442,12.30730118,2.124,2.500,0.930,0.58
1770561061.9722183,57.83439767,12.30729767,57.83439605,12.30729942,2.238,2.500,1.050,0.31
1770561062.9767556,57.83440533,12.30730667,57.83440069,12.30730304,2.238,2.500,1.050,0.86
1770561063.9813492,57.83441067,12.30730733,57.83440568,12.30730519,2.238,2.500,1.050,0.95
1770561064.9778314,57.83441483,12.30731467,57.83441026,12.30730993,2.238,2.500,1.050,1.25
1770561065.9743803,57.83441550,12.30731667,57.83441288,12.30731330,2.238,2.500,1.050,0.79
1770561066.9738584,57.83441333,12.30731450,57.83441311,12.30731390,2.238,2.500,1.050,0.40
1770561067.978944,57.83440933,12.30731417,57.83441122,12.30731403,2.238,2.500,1.050,1.02
1770561068.9713109,57.83441017,12.30731450,57.83441069,12.30731427,2.238,2.500,1.050,0.76
1770561069.9754982,57.83441367,12.30730850,57.83441218,12.30731138,2.238,2.500,1.050,0.30
