gps_epoch_s,pc_epoch_s,time_offset_ms,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
1770714778.0,1770718378.088,3600087.8,57.834419833333335,12.307291333333334,57.8344244962677,12.30728877649793,2.9749999999999996,2.5,2.5,1.8993727148571726,6,6,Reverse,90.0,4.4624999999999995,1
1770714779.0,1770718379.079,3600079.1,57.83442033333334,12.307295666666668,57.83442241480052,12.3072922215823,2.9749999999999996,2.5,2.5,1.5657938281993555,6,6,Reverse,89.8,4.4624999999999995,1
1770714780.0,1770718380.08,3600080.2,57.83441249999999,12.307298500000002,57.83441745740026,12.30729536079115,2.7750000000000004,2.5,2.5,1.3969880019077563,7,7,Reverse,89.0,4.1625000000000005,1
1770714781.0,1770718381.093,3600092.9,57.8344145,12.307300666666666,57.83441597870013,12.307298013728909,2.7750000000000004,2.5,2.5,1.145953104995393,7,7,Reverse,88.7,4.1625000000000005,1
1770714782.0,1770718382.076,3600075.8,57.83441366666666,12.307302166666666,57.83441482268339,12.307300090197787,2.7750000000000004,2.5,2.5,0.9070935452942658,7,7,Reverse,88.1,4.1625000000000005,1
1770714783.0,1770718383.094,3600093.5,57.83441883333333,12.307302,57.834416828008365,12.307301045098894,2.9749999999999996,2.5,2.5,0.7954309788926905,6,6,Reverse,88.0,4.4624999999999995,1
1770714784.0,1770718384.08,3600080.0,57.83441666666666,12.307305666666666,57.834416747337514,12.30730335588278,2.7750000000000004,2.5,2.5,0.691598746470209,7,7,Reverse,87.6,4.1625000000000005,1
1770714785.0,1770718385.082,3600081.8,57.83441966666666,12.307307166666666,57.83441820700209,12.307305261274722,2.7750000000000004,2.5,2.5,0.7387563773588748,7,7,Reverse,87.5,4.1625000000000005,1
1770714786.0,1770718386.08,3600079.5,57.834421000000006,12.307308,57.83441960350105,12.307306630637362,2.7750000000000004,2.5,2.5,0.7761342730364017,7,7,Reverse,87.1,4.1625000000000005,1
1770714787.0,1770718387.079,3600079.2,57.83442483333333,12.307304166666665,57.83442221841719,12.307305398652014,2.7750000000000004,2.5,2.5,0.8986037200363834,7,7,Reverse,86.7,4.1625000000000005,1
1770714788.0,1770718388.083,3600082.6,57.83442733333333,12.307305666666666,57.834424775875256,12.30730553265934,2.7750000000000004,2.5,2.5,1.023215280044467,7,7,Reverse,86.5,4.1625000000000005,1
1770714789.0,1770718389.079,3600079.2,57.834421999999996,12.307309666666667,57.834423387937626,12.307307599663003,2.7750000000000004,2.5,2.5,0.9560767577296836,7,7,Reverse,86.0,4.1625000000000005,1
1770714790.0,1770718390.087,3600086.5,57.8344205,12.307307666666668,57.83442194396881,12.307307633164836,2.7750000000000004,2.5,2.5,0.8060510450631257,7,7,Reverse,85.6,4.1625000000000005,1
1770714791.0,1770718391.079,3600079.4,57.83441483333333,12.307312999999999,57.83441838865107,12.307310316582416,2.7750000000000004,2.5,2.5,0.6784943495816176,7,7,Reverse,85.9,4.1625000000000005,1
1770714792.0,1770718392.082,3600082.3,57.83440900000001,12.307318166666668,57.83441369432554,12.307314241624542,3.0,2.5,2.5,0.7758657163605946,6,6,Reverse,85.3,4.5,1
1770714793.0,1770718393.079,3600079.1,57.83441133333334,12.307315166666667,57.83441251382944,12.307314704145606,3.325,2.5,2.5,0.6617914026840082,5,5,Reverse,84.9,4.987500000000001,1
1770714794.0,1770718394.081,3600081.2,57.83441,12.307317833333332,57.83441125691472,12.307316268739468,3.325,2.5,2.5,0.5926744928545375,5,5,Reverse,85.0,4.987500000000001,1
1770714795.0,1770718395.087,3600087.3,57.83441016666667,12.307311499999999,57.834410711790696,12.307313884369734,3.325,2.5,2.5,0.5766328339522123,5,5,Reverse,84.9,4.987500000000001,1
1770714796.0,1770718396.083,3600082.8,57.834411,12.307308166666667,57.83441085589535,12.307311025518201,2.875,2.5,2.5,0.5916203022309726,6,6,Reverse,84.7,4.3125,1
1770714797.0,1770718397.085,3600085.0,57.83440649999999,12.307305166666668,57.83440867794767,12.307308096092434,3.325,2.5,2.5,0.6627164488843383,5,5,Reverse,84.6,4.987500000000001,1
1770714798.0,1770718398.082,3600081.6,57.83440600000001,12.3073055,57.83440733897384,12.307306798046216,3.325,2.5,2.5,0.6139837714235098,5,5,Reverse,84.6,4.987500000000001,1
1770714799.0,1770718399.079,3600079.2,57.83440933333333,12.307313666666667,57.83440833615359,12.307310232356443,3.325,2.5,2.5,0.5459821697585131,5,5,Reverse,84.5,4.987500000000001,1
1770714800.0,1770718400.079,3600079.3,57.83441066666666,12.307315333333333,57.83440950141012,12.307312782844887,3.325,2.5,2.5,0.5040715917759183,5,5,Reverse,84.2,4.987500000000001,1
1770714801.0,1770718401.089,3600088.8,57.83441066666666,12.307317833333332,57.834410084038396,12.30731530808911,3.325,2.5,2.5,0.46469688823927513,5,5,Reverse,84.1,4.987500000000001,1
1770714802.0,1770718402.08,3600080.3,57.83441333333334,12.307324333333334,57.83441170868586,12.307319820711221,3.325,2.5,2.5,0.5592378279553204,5,5,Reverse,84.1,4.987500000000001,1
1770714803.0,1770718403.086,3600086.4,57.8344115,12.307332833333332,57.83441160434293,12.307326327022277,2.875,2.5,2.5,0.6330579354653081,6,6,Reverse,84.0,4.3125,1
1770714804.0,1770718404.075,3600075.1,57.83440833333334,12.307340666666668,57.83440996883814,12.307333496844473,2.875,2.5,2.5,0.7471540202879975,6,6,Reverse,83.9,4.3125,1
1770714805.0,1770718405.083,3600082.9,57.83440399999999,12.3073445,57.83440698441907,12.307338998422235,2.875,2.5,2.5,0.885096279736247,6,6,Reverse,84.0,4.3125,1
1770714806.0,1770718406.082,3600082.1,57.83440649999999,12.307352166666666,57.83440674220953,12.307345582544452,2.875,2.5,2.5,0.9359691398118761,6,6,Reverse,84.1,4.3125,1
1770714807.0,1770718407.085,3600085.2,57.83440516666666,12.307352166666666,57.8344059544381,12.307348874605559,2.875,2.5,2.5,0.8518583484378829,6,6,Reverse,84.3,4.3125,1
1770714808.0,1770718408.084,3600084.5,57.834405,12.307352666666668,57.83440547721904,12.307350770636113,2.875,2.5,2.5,0.6939882848982981,6,6,Reverse,84.5,4.3125,1
1770714809.0,1770718409.083,3600082.9,57.83441316666667,12.307358500000001,57.83440932194286,12.307354635318058,2.875,2.5,2.5,0.8487690580246301,6,6,Reverse,84.7,4.3125,1
1770714810.0,1770718410.085,3600085.3,57.834413,12.307355333333332,57.83441116097143,12.307354984325695,2.875,2.5,2.5,0.850316122918864,6,6,Reverse,84.6,4.3125,1
1770714811.0,1770718411.092,3600092.0,57.83441500000001,12.307358333333331,57.83441308048572,12.307356658829512,2.875,2.5,2.5,0.8428911918354939,6,6,Reverse,84.5,4.3125,1
1770714812.0,1770718412.092,3600091.6,57.834418166666666,12.307361333333331,57.83441562357619,12.307358996081422,2.725,2.5,2.5,0.9156394040391185,7,7,Reverse,84.6,4.0875,1
1770714813.0,1770718413.102,3600101.7,57.834421166666665,12.307361666666669,57.83441839512143,12.307360331374046,2.725,2.5,2.5,0.9395781519749427,7,7,Reverse,84.6,4.0875,1
1770714814.0,1770718414.085,3600084.8,57.834423666666666,12.307364500000002,57.83442103089405,12.307362415687024,2.725,2.5,2.5,0.9376467400927471,7,7,Reverse,84.6,4.0875,1
1770714815.0,1770718415.088,3600088.0,57.83442483333333,12.3073625,57.83442293211369,12.307362457843512,2.725,2.5,2.5,0.9291106156331176,7,7,Reverse,84.5,4.0875,1
1770714816.0,1770718416.096,3600096.2,57.83442333333334,12.307360999999998,57.834423132723515,12.307361728921755,2.725,2.5,2.5,0.7811220139065223,7,7,Reverse,84.5,4.0875,1
1770714817.0,1770718417.082,3600081.9,57.83442466666667,12.307355666666668,57.83442389969509,12.30735869779421,2.725,2.5,2.5,0.719072347734823,7,7,Reverse,84.7,4.0875,1
1770714818.0,1770718418.079,3600079.0,57.83442166666667,12.307350833333333,57.834422783180884,12.307354765563773,2.725,2.5,2.5,0.6616741388400735,7,7,Reverse,84.6,4.0875,1
1770714819.0,1770718419.088,3600088.0,57.834422833333335,12.307348999999999,57.83442280825711,12.307351882781886,2.725,2.5,2.5,0.5333364447483545,7,7,Reverse,84.8,4.0875,1
1770714820.0,1770718420.091,3600091.0,57.834420833333326,12.307344666666665,57.834421820795214,12.307348274724275,2.725,2.5,2.5,0.42820363710015685,7,7,Reverse,84.7,4.0875,1
1770714821.0,1770718421.082,3600082.3,57.834416,12.307341166666667,57.83441891039761,12.307344720695472,2.725,2.5,2.5,0.5355060796697808,7,7,Reverse,84.8,4.0875,1
1770714822.0,1770718422.079,3600079.3,57.83441183333333,12.307336000000001,57.83441537186547,12.307340360347736,2.725,2.5,2.5,0.7102973441971605,7,7,Reverse,85.0,4.0875,1
1770714823.0,1770718423.081,3600081.4,57.83440666666667,12.30734,57.83441101926607,12.307340180173869,2.725,2.5,2.5,0.9634068826263991,7,7,Reverse,85.1,4.0875,1
1770714824.0,1770718424.082,3600081.8,57.83440949999999,12.307343333333332,57.83441025963303,12.3073417567536,2.725,2.5,2.5,1.0087934741468776,7,7,Reverse,85.1,4.0875,1
1770714825.0,1770718425.079,3600079.0,57.83441016666667,12.307344166666667,57.83441021314985,12.307342961710134,2.725,2.5,2.5,0.9682731664545844,7,7,Reverse,85.2,4.0875,1
1770714826.0,1770718426.089,3600088.9,57.834408,12.307342833333333,57.834409106574924,12.307342897521734,2.725,2.5,2.5,0.8990656660191731,7,7,Reverse,85.3,4.0875,1
1770714827.0,1770718427.085,3600085.5,57.83440983333333,12.307336166666667,57.83440946995413,12.3073395320942,2.725,2.5,2.5,0.7263322177031873,7,7,Reverse,85.6,4.0875,1
1770714828.0,1770718428.087,3600086.6,57.8344105,12.307337500000001,57.834409984977064,12.3073385160471,2.725,2.5,2.5,0.67534278831292,7,7,Reverse,85.6,4.0875,1
1770714829.0,1770718429.092,3600092.2,57.83441183333333,12.307332666666666,57.834410909155196,12.307335591356884,2.725,2.5,2.5,0.5984127871044457,7,7,Reverse,85.3,4.0875,1
1770714830.0,1770718430.079,3600079.1,57.83440883333333,12.307330166666668,57.83440987124426,12.307332879011776,2.725,2.5,2.5,0.48770184447791187,7,7,Reverse,85.2,4.0875,1
1770714831.0,1770718431.093,3600092.8,57.83440866666667,12.307326499999999,57.83440926895546,12.307329689505886,2.725,2.5,2.5,0.40038127675552243,7,7,Reverse,85.0,4.0875,1
1770714832.0,1770718432.079,3600079.1,57.8344105,12.307327833333334,57.83440988447773,12.30732876141961,2.725,2.5,2.5,0.35823881334895147,7,7,Reverse,85.0,4.0875,1
1770714833.0,1770718433.079,3600079.0,57.83440900000001,12.307328166666666,57.83440944223887,12.307328464043138,2.725,2.5,2.5,0.37072526622607826,7,7,Reverse,84.8,4.0875,1
1770714834.0,1770718434.084,3600084.1,57.8344105,12.307331166666666,57.834409971119435,12.307329815354903,2.725,2.5,2.5,0.44562708624508424,7,7,Reverse,84.7,4.0875,1
1770714835.0,1770718435.084,3600084.4,57.83441166666667,12.307340500000002,57.83441081889305,12.307335157677452,2.725,2.5,2.5,0.6608394389507222,7,7,Reverse,84.5,4.0875,1
1770714836.0,1770718436.084,3600083.6,57.8344135,12.307338166666666,57.83441215944652,12.307336662172059,2.725,2.5,2.5,0.7123596437897495,7,7,Reverse,84.3,4.0875,1
1770714837.0,1770718437.087,3600087.3,57.83441283333333,12.3073365,57.83441249638993,12.30733658108603,2.725,2.5,2.5,0.7785482749761897,7,7,Reverse,84.1,4.0875,1
1770714838.0,1770718438.079,3600079.2,57.8344145,12.307335166666666,57.83441349819496,12.307335873876347,2.725,2.5,2.5,0.8465681526624018,7,7,Reverse,84.0,4.0875,1
1770714839.0,1770718439.086,3600086.4,57.83441849999999,12.307331500000002,57.83441599909748,12.307333686938176,2.725,2.5,2.5,0.8726719941084142,7,7,Reverse,83.7,4.0875,1
1770714840.0,1770718440.092,3600092.1,57.83441849999999,12.307328333333333,57.834417249548736,12.307331010135753,2.725,2.5,2.5,0.7997546698104916,7,7,Reverse,83.5,4.0875,1
1770714841.0,1770718441.096,3600095.7,57.83442033333334,12.307324166666668,57.83441879144104,12.307327588401211,2.725,2.5,2.5,0.8216193892546768,7,7,Reverse,83.5,4.0875,1
1770714842.0,1770718442.079,3600079.0,57.83441849999999,12.307321666666667,57.83441864572051,12.307324627533939,2.9,2.5,2.5,0.7206449349452446,6,6,Reverse,83.4,4.35,1
1770714843.0,1770718443.079,3600079.5,57.834418166666666,12.307318333333335,57.83441840619359,12.307321480433636,2.9,2.5,2.5,0.5939737434255004,6,6,Reverse,83.5,4.35,1
1770714844.0,1770718444.079,3600079.1,57.834424166666665,12.307312666666666,57.83442128643013,12.307317073550152,2.9,2.5,2.5,0.8251866139766654,6,6,Reverse,83.3,4.35,1
