gps_epoch_s,pc_epoch_s,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
1770712836.0,1770716436.088,57.83444233333333,12.307290666666665,57.834444131038005,12.307299584414173,3.75,2.5,2.5,0.8982255721865373,5,5,Reverse,73.8,5.625,1
1770712837.0,1770716437.102,57.834439833333334,12.3072885,57.834441982185666,12.307294042207086,3.825,2.5,2.5,0.9171483211815123,4,4,Reverse,73.7,5.737500000000001,1
1770712838.0,1770716438.097,57.83443783333334,12.3073085,57.8344399077595,12.307301271103544,3.3000000000000003,2.5,2.5,1.1553751335277598,5,5,Reverse,73.8,4.95,1
1770712839.0,1770716439.103,57.83443616666667,12.307327500000001,57.83443803721309,12.307314385551772,3.3000000000000003,2.5,2.5,1.2950437441137266,5,5,Reverse,73.7,4.95,1
1770712840.0,1770716440.096,57.83443766666666,12.307333666666667,57.834437851939875,12.30732402610922,3.05,2.5,2.5,1.3239520393098272,6,6,Reverse,73.5,4.574999999999999,1
1770712841.0,1770716441.101,57.834437333333334,12.3073365,57.834437592636604,12.30733026305461,9.725,2.5,2.5,1.3301647198476967,5,5,Reverse,73.4,14.587499999999999,1
1770712842.0,1770716442.096,57.83443766666666,12.307341166666667,57.83443762965163,12.307335714860638,9.725,2.5,2.5,1.3592192295349814,5,5,Reverse,73.4,14.587499999999999,1
1770712843.0,1770716443.089,57.834436833333335,12.307337166666665,57.83443723149248,12.307336440763653,9.7,2.5,2.5,1.1465383661935025,5,5,Reverse,73.5,14.549999999999999,1
1770712844.0,1770716444.104,57.83443616666667,12.307326499999999,57.834436699079575,12.307331470381826,9.7,2.5,2.5,0.9619379375697938,5,5,Reverse,73.3,14.549999999999999,1
1770712845.0,1770716445.098,57.834436833333335,12.307317666666666,57.83443676620646,12.307324568524246,9.7,2.5,2.5,0.9024695045895842,5,5,Reverse,73.5,14.549999999999999,1
1770712846.0,1770716446.104,57.834433999999995,12.3072995,57.83443538310323,12.307312034262122,9.7,2.5,2.5,1.0816157690770067,5,5,Reverse,73.5,14.549999999999999,1
1770712847.0,1770716447.099,57.834432666666665,12.307292666666667,57.83443402488494,12.307302350464395,9.7,2.5,2.5,1.1963922166559702,5,5,Reverse,73.4,14.549999999999999,1
1770712848.0,1770716448.103,57.83443283333333,12.307303833333332,57.83443342910914,12.307303091898863,9.7,2.5,2.5,1.0703032689851055,5,5,Reverse,73.4,14.549999999999999,1
1770712849.0,1770716449.096,57.83443366666667,12.307296833333332,57.834433547887905,12.307299962616097,9.7,2.5,2.5,0.9956439025061785,5,5,Reverse,73.5,14.549999999999999,1
1770712850.0,1770716450.101,57.83444383333334,12.307304333333331,57.83443869061062,12.307302147974715,9.7,2.5,2.5,0.9716958917141915,5,5,Reverse,73.6,14.549999999999999,1
1770712851.0,1770716451.095,57.83445100000001,12.307274166666666,57.83444484530531,12.30728815732069,9.675,2.5,2.5,0.8917237926583743,5,5,Reverse,73.6,14.512500000000001,1
1770712852.0,1770716452.099,57.83445566666666,12.307268166666665,57.83445025598599,12.307278161993677,9.675,2.5,2.5,0.9794954103585427,5,5,Reverse,73.8,14.512500000000001,1
1770712853.0,1770716453.104,57.83445766666667,12.307277333333332,57.83445396132633,12.307277747663505,9.675,2.5,2.5,1.084556488151555,5,5,Reverse,73.9,14.512500000000001,1
1770712854.0,1770716454.09,57.83445783333333,12.307274666666668,57.83445589732983,12.307276207165087,9.675,2.5,2.5,1.1497577918672521,5,5,Reverse,74.4,14.512500000000001,1
1770712855.0,1770716455.094,57.83445116666667,12.307287833333332,57.83445353199825,12.30728202024921,9.675,2.5,2.5,1.036392206742434,5,5,Reverse,74.5,14.512500000000001,1
1770712856.0,1770716456.097,57.83445566666666,12.307284833333332,57.83445459933245,12.30728342679127,9.675,2.5,2.5,0.9917239541854468,5,5,Reverse,74.9,14.512500000000001,1
1770712857.0,1770716457.092,57.83445700000001,12.307269833333331,57.83445579966623,12.3072766300623,9.675,2.5,2.5,1.1101304762040638,5,5,Reverse,75.0,14.512500000000001,1
1770712858.0,1770716458.096,57.83445716666667,12.307266166666667,57.83445648316645,12.307271398364483,9.675,2.5,2.5,1.1528446619307533,5,5,Reverse,75.1,14.512500000000001,1
1770712859.0,1770716459.1,57.83445966666667,12.307268833333334,57.83445807491656,12.307270115848908,9.65,2.5,2.5,0.9814312462714971,5,5,Reverse,75.2,14.475000000000001,1
1770712860.0,1770716460.093,57.834453,12.307273166666668,57.83445553745828,12.307271641257788,9.65,2.5,2.5,0.9163726778352655,5,5,Reverse,75.3,14.475000000000001,1
1770712861.0,1770716461.099,57.83445016666666,12.307274833333334,57.83445285206247,12.307273237295561,9.65,2.5,2.5,0.8314432028303771,5,5,Reverse,75.4,14.475000000000001,1
1770712862.0,1770716462.094,57.83444916666667,12.307282500000001,57.83445100936457,12.307277868647782,9.65,2.5,2.5,0.7171124286166469,5,5,Reverse,75.5,14.475000000000001,1
1770712863.0,1770716463.098,57.83444733333334,12.307278166666666,57.83444917134896,12.307278017657223,21.724999999999998,2.5,2.5,0.6570024458264062,4,4,Reverse,75.5,32.5875,1
1770712864.0,1770716464.092,57.83444599999999,12.307283500000002,57.834447585674475,12.307280758828613,9.65,2.5,2.5,0.6362511832911785,5,5,Reverse,75.6,14.475000000000001,1
1770712865.0,1770716465.096,57.83444833333333,12.307286,57.8344479595039,12.307283379414306,9.65,2.5,2.5,0.5829751669863092,5,5,Reverse,75.8,14.475000000000001,1
1770712866.0,1770716466.101,57.83445149999999,12.307277,57.834449729751945,12.307280189707154,9.65,2.5,2.5,0.683323527409178,5,5,Reverse,75.9,14.475000000000001,1
1770712867.0,1770716467.094,57.83445199999999,12.307284166666667,57.83445086487597,12.30728217818691,9.625,2.5,2.5,0.6980603211514381,5,5,Reverse,75.9,14.4375,1
1770712868.0,1770716468.099,57.83445149999999,12.307280166666665,57.83445118243798,12.307281172426787,9.625,2.5,2.5,0.5819151515281596,5,5,Reverse,75.9,14.4375,1
1770712869.0,1770716469.095,57.834447,12.307295166666666,57.83444909121899,12.307288169546727,9.625,2.5,2.5,0.5247759804177013,5,5,Reverse,76.0,14.4375,1
1770712870.0,1770716470.099,57.83444483333333,12.307293499999998,57.83444696227616,12.307290834773363,9.625,2.5,2.5,0.6277737424344981,5,5,Reverse,76.6,14.4375,1
1770712871.0,1770716471.104,57.83443933333333,12.307332666666666,57.83444314780474,12.307311750720014,9.625,2.5,2.5,0.6373770958872411,5,5,Reverse,76.8,14.4375,1
1770712872.0,1770716472.098,57.834435666666664,12.307369000000001,57.834439407235706,12.307340375360008,3.05,2.5,2.5,0.6020032441326156,6,6,Reverse,78.1,4.574999999999999,1
1770712873.0,1770716473.102,57.834432500000005,12.307402333333334,57.834435953617856,12.307371354346671,3.05,2.5,2.5,0.7803403091737585,6,6,Reverse,79.1,4.574999999999999,1
1770712874.0,1770716474.096,57.83443166666666,12.307410333333333,57.83443381014226,12.307390843840002,3.05,2.5,2.5,0.6898899454772823,6,6,Reverse,80.0,4.574999999999999,1
1770712875.0,1770716475.101,57.8344315,12.307410166666667,57.834432655071126,12.307400505253334,3.05,2.5,2.5,0.7124214700453323,6,6,Reverse,80.4,4.574999999999999,1
1770712876.0,1770716476.097,57.834427999999996,12.307409333333332,57.834430327535564,12.307404919293333,3.05,2.5,2.5,0.8528351738035879,6,6,Reverse,80.6,4.574999999999999,1
1770712877.0,1770716477.101,57.834431333333335,12.3074325,57.83443083043445,12.307418709646667,3.05,2.5,2.5,0.8422627704280762,6,6,Reverse,80.6,4.574999999999999,1
1770712878.0,1770716478.096,57.834433499999996,12.307450666666666,57.83443216521722,12.307434688156667,3.05,2.5,2.5,1.0173146789623542,6,6,Reverse,80.9,4.574999999999999,1
1770712879.0,1770716479.101,57.834438,12.307467999999998,57.83443508260861,12.307451344078332,3.05,2.5,2.5,1.3314585757743203,6,6,Reverse,81.1,4.574999999999999,1
1770712880.0,1770716480.104,57.834445499999994,12.307476999999999,57.834440291304304,12.307464172039166,3.05,2.5,2.5,1.6734628128230558,6,6,Reverse,81.5,4.574999999999999,1
1770712881.0,1770716481.098,57.83445633333334,12.307458833333332,57.83444831231882,12.307461502686248,3.05,2.5,2.5,1.9468424117004512,6,6,Reverse,81.4,4.574999999999999,1
1770712882.0,1770716482.103,57.834461,12.307453666666667,57.83445465615941,12.307457584676458,2.9749999999999996,2.5,2.5,2.11558893172874,7,7,Reverse,81.1,4.4624999999999995,1
1770712883.0,1770716483.099,57.83446649999999,12.307447833333333,57.8344605780797,12.307452709004895,2.9749999999999996,2.5,2.5,2.2325680661571683,7,7,Reverse,81.2,4.4624999999999995,1
1770712884.0,1770716484.11,57.834470833333334,12.307434666666666,57.83446570570652,12.30744368783578,2.9749999999999996,2.5,2.5,2.1673369435351875,7,7,Reverse,81.3,4.4624999999999995,1
1770712885.0,1770716485.098,57.834475000000005,12.307438333333334,57.83447035285326,12.307441010584558,2.9749999999999996,2.5,2.5,2.0538566731364774,7,7,Reverse,81.5,4.4624999999999995,1
1770712886.0,1770716486.102,57.83447516666667,12.307446833333332,57.83447275975997,12.307443921958944,3.05,2.5,2.5,1.8945633930119494,6,6,Reverse,81.2,4.574999999999999,1
1770712887.0,1770716487.106,57.83447116666666,12.307446999999998,57.83447196321331,12.307445460979471,3.05,2.5,2.5,1.5457436005449692,6,6,Reverse,81.3,4.574999999999999,1
1770712888.0,1770716488.101,57.834472166666664,12.307448833333334,57.83447206493999,12.307447147156402,3.05,2.5,2.5,1.273677303591722,6,6,Reverse,81.1,4.574999999999999,1
1770712889.0,1770716489.095,57.834471666666666,12.307435833333333,57.83447186580333,12.307441490244868,3.05,2.5,2.5,1.0563671573843085,6,6,Reverse,81.0,4.574999999999999,1
1770712890.0,1770716490.098,57.83447283333333,12.307442499999999,57.83447234956833,12.307441995122433,3.05,2.5,2.5,0.8813643991160764,6,6,Reverse,81.0,4.574999999999999,1
1770712891.0,1770716491.094,57.83446983333333,12.307438166666667,57.83447109145083,12.307440080894551,2.9749999999999996,2.5,2.5,0.6565941839115117,7,7,Reverse,81.0,4.4624999999999995,1
1770712892.0,1770716492.1,57.834469166666665,12.307422833333332,57.834470129058744,12.30743145711394,2.9749999999999996,2.5,2.5,0.6826214256200287,7,7,Reverse,80.5,4.4624999999999995,1
1770712893.0,1770716493.105,57.83446516666666,12.307419333333334,57.8344676478627,12.307425395223637,2.9749999999999996,2.5,2.5,0.655788018355391,7,7,Reverse,80.5,4.4624999999999995,1
1770712894.0,1770716494.101,57.83446366666667,12.307418333333333,57.83446565726469,12.307421864278485,2.9749999999999996,2.5,2.5,0.5931909332220381,7,7,Reverse,80.1,4.4624999999999995,1
1770712895.0,1770716495.104,57.83446349999999,12.307416333333332,57.83446457863234,12.307419098805909,2.9749999999999996,2.5,2.5,0.4907897207784596,7,7,Reverse,79.9,4.4624999999999995,1
1770712896.0,1770716496.099,57.83445783333333,12.307400666666668,57.834461205982834,12.30740988273629,2.9749999999999996,2.5,2.5,0.7377346653036371,7,7,Reverse,79.8,4.4624999999999995,1
1770712897.0,1770716497.102,57.8344525,12.307410666666666,57.834456852991416,12.307410274701477,2.9749999999999996,2.5,2.5,0.746993800171136,7,7,Reverse,80.1,4.4624999999999995,1
1770712898.0,1770716498.097,57.834448,12.307410166666667,57.83445242649571,12.307410220684073,2.9749999999999996,2.5,2.5,0.8810341081098347,7,7,Reverse,80.4,4.4624999999999995,1
1770712899.0,1770716499.104,57.834448,12.307416833333331,57.834450213247855,12.307413527008702,2.9749999999999996,2.5,2.5,0.9438553443794372,7,7,Reverse,80.6,4.4624999999999995,1
1770712900.0,1770716500.086,57.834447,12.307416,57.83444860662393,12.307414763504351,2.9749999999999996,2.5,2.5,0.9661840390129893,7,7,Reverse,80.8,4.4624999999999995,1
1770712901.0,1770716501.097,57.83444816666667,12.307411166666668,57.8344483866453,12.30741296508551,2.9749999999999996,2.5,2.5,0.8670845090943763,7,7,Reverse,80.8,4.4624999999999995,1
1770712902.0,1770716502.105,57.83445116666667,12.307416166666666,57.83444977665598,12.307414565876087,2.9749999999999996,2.5,2.5,0.8507716252175754,7,7,Reverse,80.9,4.4624999999999995,1
1770712903.0,1770716503.097,57.83445683333333,12.307419000000001,57.83445330499465,12.307416782938045,2.9749999999999996,2.5,2.5,0.9337701912804508,7,7,Reverse,80.9,4.4624999999999995,1
1770712904.0,1770716504.101,57.83445416666667,12.307422333333333,57.834453735830664,12.307419558135688,2.9749999999999996,2.5,2.5,0.9293800905293305,7,7,Reverse,81.1,4.4624999999999995,1
1770712905.0,1770716505.096,57.834458,12.307420166666668,57.83445586791533,12.30741986240118,2.9749999999999996,2.5,2.5,0.8431481537190997,7,7,Reverse,81.1,4.4624999999999995,1
1770712906.0,1770716506.096,57.83445233333334,12.307428666666665,57.834454100624335,12.307424264533921,2.9749999999999996,2.5,2.5,0.8207358579606386,7,7,Reverse,81.3,4.4624999999999995,1
1770712907.0,1770716507.097,57.83445066666666,12.307418833333335,57.8344523836455,12.307421548933629,2.9749999999999996,2.5,2.5,0.7128593042809217,7,7,Reverse,81.7,4.4624999999999995,1
1770712908.0,1770716508.1,57.83443966666667,12.307433833333334,57.83444602515608,12.307427691133482,2.9749999999999996,2.5,2.5,0.9608679967846678,7,7,Reverse,81.9,4.4624999999999995,1
1770712909.0,1770716509.099,57.83444433333334,12.307424499999998,57.83444517924471,12.30742609556674,2.9749999999999996,2.5,2.5,0.8676203397946287,7,7,Reverse,81.9,4.4624999999999995,1
1770712910.0,1770716510.098,57.83444633333333,12.307424833333334,57.83444575628902,12.307425464450036,2.9499999999999997,2.5,2.5,0.6994162355920617,7,7,Reverse,81.5,4.425,1
1770712911.0,1770716511.101,57.83443916666667,12.307426999999999,57.83444246147784,12.307426232225017,2.9499999999999997,2.5,2.5,0.7211331019276445,7,7,Reverse,81.7,4.425,1
1770712912.0,1770716512.096,57.834439,12.307428,57.834440730738926,12.307427116112509,2.9499999999999997,2.5,2.5,0.6801189926421163,7,7,Reverse,81.5,4.425,1
1770712913.0,1770716513.099,57.834438,12.307427333333331,57.83443936536946,12.30742722472292,2.9499999999999997,2.5,2.5,0.6416640277190722,7,7,Reverse,81.5,4.425,1
1770712914.0,1770716514.096,57.83445283333334,12.307434833333332,57.834446099351396,12.307431029028127,2.9499999999999997,2.5,2.5,0.8536982579594408,7,7,Reverse,81.5,4.425,1
1770712915.0,1770716515.096,57.83444816666667,12.307420500000001,57.834447133009036,12.307425764514063,2.9499999999999997,2.5,2.5,0.757445192394908,7,7,Reverse,81.4,4.425,1
1770712916.0,1770716516.096,57.83444916666667,12.307418666666669,57.834448149837854,12.307422215590366,2.9499999999999997,2.5,2.5,0.6416596347638852,7,7,Reverse,80.7,4.425,1
1770712917.0,1770716517.096,57.83445466666667,12.307416499999999,57.834451408252264,12.307419357795183,2.9499999999999997,2.5,2.5,0.6459623758115495,7,7,Reverse,80.6,4.425,1
1770712918.0,1770716518.098,57.8344585,12.307407666666666,57.83445495412613,12.307413512230925,2.9499999999999997,2.5,2.5,0.762315520285037,7,7,Reverse,80.6,4.425,1
1770712919.0,1770716519.1,57.83444683333334,12.307401166666667,57.83445089372973,12.307407339448796,2.9499999999999997,2.5,2.5,0.8362654523640983,7,7,Reverse,80.2,4.425,1
1770712920.0,1770716520.1,57.834436999999994,12.307409333333332,57.834443946864866,12.307408336391063,2.9499999999999997,2.5,2.5,0.9429231899649613,7,7,Reverse,80.0,4.425,1
1770712921.0,1770716521.096,57.834438666666664,12.307406833333335,57.83444130676576,12.307407584862199,2.9499999999999997,2.5,2.5,0.8972812126699686,7,7,Reverse,79.3,4.425,1
1770712922.0,1770716522.102,57.83444033333333,12.307411833333333,57.83444082004955,12.307409709097767,2.9499999999999997,2.5,2.5,0.8153058820995427,7,7,Reverse,79.1,4.425,1
1770712923.0,1770716523.096,57.83445216666667,12.307393166666667,57.83444649335811,12.307401437882216,2.9499999999999997,2.5,2.5,0.8970626231187875,7,7,Reverse,79.1,4.425,1
1770712924.0,1770716524.111,57.83445100000001,12.307375666666667,57.83444874667906,12.307388552274443,2.9499999999999997,2.5,2.5,1.0524094460179363,7,7,Reverse,79.0,4.425,1
1770712925.0,1770716525.104,57.83445,12.307371499999999,57.83444937333953,12.30738002613722,2.9499999999999997,2.5,2.5,1.0546688494925704,7,7,Reverse,78.7,4.425,1
1770712926.0,1770716526.096,57.834459,12.307367333333332,57.83445418666977,12.307373679735276,2.9499999999999997,2.5,2.5,1.0917479571031943,7,7,Reverse,78.6,4.425,1
1770712927.0,1770716527.096,57.83446833333334,12.307362833333332,57.834461260001554,12.307368256534303,2.9499999999999997,2.5,2.5,1.2594756765164377,7,7,Reverse,78.4,4.425,1
1770712928.0,1770716528.097,57.83446566666667,12.307360000000001,57.83446346333411,12.307364128267153,2.9499999999999997,2.5,2.5,1.2470058241843525,7,7,Reverse,78.2,4.425,1
1770712929.0,1770716529.102,57.834467333333336,12.307358666666667,57.83446539833372,12.30736139746691,2.9499999999999997,2.5,2.5,1.1592176978309836,7,7,Reverse,78.4,4.425,1
1770712930.0,1770716530.096,57.834463166666666,12.307356833333332,57.83446428250019,12.307359115400121,2.9499999999999997,2.5,2.5,1.011541716239823,7,7,Reverse,78.5,4.425,1
1770712931.0,1770716531.097,57.83446266666667,12.307361666666669,57.83446347458343,12.307360391033395,2.9499999999999997,2.5,2.5,0.7799711047044191,7,7,Reverse,79.1,4.425,1
1770712932.0,1770716532.099,57.83446533333334,12.307358166666665,57.834464403958386,12.30735927885003,2.9499999999999997,2.5,2.5,0.6331851817871182,7,7,Reverse,79.2,4.425,1
1770712933.0,1770716533.099,57.834460166666666,12.307358333333331,57.834462285312526,12.307358806091681,2.9499999999999997,2.5,2.5,0.5819939565513899,7,7,Reverse,79.4,4.425,1
1770712934.0,1770716534.105,57.8344505,12.307374000000001,57.834456392656264,12.30736640304584,2.9499999999999997,2.5,2.5,0.8642889538982532,7,7,Reverse,79.3,4.425,1
1770712935.0,1770716535.096,57.83444866666667,12.307367166666666,57.83445252966147,12.307366784856253,2.9499999999999997,2.5,2.5,0.9494724412203983,7,7,Reverse,79.2,4.425,1
1770712936.0,1770716536.096,57.83445783333333,12.307368833333332,57.8344551814974,12.307367809094792,2.9499999999999997,2.5,2.5,0.7555933388299044,7,7,Reverse,79.3,4.425,1
1770712937.0,1770716537.099,57.8344475,12.307366333333334,57.8344513407487,12.307367071214063,2.9499999999999997,2.5,2.5,0.8730985780926,7,7,Reverse,79.4,4.425,1
1770712938.0,1770716538.102,57.83445133333333,12.307361333333331,57.83445133704102,12.307364202273698,2.9499999999999997,2.5,2.5,0.817806311716425,7,7,Reverse,79.1,4.425,1
1770712939.0,1770716539.105,57.83445216666667,12.307367333333332,57.83445175185384,12.307365767803514,2.9499999999999997,2.5,2.5,0.7679310119374473,7,7,Reverse,79.4,4.425,1
1770712940.0,1770716540.096,57.83445566666666,12.307362333333334,57.83445370926025,12.307364050568424,2.9499999999999997,2.5,2.5,0.6155876406714874,7,7,Reverse,79.3,4.425,1
1770712941.0,1770716541.089,57.83445916666666,12.307360166666667,57.83445643796346,12.307362108617546,2.9499999999999997,2.5,2.5,0.5785157188711886,7,7,Reverse,79.3,4.425,1
1770712942.0,1770716542.093,57.83446116666667,12.307367833333334,57.83445880231506,12.30736497097544,2.9499999999999997,2.5,2.5,0.6325460517985599,7,7,Reverse,79.4,4.425,1
1770712943.0,1770716543.1,57.83446349999999,12.307360666666666,57.83446115115753,12.307362818821053,3.2,2.5,2.5,0.6334985787788334,6,6,Reverse,79.3,4.800000000000001,1
1770712944.0,1770716544.094,57.834463166666666,12.307359,57.834462158912096,12.307360909410527,3.2,2.5,2.5,0.5553402097800894,6,6,Reverse,79.0,4.800000000000001,1
1770712945.0,1770716545.099,57.834462,12.307359,57.83446207945605,12.307359954705262,3.2,2.5,2.5,0.41700312703137443,6,6,Reverse,79.0,4.800000000000001,1
1770712946.0,1770716546.079,57.834461833333336,12.307359833333331,57.83446195639469,12.307359894019298,4.4,2.5,2.5,0.3650942822670506,5,5,Reverse,79.1,6.6000000000000005,1
1770712947.0,1770716547.096,57.8344625,12.307363333333335,57.834462228197346,12.307361613676315,4.4,2.5,2.5,0.4835456577743084,5,5,Reverse,79.1,6.6000000000000005,1
1770712948.0,1770716548.091,57.8344585,12.307363000000002,57.834460364098675,12.30736230683816,4.4,2.5,2.5,0.5986395338973609,5,5,Reverse,78.9,6.6000000000000005,1
1770712949.0,1770716549.093,57.83446049999999,12.307361500000003,57.83446043204933,12.30736190341908,4.4,2.5,2.5,0.5264778123002227,5,5,Reverse,78.7,6.6000000000000005,1
1770712950.0,1770716550.1,57.83446083333333,12.3073565,57.83446063269133,12.30735920170954,4.4,2.5,2.5,0.4765783537877505,5,5,Reverse,78.7,6.6000000000000005,1
1770712951.0,1770716551.094,57.8344595,12.307362000000001,57.83446006634566,12.307360600854771,4.4,2.5,2.5,0.5101733230094526,5,5,Reverse,78.8,6.6000000000000005,1
1770712952.0,1770716552.094,57.834461833333336,12.307361666666669,57.8344609498395,12.30736113376072,4.4,2.5,2.5,0.5091886901226511,5,5,Reverse,78.9,6.6000000000000005,1
1770712953.0,1770716553.081,57.83446333333333,12.307367333333332,57.834462141586414,12.307364233547025,4.4,2.5,2.5,0.551198283029986,5,5,Reverse,78.8,6.6000000000000005,1
1770712954.0,1770716554.095,57.83446466666666,12.307367833333334,57.83446340412654,12.30736603344018,4.4,2.5,2.5,0.5681758659367512,5,5,Reverse,79.0,6.6000000000000005,1
1770712955.0,1770716555.102,57.83446049999999,12.307377666666666,57.834461952063265,12.307371850053423,4.4,2.5,2.5,0.5987584652980804,5,5,Reverse,79.2,6.6000000000000005,1
1770712956.0,1770716556.091,57.834464499999996,12.307373666666669,57.83446322603163,12.307372758360046,4.425,2.5,2.5,0.6309028003939968,5,5,Reverse,79.2,6.637499999999999,1
1770712957.0,1770716557.1,57.834464499999996,12.307371166666666,57.83446386301581,12.307371962513356,4.425,2.5,2.5,0.6051837370450296,5,5,Reverse,79.3,6.637499999999999,1
1770712958.0,1770716558.088,57.834465,12.307371166666666,57.83446443150791,12.30737156459001,4.425,2.5,2.5,0.5806035856914478,5,5,Reverse,79.4,6.637499999999999,1
1770712959.0,1770716559.096,57.83447016666667,12.307362333333334,57.83446729908729,12.307366948961672,4.425,2.5,2.5,0.7147566271145066,5,5,Reverse,79.6,6.637499999999999,1
1770712960.0,1770716560.098,57.834468666666666,12.307362333333334,57.83446798287698,12.307364641147503,4.425,2.5,2.5,0.7020884226913203,5,5,Reverse,79.7,6.637499999999999,1
1770712961.0,1770716561.098,57.83446683333333,12.307358166666665,57.834467408105155,12.307361403907084,4.1499999999999995,2.5,2.5,0.6371739289704397,6,6,Reverse,79.3,6.225,1
1770712962.0,1770716562.096,57.83446533333334,12.307367,57.83446637071925,12.307364201953542,4.1499999999999995,2.5,2.5,0.5104043985975477,6,6,Reverse,79.0,6.225,1
1770712963.0,1770716563.093,57.83446166666666,12.307368,57.834464018692955,12.307366100976772,4.1499999999999995,2.5,2.5,0.43950015276373644,6,6,Reverse,79.0,6.225,1
1770712964.0,1770716564.099,57.83445933333334,12.307370333333331,57.83446167601315,12.307368217155052,4.1499999999999995,2.5,2.5,0.49995133577725087,6,6,Reverse,78.7,6.225,1
1770712965.0,1770716565.099,57.83445783333333,12.307373333333333,57.83445975467324,12.307370775244191,4.1499999999999995,2.5,2.5,0.6313401436229472,6,6,Reverse,78.5,6.225,1
1770712966.0,1770716566.096,57.83445383333333,12.307381333333334,57.83445679400328,12.307376054288763,4.1499999999999995,2.5,2.5,0.7801953001278329,6,6,Reverse,78.2,6.225,1
1770712967.0,1770716567.096,57.83445216666667,12.307383666666665,57.834454480334976,12.307379860477713,4.1499999999999995,2.5,2.5,0.7774519290144757,6,6,Reverse,78.2,6.225,1
1770712968.0,1770716568.102,57.83444816666667,12.307386000000001,57.83445132350082,12.307382930238857,4.1499999999999995,2.5,2.5,0.8159922207484083,6,6,Reverse,78.3,6.225,1
1770712969.0,1770716569.098,57.83444866666667,12.307380833333331,57.834449995083745,12.307381881786094,4.1499999999999995,2.5,2.5,0.7064377605056872,6,6,Reverse,78.3,6.225,1
1770712970.0,1770716570.096,57.83445466666667,12.307364666666668,57.83445233087521,12.307373274226382,2.9499999999999997,2.5,2.5,0.8115468577648923,7,7,Reverse,78.3,4.425,1
1770712971.0,1770716571.098,57.834455,12.307362166666667,57.83445366543761,12.307367720446525,2.9499999999999997,2.5,2.5,0.8551241272301009,7,7,Reverse,78.2,4.425,1
1770712972.0,1770716572.1,57.83445333333334,12.307359166666666,57.834453499385475,12.307363443556595,4.1499999999999995,2.5,2.5,0.819527478199903,6,6,Reverse,78.4,6.225,1
1770712973.0,1770716573.094,57.83444916666667,12.307357000000001,57.834451333026074,12.307360221778298,2.9499999999999997,2.5,2.5,0.7581656631501085,7,7,Reverse,78.2,4.425,1
1770712974.0,1770716574.1,57.83445066666666,12.307347666666665,57.83445099984637,12.307353944222482,4.1499999999999995,2.5,2.5,0.7753730033371965,6,6,Reverse,78.0,6.225,1
1770712975.0,1770716575.104,57.8344465,12.307348166666667,57.83444874992318,12.307351055444574,2.9499999999999997,2.5,2.5,0.7216128056755278,7,7,Reverse,78.0,4.425,1
1770712976.0,1770716576.098,57.834444166666664,12.307345999999999,57.83444645829492,12.307348527722286,2.9499999999999997,2.5,2.5,0.7450192371163493,7,7,Reverse,78.0,4.425,1
1770712977.0,1770716577.091,57.83444466666666,12.307353166666667,57.834445562480795,12.307350847194478,3.825,2.5,2.5,0.5927416845917699,6,6,Reverse,78.0,5.737500000000001,1
1770712978.0,1770716578.096,57.83444216666667,12.3073545,57.83444386457373,12.307352673597238,3.825,2.5,2.5,0.5120328819419153,6,6,Reverse,77.9,5.737500000000001,1
1770712979.0,1770716579.09,57.834441,12.307356333333333,57.83444243228686,12.307354503465286,20.049999999999997,2.5,2.5,0.4797686381504651,4,4,Reverse,77.8,30.074999999999996,1
1770712980.0,1770716580.094,57.834438166666665,12.307352666666668,57.83444029947677,12.307353585065977,20.075,2.5,2.5,0.47980114663609585,4,4,Reverse,77.8,30.112499999999997,1
1770712981.0,1770716581.099,57.83441583333333,12.307362000000001,57.834428066405046,12.30735779253299,20.099999999999998,2.5,2.5,0.7394183367473606,4,4,Reverse,77.8,30.15,1
1770712982.0,1770716582.093,57.83440166666666,12.307369833333333,57.83441486653585,12.307363812933161,4.425,2.5,2.5,0.9519483640339317,5,5,Reverse,76.8,6.637499999999999,1
1770712983.0,1770716583.097,57.83439633333334,12.307358500000001,57.8344055999346,12.30736115646658,4.425,2.5,2.5,0.8386742334431924,5,5,Reverse,76.0,6.637499999999999,1
1770712984.0,1770716584.101,57.83437983333333,12.307365666666666,57.834392716633964,12.307363411566623,4.425,2.5,2.5,0.9040304071235858,5,5,Reverse,75.4,6.637499999999999,1
1770712985.0,1770716585.105,57.83436683333333,12.307377666666666,57.834379774983645,12.307370539116645,4.425,2.5,2.5,1.0486724889794277,5,5,Reverse,74.7,6.637499999999999,1
1770712986.0,1770716586.098,57.83436583333334,12.307368666666665,57.83437280415849,12.307369602891654,4.425,2.5,2.5,0.9513229530300127,5,5,Reverse,73.8,6.637499999999999,1
1770712987.0,1770716587.093,57.834363,12.307365166666667,57.834367902079244,12.30736738477916,4.425,2.5,2.5,0.7984564397820949,5,5,Reverse,73.4,6.637499999999999,1
1770712988.0,1770716588.096,57.83435466666666,12.307371166666666,57.83436128437295,12.307369275722914,4.425,2.5,2.5,0.7406774670556364,5,5,Reverse,72.9,6.637499999999999,1
