timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,altitude_m,alt_unc_m,hdop,speed_kmh,sats_used,sats_in_view,fix_quality,fix_meaning,direction
1770573545.8799126,57.83447900,12.30731300,57.83448155,12.30730957,2.390,2.500,76.80,4.54,1.210,0.91,7,7,1,GPS Fix (SPS),Forward
1770573546.875481,57.83448233,12.30732117,57.83448194,12.30731537,2.390,2.500,76.60,4.54,1.210,1.12,7,7,1,GPS Fix (SPS),Forward
1770573547.8803172,57.83447383,12.30732450,57.83447789,12.30731993,2.390,2.500,76.40,4.54,1.210,1.61,7,7,1,GPS Fix (SPS),Forward
1770573548.8753157,57.83446250,12.30733017,57.83447019,12.30732505,2.390,2.500,76.20,4.54,1.210,2.48,7,7,1,GPS Fix (SPS),Forward
1770573549.8729098,57.83445950,12.30733283,57.83446485,12.30732894,2.390,2.500,76.00,4.54,1.210,2.40,7,7,1,GPS Fix (SPS),Forward
1770573550.878794,57.83446200,12.30733233,57.83446342,12.30733064,2.810,2.500,75.90,6.19,1.650,1.69,6,6,1,GPS Fix (SPS),Stopped
1770573551.8734636,57.83445467,12.30733300,57.83445905,12.30733182,2.810,2.500,75.80,6.19,1.650,2.15,6,6,1,GPS Fix (SPS),Stopped
1770573552.8788233,57.83445483,12.30733700,57.83445694,12.30733441,2.810,2.500,75.60,6.19,1.650,1.91,6,6,1,GPS Fix (SPS),Stopped
1770573553.8669865,57.83447633,12.30733400,57.83446664,12.30733420,2.810,2.500,75.20,6.19,1.650,0.97,6,6,1,GPS Fix (SPS),Stopped
1770573554.8698313,57.83448567,12.30732983,57.83447615,12.30733202,2.390,2.500,75.00,4.54,1.210,1.19,7,7,1,GPS Fix (SPS),Stopped
1770573555.8779778,57.83449183,12.30732300,57.83448399,12.30732751,2.390,2.500,74.90,4.54,1.210,1.48,7,7,1,GPS Fix (SPS),Reverse
1770573556.8743904,57.83448667,12.30732583,57.83448533,12.30732667,2.390,2.500,74.90,4.54,1.210,0.66,7,7,1,GPS Fix (SPS),Stopped
1770573557.8746862,57.83448700,12.30732600,57.83448616,12.30732634,2.390,2.500,74.70,4.54,1.210,0.69,7,7,1,GPS Fix (SPS),Stopped
1770573558.884821,57.83448167,12.30732850,57.83448392,12.30732742,2.390,2.500,74.70,4.54,1.210,0.25,7,7,1,GPS Fix (SPS),Stopped
1770573559.8670864,57.83448183,12.30733050,57.83448287,12.30732896,2.390,2.500,74.40,4.54,1.210,0.38,7,7,1,GPS Fix (SPS),Stopped
1770573560.872659,57.83446767,12.30732650,57.83447527,12.30732773,2.810,2.500,74.20,6.19,1.650,1.31,6,6,1,GPS Fix (SPS),Stopped
1770573561.8679392,57.83444983,12.30733333,57.83446255,12.30733053,5.314,2.500,74.30,16.05,4.280,2.40,5,5,1,GPS Fix (SPS),Stopped
1770573562.8740432,57.83444617,12.30733833,57.83445436,12.30733443,2.810,2.500,74.10,6.19,1.650,2.07,6,6,1,GPS Fix (SPS),Forward
1770573563.8711882,57.83444150,12.30734233,57.83444793,12.30733838,2.810,2.500,73.80,6.19,1.650,1.88,6,6,1,GPS Fix (SPS),Forward
1770573564.8761148,57.83444933,12.30734283,57.83444863,12.30734061,2.810,2.500,73.40,6.19,1.650,0.89,6,6,1,GPS Fix (SPS),Stopped
1770573565.871826,57.83446100,12.30733767,57.83445482,12.30733914,2.800,2.500,73.20,6.15,1.640,0.70,6,6,1,GPS Fix (SPS),Stopped
1770573566.8771732,57.83444583,12.30733567,57.83445032,12.30733740,2.390,2.500,72.90,4.54,1.210,0.82,7,7,1,GPS Fix (SPS),Stopped
1770573567.8720586,57.83444417,12.30732917,57.83444725,12.30733328,2.390,2.500,72.50,4.54,1.210,1.11,7,7,1,GPS Fix (SPS),Reverse
1770573568.8770378,57.83442817,12.30732883,57.83443771,12.30733106,2.400,2.500,72.50,4.58,1.220,1.76,6,6,1,GPS Fix (SPS),Stopped
1770573569.8726172,57.83442183,12.30733833,57.83442977,12.30733470,2.400,2.500,72.20,4.58,1.220,1.75,6,6,1,GPS Fix (SPS),Forward
1770573570.8810468,57.83438167,12.30735800,57.83440572,12.30734635,2.629,2.500,71.90,5.47,1.460,5.12,5,5,1,GPS Fix (SPS),Forward
1770573571.8757224,57.83438050,12.30736417,57.83439311,12.30735526,2.629,2.500,71.10,5.47,1.460,4.14,5,5,1,GPS Fix (SPS),Forward
1770573572.8704374,57.83438567,12.30736067,57.83438939,12.30735796,2.562,2.500,70.80,5.21,1.390,2.82,6,6,1,GPS Fix (SPS),Stopped
1770573573.8762753,57.83438167,12.30735800,57.83438553,12.30735798,2.562,2.500,70.50,5.21,1.390,2.54,6,6,1,GPS Fix (SPS),Stopped
1770573574.8713706,57.83440217,12.30735267,57.83439385,12.30735532,2.562,2.500,69.90,5.21,1.390,0.42,6,6,1,GPS Fix (SPS),Stopped
1770573575.8761716,57.83440817,12.30734850,57.83440101,12.30735191,2.390,2.500,69.40,4.54,1.210,0.31,7,7,1,GPS Fix (SPS),Reverse
1770573576.871562,57.83440233,12.30734967,57.83440167,12.30735079,2.390,2.500,69.20,4.54,1.210,0.72,7,7,1,GPS Fix (SPS),Stopped
1770573577.8695877,57.83440050,12.30734817,57.83440109,12.30734948,2.390,2.500,68.80,4.54,1.210,1.04,7,7,1,GPS Fix (SPS),Stopped
1770573578.8738706,57.83440033,12.30734683,57.83440071,12.30734816,2.390,2.500,68.70,4.54,1.210,1.06,7,7,1,GPS Fix (SPS),Stopped
1770573579.879643,57.83440400,12.30734267,57.83440235,12.30734541,2.390,2.500,68.60,4.54,1.210,0.59,7,7,1,GPS Fix (SPS),Stopped
1770573580.8751543,57.83440550,12.30733900,57.83440393,12.30734221,2.390,2.500,68.70,4.54,1.210,0.63,7,7,1,GPS Fix (SPS),Stopped
1770573581.8802745,57.83440650,12.30733717,57.83440521,12.30733969,2.390,2.500,68.60,4.54,1.210,0.85,7,7,1,GPS Fix (SPS),Stopped
1770573582.875426,57.83440867,12.30733633,57.83440694,12.30733801,2.390,2.500,68.50,4.54,1.210,0.69,7,7,1,GPS Fix (SPS),Stopped
1770573583.8708873,57.83441200,12.30733767,57.83440947,12.30733784,2.390,2.500,68.50,4.54,1.210,0.52,7,7,1,GPS Fix (SPS),Stopped
1770573584.8808842,57.83441233,12.30733700,57.83441090,12.30733742,2.390,2.500,68.70,4.54,1.210,0.43,7,7,1,GPS Fix (SPS),Stopped
1770573585.8726737,57.83441317,12.30733750,57.83441203,12.30733746,2.390,2.500,68.60,4.54,1.210,0.74,7,7,1,GPS Fix (SPS),Stopped
1770573586.8787735,57.83441733,12.30733083,57.83441468,12.30733415,2.390,2.500,68.60,4.54,1.210,0.07,7,7,1,GPS Fix (SPS),Stopped
1770573587.8689125,57.83441767,12.30732900,57.83441618,12.30733157,2.390,2.500,69.10,4.54,1.210,0.26,7,7,1,GPS Fix (SPS),Stopped
1770573588.8689885,57.83442050,12.30732883,57.83441834,12.30733020,2.390,2.500,69.10,4.54,1.210,0.69,7,7,1,GPS Fix (SPS),Stopped
1770573589.8747592,57.83442183,12.30732950,57.83442009,12.30732985,3.295,2.500,69.10,8.10,2.160,0.50,6,6,1,GPS Fix (SPS),Stopped
1770573590.8714614,57.83442350,12.30732467,57.83442179,12.30732726,3.295,2.500,69.10,8.10,2.160,0.22,6,6,1,GPS Fix (SPS),Stopped
1770573591.8778431,57.83442167,12.30732400,57.83442173,12.30732563,3.295,2.500,69.10,8.10,2.160,0.28,6,6,1,GPS Fix (SPS),Stopped
1770573592.8687563,57.83442250,12.30732200,57.83442211,12.30732381,3.295,2.500,69.20,8.10,2.160,0.29,6,6,1,GPS Fix (SPS),Stopped
1770573593.8659883,57.83442317,12.30731683,57.83442264,12.30732032,3.295,2.500,69.00,8.10,2.160,0.65,6,6,1,GPS Fix (SPS),Reverse
1770573594.8750975,57.83442267,12.30730867,57.83442265,12.30731450,3.286,2.500,68.50,8.06,2.150,1.03,6,6,1,GPS Fix (SPS),Reverse
1770573595.867751,57.83442417,12.30729083,57.83442341,12.30730266,3.286,2.500,68.50,8.06,2.150,2.14,6,6,1,GPS Fix (SPS),Reverse
1770573596.8661253,57.83440833,12.30728617,57.83441587,12.30729442,3.286,2.500,68.60,8.06,2.150,2.72,6,6,1,GPS Fix (SPS),Reverse
1770573597.872414,57.83441367,12.30727817,57.83441477,12.30728629,3.286,2.500,68.80,8.06,2.150,1.97,6,6,1,GPS Fix (SPS),Reverse
1770573598.8764706,57.83440683,12.30727867,57.83441080,12.30728248,3.286,2.500,69.00,8.06,2.150,1.76,6,6,1,GPS Fix (SPS),Reverse
1770573599.871301,57.83440617,12.30728200,57.83440848,12.30728224,3.286,2.500,69.10,8.06,2.150,1.56,6,6,1,GPS Fix (SPS),Stopped
1770573600.881126,57.83439867,12.30728483,57.83440358,12.30728354,3.286,2.500,69.30,8.06,2.150,1.78,6,6,1,GPS Fix (SPS),Stopped
1770573601.8673224,57.83439450,12.30729033,57.83439904,12.30728693,3.286,2.500,69.60,8.06,2.150,1.61,6,6,1,GPS Fix (SPS),Forward
1770573602.8743644,57.83439567,12.30729567,57.83439735,12.30729130,3.286,2.500,70.00,8.06,2.150,1.36,6,6,1,GPS Fix (SPS),Forward
1770573603.8723352,57.83439850,12.30730000,57.83439793,12.30729565,3.286,2.500,70.00,8.06,2.150,1.12,6,6,1,GPS Fix (SPS),Forward
1770573604.8699362,57.83439767,12.30730267,57.83439780,12.30729916,3.286,2.500,69.80,8.06,2.150,1.10,6,6,1,GPS Fix (SPS),Forward
1770573605.8741407,57.83440067,12.30730467,57.83439923,12.30730191,3.286,2.500,69.70,8.06,2.150,0.62,6,6,1,GPS Fix (SPS),Stopped
1770573606.8698761,57.83439700,12.30730633,57.83439812,12.30730412,3.286,2.500,69.70,8.06,2.150,0.71,6,6,1,GPS Fix (SPS),Stopped
1770573607.8740933,57.83439567,12.30731000,57.83439689,12.30730706,3.286,2.500,69.70,8.06,2.150,0.77,6,6,1,GPS Fix (SPS),Stopped
1770573608.8723083,57.83439717,12.30730967,57.83439703,12.30730836,3.286,2.500,69.80,8.06,2.150,0.62,6,6,1,GPS Fix (SPS),Stopped
1770573609.878438,57.83439983,12.30731233,57.83439843,12.30731035,3.286,2.500,69.90,8.06,2.150,0.64,6,6,1,GPS Fix (SPS),Stopped
1770573610.8706915,57.83440517,12.30731833,57.83440180,12.30731434,3.276,2.500,69.50,8.03,2.140,0.56,6,6,1,GPS Fix (SPS),Forward
1770573611.8776448,57.83440850,12.30732083,57.83440515,12.30731759,3.276,2.500,69.40,8.03,2.140,0.50,6,6,1,GPS Fix (SPS),Stopped
1770573612.8695831,57.83441050,12.30732483,57.83440782,12.30732121,3.276,2.500,69.20,8.03,2.140,0.60,6,6,1,GPS Fix (SPS),Forward
1770573613.8716538,57.83441667,12.30732850,57.83441225,12.30732486,3.276,2.500,69.00,8.03,2.140,0.71,6,6,1,GPS Fix (SPS),Forward
1770573614.875012,57.83441433,12.30732717,57.83441329,12.30732601,3.276,2.500,68.90,8.03,2.140,0.33,6,6,1,GPS Fix (SPS),Stopped
1770573615.8699296,57.83441683,12.30732750,57.83441506,12.30732676,3.276,2.500,69.10,8.03,2.140,0.06,6,6,1,GPS Fix (SPS),Stopped
1770573616.8754222,57.83442367,12.30732750,57.83441936,12.30732713,3.276,2.500,69.10,8.03,2.140,0.33,6,6,1,GPS Fix (SPS),Stopped
1770573617.8745377,57.83443483,12.30732367,57.83442710,12.30732540,3.276,2.500,69.30,8.03,2.140,0.65,6,6,1,GPS Fix (SPS),Stopped
1770573618.8762841,57.83444150,12.30733283,57.83443430,12.30732912,3.276,2.500,69.40,8.03,2.140,1.47,6,6,1,GPS Fix (SPS),Forward
1770573619.8712535,57.83444500,12.30733117,57.83443965,12.30733014,3.276,2.500,69.60,8.03,2.140,1.05,6,6,1,GPS Fix (SPS),Stopped
1770573620.878039,57.83444850,12.30732583,57.83444407,12.30732799,3.276,2.500,69.70,8.03,2.140,1.06,6,6,1,GPS Fix (SPS),Stopped
1770573621.872408,57.83445317,12.30732183,57.83444862,12.30732491,3.276,2.500,69.60,8.03,2.140,1.23,6,6,1,GPS Fix (SPS),Stopped
1770573622.8774748,57.83445667,12.30731450,57.83445264,12.30731971,3.276,2.500,69.70,8.03,2.140,1.33,6,6,1,GPS Fix (SPS),Reverse
1770573623.8743644,57.83445833,12.30731867,57.83445549,12.30731919,3.276,2.500,69.50,8.03,2.140,0.93,6,6,1,GPS Fix (SPS),Stopped
1770573624.87471,57.83446067,12.30732117,57.83445808,12.30732018,3.276,2.500,69.80,8.03,2.140,1.02,6,6,1,GPS Fix (SPS),Stopped
1770573625.8727283,57.83445767,12.30732067,57.83445787,12.30732042,3.276,2.500,70.00,8.03,2.140,0.46,6,6,1,GPS Fix (SPS),Stopped
1770573626.8699691,57.83445950,12.30732283,57.83445869,12.30732163,3.267,2.500,70.10,7.99,2.130,0.69,6,6,1,GPS Fix (SPS),Stopped
1770573627.8777208,57.83446100,12.30732633,57.83445984,12.30732398,3.267,2.500,70.20,7.99,2.130,0.95,6,6,1,GPS Fix (SPS),Stopped
1770573628.8716118,57.83446267,12.30733017,57.83446125,12.30732707,3.267,2.500,70.20,7.99,2.130,0.93,6,6,1,GPS Fix (SPS),Stopped
1770573629.8757336,57.83446717,12.30732683,57.83446421,12.30732695,3.267,2.500,70.30,7.99,2.130,1.03,6,6,1,GPS Fix (SPS),Stopped
1770573630.868364,57.83446833,12.30731550,57.83446627,12.30732123,3.267,2.500,70.00,7.99,2.130,1.15,6,6,1,GPS Fix (SPS),Reverse
1770573631.8743153,57.83445717,12.30731117,57.83446172,12.30731620,3.267,2.500,69.90,7.99,2.130,0.64,6,6,1,GPS Fix (SPS),Reverse
1770573632.8689528,57.83445133,12.30730500,57.83445653,12.30731060,3.267,2.500,69.80,7.99,2.130,1.14,6,6,1,GPS Fix (SPS),Reverse
1770573633.8687289,57.83444083,12.30729717,57.83444868,12.30730388,3.267,2.500,69.60,7.99,2.130,2.04,6,6,1,GPS Fix (SPS),Reverse
1770573634.8699672,57.83443583,12.30729300,57.83444226,12.30729844,3.267,2.500,69.70,7.99,2.130,2.02,6,6,1,GPS Fix (SPS),Reverse
1770573635.869501,57.83443183,12.30729283,57.83443704,12.30729564,3.267,2.500,69.90,7.99,2.130,1.79,6,6,1,GPS Fix (SPS),Stopped
1770573636.8764062,57.83444133,12.30728633,57.83443919,12.30729099,3.267,2.500,70.10,7.99,2.130,0.80,6,6,1,GPS Fix (SPS),Reverse
1770573637.8700461,57.83444317,12.30728267,57.83444118,12.30728683,3.267,2.500,70.20,7.99,2.130,0.95,6,6,1,GPS Fix (SPS),Reverse
1770573638.876845,57.83444350,12.30727633,57.83444234,12.30728158,3.267,2.500,70.10,7.99,2.130,1.29,6,6,1,GPS Fix (SPS),Reverse
1770573639.8718872,57.83444183,12.30727783,57.83444209,12.30727971,3.267,2.500,70.00,7.99,2.130,0.69,6,6,1,GPS Fix (SPS),Stopped
1770573640.877285,57.83442883,12.30728383,57.83443546,12.30728177,3.267,2.500,70.00,7.99,2.130,1.62,6,6,1,GPS Fix (SPS),Stopped
1770573641.8733363,57.83442617,12.30728433,57.83443081,12.30728305,3.267,2.500,70.00,7.99,2.130,1.70,6,6,1,GPS Fix (SPS),Stopped
1770573642.8686256,57.83442817,12.30727983,57.83442949,12.30728144,3.257,2.500,69.80,7.95,2.120,1.10,6,6,1,GPS Fix (SPS),Stopped
1770573643.873637,57.83442867,12.30728533,57.83442908,12.30728339,3.257,2.500,69.80,7.95,2.120,0.70,6,6,1,GPS Fix (SPS),Stopped
1770573644.867697,57.83443333,12.30728133,57.83443121,12.30728236,3.257,2.500,69.50,7.95,2.120,0.65,6,6,1,GPS Fix (SPS),Stopped
1770573645.8795502,57.83444533,12.30727883,57.83443827,12.30728060,3.257,2.500,69.30,7.95,2.120,0.93,6,6,1,GPS Fix (SPS),Stopped
1770573646.8710265,57.83444050,12.30727667,57.83443938,12.30727863,3.257,2.500,69.30,7.95,2.120,0.56,6,6,1,GPS Fix (SPS),Stopped
1770573647.874757,57.83442683,12.30728133,57.83443311,12.30727998,3.257,2.500,69.10,7.95,2.120,1.78,6,6,1,GPS Fix (SPS),Stopped
1770573648.865746,57.83442950,12.30728100,57.83443130,12.30728049,3.257,2.500,68.90,7.95,2.120,1.34,6,6,1,GPS Fix (SPS),Stopped
1770573649.8762486,57.83442783,12.30728033,57.83442957,12.30728041,3.257,2.500,68.50,7.95,2.120,1.33,6,6,1,GPS Fix (SPS),Stopped
1770573650.8659973,57.83442900,12.30728417,57.83442928,12.30728229,3.257,2.500,68.30,7.95,2.120,1.06,6,6,1,GPS Fix (SPS),Stopped
1770573651.8671675,57.83443450,12.30728500,57.83443189,12.30728364,3.257,2.500,68.30,7.95,2.120,0.29,6,6,1,GPS Fix (SPS),Stopped
1770573652.8649185,57.83443867,12.30727983,57.83443528,12.30728174,3.257,2.500,68.30,7.95,2.120,0.62,6,6,1,GPS Fix (SPS),Stopped
1770573653.8731904,57.83443667,12.30727833,57.83443597,12.30728004,3.257,2.500,67.90,7.95,2.120,0.52,6,6,1,GPS Fix (SPS),Stopped
1770573654.8768117,57.83443967,12.30728033,57.83443782,12.30728018,3.257,2.500,68.00,7.95,2.120,0.08,6,6,1,GPS Fix (SPS),Stopped
1770573655.8709028,57.83444233,12.30727783,57.83444008,12.30727901,3.257,2.500,67.80,7.95,2.120,0.32,6,6,1,GPS Fix (SPS),Stopped
1770573656.8657868,57.83444633,12.30727200,57.83444320,12.30727550,3.257,2.500,67.70,7.95,2.120,0.74,6,6,1,GPS Fix (SPS),Reverse
1770573657.8713725,57.83444250,12.30727633,57.83444285,12.30727592,3.257,2.500,67.30,7.95,2.120,0.12,6,6,1,GPS Fix (SPS),Stopped
1770573658.874984,57.83444450,12.30727717,57.83444368,12.30727654,3.257,2.500,67.00,7.95,2.120,0.09,6,6,1,GPS Fix (SPS),Stopped
1770573659.8734255,57.83444483,12.30727417,57.83444425,12.30727535,3.248,2.500,66.80,7.91,2.110,0.17,6,6,1,GPS Fix (SPS),Stopped
1770573660.8809674,57.83444167,12.30727550,57.83444296,12.30727543,3.248,2.500,66.70,7.91,2.110,0.35,6,6,1,GPS Fix (SPS),Stopped
1770573661.8740485,57.83443517,12.30727850,57.83443906,12.30727696,3.248,2.500,66.40,7.91,2.110,0.93,6,6,1,GPS Fix (SPS),Stopped
1770573662.8702898,57.83443233,12.30728133,57.83443570,12.30727915,3.248,2.500,66.50,7.91,2.110,1.00,6,6,1,GPS Fix (SPS),Stopped
1770573663.8746827,57.83443217,12.30728367,57.83443393,12.30728141,3.248,2.500,66.40,7.91,2.110,0.92,6,6,1,GPS Fix (SPS),Stopped
1770573664.8657887,57.83443883,12.30728767,57.83443638,12.30728454,3.248,2.500,66.50,7.91,2.110,0.75,6,6,1,GPS Fix (SPS),Stopped
1770573665.8775024,57.83444267,12.30728117,57.83443952,12.30728285,3.248,2.500,66.60,7.91,2.110,0.29,6,6,1,GPS Fix (SPS),Stopped
1770573666.8725266,57.83443967,12.30727667,57.83443960,12.30727976,3.248,2.500,66.50,7.91,2.110,0.32,6,6,1,GPS Fix (SPS),Stopped
1770573667.878181,57.83442517,12.30727383,57.83443238,12.30727680,3.248,2.500,66.60,7.91,2.110,1.56,6,6,1,GPS Fix (SPS),Stopped
1770573668.8680997,57.83442000,12.30727750,57.83442619,12.30727715,3.248,2.500,66.80,7.91,2.110,1.75,6,6,1,GPS Fix (SPS),Stopped
1770573669.868468,57.83441133,12.30727567,57.83441876,12.30727641,3.248,2.500,67.00,7.91,2.110,2.05,6,6,1,GPS Fix (SPS),Stopped
1770573670.8610477,57.83440983,12.30728233,57.83441430,12.30727937,3.248,2.500,67.30,7.91,2.110,1.78,6,6,1,GPS Fix (SPS),Stopped
1770573671.8683977,57.83440883,12.30727783,57.83441157,12.30727860,3.248,2.500,67.50,7.91,2.110,1.54,6,6,1,GPS Fix (SPS),Stopped
1770573672.8735836,57.83441567,12.30727150,57.83441362,12.30727505,3.248,2.500,67.60,7.91,2.110,1.09,6,6,1,GPS Fix (SPS),Reverse
1770573673.8746917,57.83441917,12.30727050,57.83441639,12.30727278,3.248,2.500,67.60,7.91,2.110,0.75,6,6,1,GPS Fix (SPS),Stopped
1770573674.8788686,57.83441267,12.30727167,57.83441453,12.30727222,3.248,2.500,67.70,7.91,2.110,0.94,6,6,1,GPS Fix (SPS),Stopped
1770573675.876345,57.83442217,12.30727750,57.83441835,12.30727486,3.238,2.500,67.70,7.88,2.100,0.25,6,6,1,GPS Fix (SPS),Stopped
