time_s,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
29.34,57.83442516666667,12.30732,57.83442156175498,12.307322543220506,2.9499999999999997,2.5,2.5,0.4276511900078004,7,7,Reverse,72.0,4.425,1
30.36,57.834422499999995,12.307322333333332,57.83442203087749,12.307322438276918,2.9499999999999997,2.5,2.5,0.41359817532223203,7,7,Reverse,72.1,4.425,1
31.35,57.83441966666666,12.307324333333334,57.834420848772076,12.307323385805127,2.9499999999999997,2.5,2.5,0.540973328730117,7,7,Reverse,72.3,4.425,1
32.35,57.83442183333333,12.307323333333333,57.8344213410527,12.30732335956923,2.9499999999999997,2.5,2.5,0.5599541384056759,7,7,Reverse,72.4,4.425,1
33.35,57.83442466666667,12.307317166666667,57.83442300385968,12.307320263117948,2.9499999999999997,2.5,2.5,0.5100634756938086,7,7,Reverse,72.6,4.425,1
34.35,57.8344265,12.307318333333335,57.834424751929845,12.307319298225641,2.9499999999999997,2.5,2.5,0.4477853796842187,7,7,Reverse,72.2,4.425,1
35.34,57.834428499999994,12.307317333333334,57.834426625964916,12.307318315779488,2.9499999999999997,2.5,2.5,0.3701449886269009,7,7,Reverse,72.4,4.425,1
36.35,57.834431333333335,12.307316166666665,57.834428979649125,12.307317241223076,2.9499999999999997,2.5,2.5,0.2844447819321857,7,7,Reverse,72.4,4.425,1
37.35,57.83443033333333,12.307321000000002,57.83442965649123,12.307319120611538,2.9499999999999997,2.5,2.5,0.31185855966439097,7,7,Reverse,72.3,4.425,1
38.35,57.83443333333333,12.307317666666666,57.83443149491228,12.307318393639102,2.9499999999999997,2.5,2.5,0.30577121580753397,7,7,Reverse,72.6,4.425,1
39.35,57.834432,12.3073175,57.83443174745614,12.307317946819552,2.9499999999999997,2.5,2.5,0.2644633149343196,7,7,Reverse,72.2,4.425,1
40.34,57.834427166666664,12.307321000000002,57.834429457061404,12.307319473409777,2.9499999999999997,2.5,2.5,0.4469613422250186,7,7,Reverse,72.1,4.425,1
41.35,57.83442783333333,12.3073205,57.83442864519736,12.307319986704888,2.9499999999999997,2.5,2.5,0.4817671871422772,7,7,Reverse,72.1,4.425,1
42.35,57.834428166666676,12.307318833333333,57.83442840593202,12.30731941001911,2.9499999999999997,2.5,2.5,0.40457188872079963,7,7,Reverse,72.1,4.425,1
43.35,57.834425333333336,12.307321333333334,57.83442686963268,12.307320371676223,2.9499999999999997,2.5,2.5,0.4225932177446845,7,7,Reverse,72.1,4.425,1
44.35,57.834431166666675,12.30731633333333,57.83442901814968,12.307318352504776,2.9499999999999997,2.5,2.5,0.4738740160074399,7,7,Reverse,72.2,4.425,1
45.35,57.83443049999999,12.307316500000002,57.83442975907483,12.30731742625239,2.9499999999999997,2.5,2.5,0.4371839989825688,7,7,Reverse,72.3,4.425,1
46.35,57.83442566666666,12.307320666666666,57.83442771287075,12.307319046459527,2.9499999999999997,2.5,2.5,0.4747306742515398,7,7,Reverse,72.4,4.425,1
47.35,57.83442516666667,12.307322333333332,57.834426439768706,12.30732068989643,2.9499999999999997,2.5,2.5,0.5015132262357405,7,7,Reverse,72.2,4.425,1
48.35,57.834423,12.307321833333333,57.83442471988435,12.30732126161488,2.9499999999999997,2.5,2.5,0.5431702454503669,7,7,Reverse,72.1,4.425,1
49.35,57.83442033333334,12.307322666666668,57.83442252660885,12.307321964140774,2.9499999999999997,2.5,2.5,0.6463825939740773,7,7,Reverse,71.8,4.425,1
50.35,57.83441800000001,12.307325833333334,57.83442026330443,12.307323898737055,2.9499999999999997,2.5,2.5,0.7501582253393699,7,7,Reverse,71.7,4.425,1
51.35,57.834419,12.307325666666667,57.83441963165221,12.30732478270186,2.9499999999999997,2.5,2.5,0.6766211115317355,7,7,Reverse,71.7,4.425,1
52.35,57.83442183333333,12.307325833333334,57.834420732492774,12.307325308017598,2.9499999999999997,2.5,2.5,0.5906998494698832,7,7,Reverse,71.6,4.425,1
53.36,57.83442066666667,12.307329000000001,57.83442069957972,12.3073271540088,2.9499999999999997,2.5,2.5,0.5082427613656045,7,7,Reverse,71.9,4.425,1
54.35,57.83442133333333,12.307329166666667,57.834421016456524,12.307328160337732,2.9499999999999997,2.5,2.5,0.43412254864377453,7,7,Reverse,72.1,4.425,1
55.34,57.834422499999995,12.307331666666668,57.83442175822826,12.307329913502201,2.9499999999999997,2.5,2.5,0.34578324966981,7,7,Reverse,72.3,4.425,1
56.35,57.83442266666666,12.307332666666666,57.834422212447464,12.307331290084432,2.9499999999999997,2.5,2.5,0.31454281788043603,7,7,Reverse,72.6,4.425,1
57.35,57.83442216666667,12.307330833333333,57.83442218955707,12.307331061708883,2.9499999999999997,2.5,2.5,0.2510235958229753,7,7,Reverse,72.6,4.425,1
58.35,57.83442883333334,12.307323666666665,57.834425511445204,12.307327364187774,2.9499999999999997,2.5,2.5,0.4363434714813869,7,7,Reverse,72.5,4.425,1
59.35,57.834428166666676,12.307322666666668,57.834426839055936,12.307325015427221,2.9499999999999997,2.5,2.5,0.41763675631263025,7,7,Reverse,72.7,4.425,1
60.35,57.83443883333333,12.307309833333333,57.83443283619464,12.307317424380278,2.9499999999999997,2.5,2.5,0.797561559895503,7,7,Reverse,72.7,4.425,1
61.35,57.834445,12.307304166666665,57.83443891809732,12.30731079552347,2.9499999999999997,2.5,2.5,1.0912625881018672,7,7,Reverse,72.8,4.425,1
62.35,57.8344505,12.307297833333333,57.83444470904866,12.307304314428402,2.9499999999999997,2.5,2.5,1.290627300937856,7,7,Reverse,72.9,4.425,1
63.35,57.83445133333333,12.307292833333333,57.834448021190994,12.307298573880868,2.9499999999999997,2.5,2.5,1.2798041858844968,7,7,Reverse,72.8,4.425,1
64.35,57.83444683333334,12.307297333333334,57.83444742726216,12.307297953607101,2.9499999999999997,2.5,2.5,1.0471927009252893,7,7,Reverse,72.4,4.425,1
65.35,57.83444716666666,12.307293499999998,57.83444729696441,12.30729572680355,2.9499999999999997,2.5,2.5,0.8509477530928894,7,7,Reverse,72.3,4.425,1
66.34,57.83444616666667,12.307294500000001,57.83444673181555,12.307295113401775,3.225,2.5,2.5,0.6862808586848692,6,6,Reverse,72.0,4.8375,1
67.35,57.83444633333333,12.307292666666667,57.83444653257444,12.307293890034222,3.225,2.5,2.5,0.5602556041529467,6,6,Reverse,72.0,4.8375,1
68.34,57.83444466666666,12.307292333333331,57.83444559962055,12.307293111683776,3.225,2.5,2.5,0.44953270317069327,6,6,Reverse,72.1,4.8375,1
69.35,57.834444166666664,12.307292833333333,57.834444883143604,12.307292972508554,3.225,2.5,2.5,0.37002350299801273,6,6,Reverse,72.0,4.8375,1
70.35,57.834441500000004,12.307295500000002,57.83444319157181,12.307294236254279,3.225,2.5,2.5,0.36491356197370145,6,6,Reverse,71.9,4.8375,1
71.35,57.834441,12.307296000000001,57.8344420957859,12.30729511812714,3.225,2.5,2.5,0.35457074251642673,6,6,Reverse,72.0,4.8375,1
72.35,57.834443166666674,12.307292833333333,57.83444263122629,12.307293975730236,3.225,2.5,2.5,0.3659422926777223,6,6,Reverse,71.9,4.8375,1
73.34,57.834445,12.307292333333331,57.83444381561314,12.307293154531784,3.225,2.5,2.5,0.40596185441914834,6,6,Reverse,71.7,4.8375,1
74.35,57.83444299999999,12.307298500000002,57.83444340780657,12.307295827265893,3.225,2.5,2.5,0.3544127754818114,6,6,Reverse,71.7,4.8375,1
75.35,57.834442833333334,12.307299833333332,57.83444312056995,12.307297830299612,2.9499999999999997,2.5,2.5,0.3185367807162284,7,7,Reverse,71.9,4.425,1
76.35,57.8344345,12.307307333333332,57.83443881028498,12.307302581816472,2.9499999999999997,2.5,2.5,0.49800611461024635,7,7,Reverse,71.9,4.425,1
77.36,57.834433999999995,12.307309333333334,57.83443640514248,12.307305957574902,2.9499999999999997,2.5,2.5,0.5432738694915523,7,7,Reverse,71.9,4.425,1
78.35,57.83443233333334,12.307310500000002,57.83443436923791,12.307308228787452,2.9499999999999997,2.5,2.5,0.5551955606531059,7,7,Reverse,72.0,4.425,1
79.35,57.834431333333335,12.307312333333334,57.83443285128563,12.307310281060394,2.9499999999999997,2.5,2.5,0.523343345534355,7,7,Reverse,72.0,4.425,1
80.35,57.83442916666666,12.307312000000001,57.83443100897614,12.307311140530198,2.9499999999999997,2.5,2.5,0.5187112100007664,7,7,Reverse,72.1,4.425,1
81.35,57.83442016666666,12.307321166666668,57.8344255878214,12.307316153598432,2.9499999999999997,2.5,2.5,0.7979849383034237,7,7,Reverse,71.9,4.425,1
82.35,57.83441866666667,12.307323499999999,57.83442212724404,12.307319826799215,2.9499999999999997,2.5,2.5,0.9415657884854848,7,7,Reverse,71.9,4.425,1
83.34,57.83441716666666,12.307324000000001,57.83441964695535,12.307321913399608,2.9499999999999997,2.5,2.5,0.9999951608022843,7,7,Reverse,72.0,4.425,1
84.35,57.83440933333333,12.307330833333333,57.83441449014434,12.307326373366472,2.9499999999999997,2.5,2.5,1.245320433822326,7,7,Reverse,71.9,4.425,1
85.35,57.83440916666667,12.307330666666667,57.83441182840551,12.307328520016569,2.9499999999999997,2.5,2.5,1.326108563460567,7,7,Reverse,72.1,4.425,1
86.35,57.83441549999999,12.307325666666667,57.83441366420275,12.307327093341618,2.9499999999999997,2.5,2.5,1.0713953406851546,7,7,Reverse,71.8,4.425,1
87.35,57.834417,12.307325500000001,57.83441533210137,12.30732629667081,2.9499999999999997,2.5,2.5,0.8616156121884583,7,7,Reverse,71.7,4.425,1
88.35,57.83441583333333,12.307327000000003,57.834415582717355,12.307326648335406,4.575,2.5,2.5,0.6787433521960725,6,6,Reverse,71.6,6.862500000000001,1
89.35,57.834413,12.3073295,57.83441429135868,12.307328074167703,4.575,2.5,2.5,0.6368224714115116,6,6,Reverse,71.7,6.862500000000001,1
90.35,57.83440600000001,12.307333999999999,57.83441014567934,12.30733103708385,4.575,2.5,2.5,0.7860535347956059,6,6,Reverse,71.6,6.862500000000001,1
91.35,57.8344045,12.307337666666667,57.83440732283967,12.307334351875259,4.575,2.5,2.5,0.8136628019595588,6,6,Reverse,71.4,6.862500000000001,1
92.35,57.834400499999994,12.307341333333333,57.834403911419834,12.307337842604296,2.9499999999999997,2.5,2.5,0.9067052138897271,7,7,Reverse,71.4,4.425,1
93.35,57.83439683333333,12.307348000000001,57.83440037237658,12.30734292130215,4.575,2.5,2.5,1.000083286662028,6,6,Reverse,71.3,6.862500000000001,1
94.35,57.83439383333333,12.307355166666666,57.83439710285496,12.307349043984408,2.9499999999999997,2.5,2.5,1.0560412364716627,7,7,Reverse,71.4,4.425,1
95.35,57.834390500000005,12.307361166666665,57.83439380142748,12.307355105325536,2.9499999999999997,2.5,2.5,1.122433300740673,7,7,Reverse,71.7,4.425,1
96.35,57.834383166666676,12.307369166666668,57.834388484047075,12.307362135996101,2.9499999999999997,2.5,2.5,1.3105851400827215,7,7,Reverse,71.6,4.425,1
97.35,57.83437933333333,12.307376166666666,57.83438390869021,12.307369151331384,2.9499999999999997,2.5,2.5,1.457685961969052,7,7,Reverse,71.7,4.425,1
98.35,57.834375833333326,12.307383499999998,57.83437987101176,12.307376325665691,2.9499999999999997,2.5,2.5,1.5372760695582612,7,7,Reverse,71.9,4.425,1
99.35,57.834374833333335,12.307388500000002,57.83437735217255,12.307382412832846,2.9499999999999997,2.5,2.5,1.4701147936690906,7,7,Reverse,72.1,4.425,1
100.35,57.834376166666665,12.307392666666665,57.834376759419605,12.307387539749756,2.9499999999999997,2.5,2.5,1.3146499817226993,7,7,Reverse,72.4,4.425,1
101.35,57.834381,12.307389666666666,57.8343788797098,12.30738860320821,2.9499999999999997,2.5,2.5,1.066261151017149,7,7,Reverse,72.6,4.425,1
102.35,57.83438283333333,12.307386833333332,57.83438085652157,12.307387718270771,2.9499999999999997,2.5,2.5,0.821295922806911,7,7,Reverse,72.3,4.425,1
103.35,57.834385000000005,12.307384833333334,57.83438292826079,12.307386275802052,4.575,2.5,2.5,0.6240420759301695,6,6,Reverse,72.2,6.862500000000001,1
104.35,57.834385833333336,12.307383666666665,57.83438438079706,12.30738497123436,4.575,2.5,2.5,0.5300513228952944,6,6,Reverse,72.0,6.862500000000001,1
105.36,57.834388833333335,12.307381333333334,57.8343866070652,12.307383152283846,4.575,2.5,2.5,0.39937402289874374,6,6,Reverse,72.1,6.862500000000001,1
106.35,57.834390500000005,12.307380666666665,57.8343885535326,12.307381909475255,4.575,2.5,2.5,0.3717923868822134,6,6,Reverse,72.1,6.862500000000001,1
107.34,57.83439116666667,12.307381166666667,57.834389860099634,12.307381538070961,3.225,2.5,2.5,0.35650536341881134,6,6,Reverse,72.0,4.8375,1
108.35,57.83439,12.307384000000003,57.83438993004982,12.307382769035483,3.225,2.5,2.5,0.3475554380630812,6,6,Reverse,72.3,4.8375,1
109.34,57.83439083333333,12.307382500000001,57.83439038169158,12.307382634517742,3.225,2.5,2.5,0.3435516579893799,6,6,Reverse,72.4,4.8375,1
110.35,57.834392333333334,12.307380166666666,57.83439135751245,12.307381400592204,3.225,2.5,2.5,0.28967491219804475,6,6,Reverse,72.2,4.8375,1
111.36,57.834393166666665,12.3073785,57.83439226208956,12.307379950296102,2.9499999999999997,2.5,2.5,0.2662954001947174,7,7,Reverse,72.1,4.425,1
112.35,57.834395166666674,12.3073745,57.834393714378116,12.30737722514805,2.9499999999999997,2.5,2.5,0.18222945656693024,7,7,Reverse,71.7,4.425,1
113.35,57.83439816666667,12.307369333333334,57.8343959405224,12.307373279240693,2.9499999999999997,2.5,2.5,0.18778663287371247,7,7,Reverse,71.7,4.425,1
114.35,57.83439933333334,12.307366666666667,57.83439763692787,12.30736997295368,3.225,2.5,2.5,0.1440021615902402,6,6,Reverse,71.6,4.8375,1
115.35,57.83440333333333,12.307357166666668,57.834400485130594,12.307363569810173,3.225,2.5,2.5,0.2581597771134079,6,6,Reverse,71.4,4.8375,1
116.35,57.83440783333334,12.307346333333332,57.834404159231966,12.307354951571753,2.9499999999999997,2.5,2.5,0.45499584760962625,7,7,Reverse,71.4,4.425,1
117.36,57.83441,12.307343,57.834407079615985,12.307348975785876,2.9499999999999997,2.5,2.5,0.476952577028662,7,7,Reverse,71.5,4.425,1
118.35,57.83441166666667,12.307340166666666,57.83440937314133,12.30734457122627,2.9499999999999997,2.5,2.5,0.4525109354244786,7,7,Reverse,71.6,4.425,1
119.35,57.83441200000001,12.307341000000001,57.83441068657066,12.307342785613136,2.9499999999999997,2.5,2.5,0.3471852181703625,7,7,Reverse,71.6,4.425,1
120.36,57.83441533333333,12.307332166666667,57.834413009952,12.307337476139901,3.225,2.5,2.5,0.46328841218812206,6,6,Reverse,71.4,4.8375,1
121.35,57.83441583333333,12.307333999999999,57.83441442164266,12.30733573806995,2.9499999999999997,2.5,2.5,0.48764824972001236,7,7,Reverse,71.5,4.425,1
122.36,57.834416499999996,12.307338666666665,57.83441546082133,12.307337202368307,2.9499999999999997,2.5,2.5,0.4385907514412649,7,7,Reverse,71.7,4.425,1
123.35,57.83441333333334,12.307348666666666,57.83441439707733,12.307342934517488,2.9499999999999997,2.5,2.5,0.5102594778287531,7,7,Reverse,71.9,4.425,1
124.35,57.83441549999999,12.307349333333331,57.834414948538665,12.307346133925408,2.9499999999999997,2.5,2.5,0.4948112465528848,7,7,Reverse,72.2,4.425,1
125.35,57.834413833333336,12.307355666666668,57.834414390936,12.307350900296038,2.9499999999999997,2.5,2.5,0.5747179984161441,7,7,Reverse,72.3,4.425,1
126.35,57.83441549999999,12.307347666666665,57.834414945468,12.307349283481352,2.9499999999999997,2.5,2.5,0.5463927824691706,7,7,Reverse,72.5,4.425,1
127.35,57.834417833333326,12.307341833333332,57.83441638940066,12.307345558407341,2.9499999999999997,2.5,2.5,0.5324686162928631,7,7,Reverse,72.5,4.425,1
128.35,57.83441666666666,12.307353833333332,57.834416528033664,12.307349695870338,2.9499999999999997,2.5,2.5,0.47776604451394444,7,7,Reverse,72.7,4.425,1
129.35,57.83441833333333,12.307358500000001,57.834417430683494,12.30735409793517,2.9499999999999997,2.5,2.5,0.4934942835039194,7,7,Reverse,73.1,4.425,1
130.35,57.83441766666667,12.307365,57.834417548675084,12.307359548967584,2.9499999999999997,2.5,2.5,0.5530823856852385,7,7,Reverse,73.3,4.425,1
131.36,57.834422333333336,12.307348833333332,57.83441994100421,12.30735419115046,2.9499999999999997,2.5,2.5,0.5902141760430213,7,7,Reverse,73.6,4.425,1
132.35,57.834424000000006,12.307343166666666,57.834421970502106,12.307348678908562,2.9499999999999997,2.5,2.5,0.6976213368287403,7,7,Reverse,73.8,4.425,1
133.36,57.834421166666665,12.3073415,57.83442156858439,12.30734508945428,2.9499999999999997,2.5,2.5,0.7971644951933715,7,7,Reverse,74.0,4.425,1
134.35,57.834422833333335,12.307334333333332,57.83442220095886,12.307339711393807,2.9499999999999997,2.5,2.5,0.8028867180409746,7,7,Reverse,74.4,4.425,1
135.35,57.834422499999995,12.307328333333333,57.83442235047943,12.30733402236357,2.9499999999999997,2.5,2.5,0.8233508694104269,7,7,Reverse,74.4,4.425,1
136.35,57.83442466666667,12.307319666666668,57.834423508573046,12.307326844515119,2.9499999999999997,2.5,2.5,0.9777743843635329,7,7,Reverse,74.5,4.425,1
137.35,57.83442483333333,12.3073155,57.83442417095319,12.30732117225756,2.9499999999999997,2.5,2.5,1.0582532814504668,7,7,Reverse,74.0,4.425,1
138.36,57.83442616666666,12.307312000000001,57.83442516880992,12.30731658612878,2.9499999999999997,2.5,2.5,1.0189406962962986,7,7,Reverse,74.1,4.425,1
139.35,57.834424000000006,12.3073175,57.834424584404964,12.30731704306439,2.9499999999999997,2.5,2.5,0.8497652264492775,7,7,Reverse,74.2,4.425,1
140.36,57.83442316666666,12.3073215,57.83442387553581,12.307319271532196,2.9499999999999997,2.5,2.5,0.6750315314071227,7,7,Reverse,74.5,4.425,1
141.35,57.83442216666667,12.307325333333331,57.834423021101244,12.307322302432762,2.9499999999999997,2.5,2.5,0.5670258825148974,7,7,Reverse,74.9,4.425,1
142.35,57.83442149999999,12.307330166666668,57.83442226055062,12.307326234549716,4.575,2.5,2.5,0.5881321286634469,6,6,Reverse,75.2,6.862500000000001,1
143.35,57.83442316666666,12.307332833333332,57.83442271360864,12.307329533941523,4.575,2.5,2.5,0.4862766523234366,6,6,Reverse,75.4,6.862500000000001,1
144.36,57.834422333333336,12.307339000000002,57.834422523470984,12.307334266970763,2.9499999999999997,2.5,2.5,0.5705205516800353,7,7,Reverse,75.9,4.425,1
