gps_epoch_s,pc_epoch_s,time_offset_ms,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
1770714142.0,1770717742.088,3600087.7,57.83445016666666,12.307356,57.834447536033515,12.307354018959822,2.8249999999999997,2.5,2.5,0.9946666989390464,7,7,Reverse,80.8,4.2375,1
1770714143.0,1770717743.083,3600083.0,57.83444983333334,12.307360833333332,57.83444868468342,12.307357426146577,2.8249999999999997,2.5,2.5,0.9367025114257402,7,7,Reverse,81.2,4.2375,1
1770714144.0,1770717744.087,3600087.3,57.834453,12.307363666666667,57.83445084234172,12.307360546406622,2.8249999999999997,2.5,2.5,0.9427245767030547,7,7,Reverse,81.6,4.2375,1
1770714145.0,1770717745.092,3600091.8,57.83445966666667,12.307358166666665,57.83445525450419,12.307359356536644,2.8249999999999997,2.5,2.5,1.0484617856818503,7,7,Reverse,82.0,4.2375,1
1770714146.0,1770717746.086,3600085.7,57.83445733333333,12.307361833333335,57.83445629391876,12.30736059493499,2.8249999999999997,2.5,2.5,1.0560296030335823,7,7,Reverse,82.3,4.2375,1
1770714147.0,1770717747.09,3600089.8,57.8344465,12.307361500000003,57.83445139695938,12.307361047467495,3.0,2.5,2.5,0.8445388087392709,6,6,Reverse,82.4,4.5,1
1770714148.0,1770717748.096,3600095.6,57.834441500000004,12.307365166666667,57.83444644847969,12.307363107067081,3.0,2.5,2.5,0.7486922263302404,6,6,Reverse,82.4,4.5,1
1770714149.0,1770717749.091,3600090.6,57.834455,12.307354333333334,57.834450724239844,12.307358720200208,2.8249999999999997,2.5,2.5,0.9191467650305517,7,7,Reverse,82.6,4.2375,1
1770714150.0,1770717750.094,3600094.1,57.834444500000004,12.307350333333334,57.834447612119924,12.30735452676677,2.8249999999999997,2.5,2.5,0.9397561522814983,7,7,Reverse,82.7,4.2375,1
1770714151.0,1770717751.09,3600089.6,57.834439,12.307365,57.83444330605997,12.307359763383387,2.8249999999999997,2.5,2.5,0.8889112879268265,7,7,Reverse,82.7,4.2375,1
1770714152.0,1770717752.094,3600093.5,57.83444933333333,12.307338499999998,57.834446319696646,12.307349131691693,2.8249999999999997,2.5,2.5,1.1035044924250959,7,7,Reverse,83.0,4.2375,1
1770714153.0,1770717753.088,3600088.2,57.83444683333334,12.307341166666667,57.83444657651499,12.307345149179179,2.8249999999999997,2.5,2.5,1.064049828098177,7,7,Reverse,83.4,4.2375,1
1770714154.0,1770717754.083,3600082.7,57.83445400000001,12.307336166666667,57.8344502882575,12.307340657922923,2.8249999999999997,2.5,2.5,1.1618328421018322,7,7,Reverse,83.6,4.2375,1
1770714155.0,1770717755.087,3600086.6,57.83445283333334,12.307336833333332,57.83445156079542,12.307338745628128,3.0,2.5,2.5,1.1279065093180796,6,6,Reverse,83.9,4.5,1
1770714156.0,1770717756.083,3600082.6,57.834442499999994,12.307338,57.834447030397705,12.307338372814064,4.625,2.5,2.5,1.0145509590629844,5,5,Reverse,84.3,6.9375,1
1770714157.0,1770717757.088,3600087.6,57.8344405,12.307336666666666,57.834443765198856,12.307337519740365,4.625,2.5,2.5,0.9282722215665546,5,5,Reverse,84.6,6.9375,1
1770714158.0,1770717758.092,3600092.1,57.83444783333333,12.307335166666666,57.83444579926609,12.307336343203517,4.625,2.5,2.5,0.8436545713427225,5,5,Reverse,84.8,6.9375,1
1770714159.0,1770717759.081,3600080.5,57.83444666666666,12.307331833333334,57.83444623296637,12.307334088268425,3.0,2.5,2.5,0.884370377084761,6,6,Reverse,85.3,4.5,1
1770714160.0,1770717760.079,3600079.2,57.834436999999994,12.307334166666665,57.83444161648318,12.307334127467545,3.0,2.5,2.5,1.0488604681178004,6,6,Reverse,85.7,4.5,1
1770714161.0,1770717761.096,3600095.7,57.834426833333325,12.307337666666667,57.83443422490826,12.307335897067107,2.8249999999999997,2.5,2.5,1.2927860787951022,7,7,Reverse,86.0,4.2375,1
1770714162.0,1770717762.079,3600079.1,57.834397,12.307376666666668,57.83441561245413,12.307356281866888,2.8249999999999997,2.5,2.5,2.146086802292626,7,7,Reverse,86.2,4.2375,1
1770714163.0,1770717763.099,3600099.0,57.834385000000005,12.307394500000003,57.83440030622707,12.307375390933444,2.8249999999999997,2.5,2.5,2.885121951127349,7,7,Reverse,86.3,4.2375,1
1770714164.0,1770717764.091,3600091.0,57.83437933333333,12.307418166666666,57.8343898197802,12.307396778800056,2.8249999999999997,2.5,2.5,3.49707794278202,7,7,Reverse,86.7,4.2375,1
1770714165.0,1770717765.096,3600095.7,57.83437066666667,12.307431833333332,57.834380243223436,12.307414306066693,3.05,2.5,2.5,3.981493342233143,6,6,Reverse,86.8,4.574999999999999,1
1770714166.0,1770717766.089,3600089.3,57.8343725,12.30743,57.83437637161172,12.307422153033347,3.05,2.5,2.5,3.9904373773707364,6,6,Reverse,86.9,4.574999999999999,1
1770714167.0,1770717767.097,3600096.6,57.83436833333334,12.307438166666667,57.83437235247253,12.307430159850007,2.8249999999999997,2.5,2.5,3.9456939582562196,7,7,Reverse,87.0,4.2375,1
1770714168.0,1770717768.079,3600078.9,57.834358,12.307459166666668,57.83436517623626,12.307444663258337,2.8249999999999997,2.5,2.5,4.098337698780493,7,7,Reverse,87.2,4.2375,1
1770714169.0,1770717769.092,3600091.7,57.83435183333333,12.307479833333332,57.834358504784795,12.307462248295835,2.8249999999999997,2.5,2.5,4.288278857595782,7,7,Reverse,87.3,4.2375,1
1770714170.0,1770717770.082,3600082.0,57.834346999999994,12.307477333333335,57.8343527523924,12.307469790814585,2.8249999999999997,2.5,2.5,4.196016289108454,7,7,Reverse,87.6,4.2375,1
1770714171.0,1770717771.093,3600092.6,57.834339666666665,12.307487833333335,57.83434620952953,12.30747881207396,2.8000000000000003,2.5,2.5,4.144784586117178,7,7,Reverse,87.8,4.2,1
1770714172.0,1770717772.081,3600081.1,57.83432916666667,12.307501833333333,57.8343376880981,12.307490322703647,2.8000000000000003,2.5,2.5,4.166106358689576,7,7,Reverse,88.1,4.2,1
1770714173.0,1770717773.093,3600093.1,57.83432583333333,12.307501166666668,57.83433176071571,12.307495744685157,4.25,2.5,2.5,3.9807069520615452,6,6,Reverse,88.4,6.375,1
1770714174.0,1770717774.08,3600080.3,57.83431366666667,12.307517333333331,57.83432271369119,12.307506539009244,4.25,2.5,2.5,4.012499439936636,6,6,Reverse,88.4,6.375,1
1770714175.0,1770717775.09,3600090.2,57.83431766666666,12.307515166666667,57.83432019017892,12.307510852837956,4.25,2.5,2.5,3.7139571772037137,6,6,Reverse,88.6,6.375,1
1770714176.0,1770717776.086,3600085.6,57.83430866666666,12.307517499999998,57.83431442842279,12.307514176418977,4.25,2.5,2.5,3.550604804110408,6,6,Reverse,88.8,6.375,1
1770714177.0,1770717777.079,3600079.1,57.83431083333333,12.307506333333333,57.83431263087806,12.307510254876155,4.25,2.5,2.5,3.2618730735680685,6,6,Reverse,88.8,6.375,1
1770714178.0,1770717778.081,3600081.1,57.83432533333333,12.307497000000001,57.8343189821057,12.307503627438077,4.25,2.5,2.5,2.6638223684795728,6,6,Reverse,89.1,6.375,1
1770714179.0,1770717779.089,3600088.8,57.834337999999995,12.307490166666666,57.834328491052844,12.307496897052372,4.25,2.5,2.5,2.031947895499127,6,6,Reverse,89.5,6.375,1
1770714180.0,1770717780.092,3600091.5,57.83434166666666,12.307480666666667,57.83433507885975,12.307488781859519,4.25,2.5,2.5,1.6343217979220848,6,6,Reverse,89.8,6.375,1
1770714181.0,1770717781.097,3600096.8,57.83434233333334,12.307486500000001,57.834338706096545,12.30748764092976,4.25,2.5,2.5,1.277144945958909,6,6,Reverse,90.0,6.375,1
1770714182.0,1770717782.079,3600079.0,57.834378833333325,12.307460333333331,57.83435876971494,12.307473987131546,4.25,2.5,2.5,1.5332517417844667,6,6,Reverse,90.0,6.375,1
1770714183.0,1770717783.082,3600082.1,57.834382000000005,12.307457166666666,57.83437038485747,12.307465576899105,4.25,2.5,2.5,1.5648746319925568,6,6,Reverse,90.2,6.375,1
1770714184.0,1770717784.08,3600079.6,57.83438416666666,12.307451166666665,57.834377275762066,12.307458371782886,2.8000000000000003,2.5,2.5,1.451003820738172,7,7,Reverse,90.3,4.2,1
1770714185.0,1770717785.098,3600098.0,57.834397,12.307444833333333,57.83438713788103,12.307451602558109,2.8000000000000003,2.5,2.5,1.4773682492556122,7,7,Reverse,90.4,4.2,1
1770714186.0,1770717786.091,3600090.5,57.83441233333333,12.307439833333335,57.834399735607185,12.307445717945722,2.8000000000000003,2.5,2.5,1.6324727793055211,7,7,Reverse,90.4,4.2,1
1770714187.0,1770717787.096,3600095.6,57.834424166666665,12.307433666666668,57.83441195113692,12.307439692306195,2.8000000000000003,2.5,2.5,1.781614134518504,7,7,Reverse,90.3,4.2,1
1770714188.0,1770717788.088,3600087.6,57.834445499999994,12.307416666666665,57.83442872556846,12.30742817948643,2.8000000000000003,2.5,2.5,2.1717899397662586,7,7,Reverse,90.6,4.2,1
1770714189.0,1770717789.094,3600093.8,57.83446066666667,12.307404833333331,57.834444696117565,12.307416506409881,2.8000000000000003,2.5,2.5,2.525988536149786,7,7,Reverse,90.8,4.2,1
1770714190.0,1770717790.096,3600095.8,57.8344855,12.307381166666667,57.834465098058786,12.307398836538274,2.8000000000000003,2.5,2.5,3.1222319660618343,7,7,Reverse,91.1,4.2,1
1770714191.0,1770717791.091,3600091.3,57.834511000000006,12.307362166666667,57.834488049029396,12.30738050160247,2.8000000000000003,2.5,2.5,3.8477055489245924,7,7,Reverse,91.6,4.2,1
1770714192.0,1770717792.098,3600097.9,57.83453683333334,12.307349500000003,57.83451244118137,12.307365000801237,2.8000000000000003,2.5,2.5,4.610130858453955,7,7,Forward,91.8,4.2,1
1770714193.0,1770717793.094,3600093.5,57.83453599999999,12.307342666666667,57.83452422059068,12.307353833733952,2.8000000000000003,2.5,2.5,4.758007923630636,7,7,Forward,92.3,4.2,1
1770714194.0,1770717794.083,3600083.0,57.83454383333333,12.307339833333334,57.834534026962004,12.307346833533643,2.8000000000000003,2.5,2.5,4.714316989500942,7,7,Reverse,92.8,4.2,1
1770714195.0,1770717795.079,3600079.2,57.834548,12.307323499999999,57.834541013481,12.307335166766821,2.8000000000000003,2.5,2.5,4.599279734320899,7,7,Reverse,93.2,4.2,1
1770714196.0,1770717796.087,3600086.9,57.83454683333333,12.3073305,57.83454392340716,12.30733283338341,2.8000000000000003,2.5,2.5,4.254893893779734,7,7,Reverse,93.8,4.2,1
1770714197.0,1770717797.08,3600080.0,57.83455516666666,12.3073305,57.834549545036914,12.307331666691706,4.65,2.5,2.5,4.058498985417629,5,5,Reverse,94.2,6.9750000000000005,1
1770714198.0,1770717798.092,3600092.4,57.83455933333333,12.307344833333332,57.83455443918512,12.307338250012519,4.65,2.5,2.5,3.906739725362123,5,5,Reverse,94.8,6.9750000000000005,1
1770714199.0,1770717799.088,3600088.2,57.834557833333335,12.307346833333334,57.83455613625923,12.307342541672925,4.65,2.5,2.5,3.632470880068416,5,5,Reverse,95.3,6.9750000000000005,1
1770714200.0,1770717800.085,3600085.2,57.8345555,12.307363166666669,57.834555818129616,12.307352854169798,4.65,2.5,2.5,3.3953875513956753,5,5,Reverse,95.5,6.9750000000000005,1
1770714201.0,1770717801.079,3600078.8,57.834557499999995,12.307365,57.8345566590648,12.307358927084898,4.65,2.5,2.5,3.1374587046989557,5,5,Reverse,96.0,6.9750000000000005,1
1770714202.0,1770717802.086,3600085.5,57.834563499999994,12.307369333333334,57.8345600795324,12.307364130209116,4.65,2.5,2.5,3.041822141934701,5,5,Reverse,96.5,6.9750000000000005,1
1770714203.0,1770717803.082,3600082.4,57.83456549999999,12.307384333333335,57.834562789766196,12.307374231771226,4.65,2.5,2.5,3.0552057591085187,5,5,Reverse,97.0,6.9750000000000005,1
1770714204.0,1770717804.079,3600079.3,57.834556000000006,12.307391833333334,57.8345593948831,12.30738303255228,4.65,2.5,2.5,2.7776919178107593,5,5,Reverse,97.5,6.9750000000000005,1
1770714205.0,1770717805.086,3600086.2,57.834551499999996,12.307393999999999,57.834555447441545,12.30738851627614,4.65,2.5,2.5,2.3818994627216075,5,5,Reverse,97.8,6.9750000000000005,1
1770714206.0,1770717806.09,3600090.0,57.83455766666666,12.307388500000002,57.83455655705411,12.30738850813807,5.0,2.5,2.5,2.176400071311191,4,4,Reverse,98.1,7.5,1
1770714207.0,1770717807.082,3600081.7,57.83455333333333,12.307384666666668,57.834554945193716,12.30738658740237,5.0,2.5,2.5,1.92208326876111,4,4,Reverse,98.3,7.5,1
1770714208.0,1770717808.09,3600089.7,57.83456383333334,12.307371333333332,57.83455938926353,12.307378960367851,5.0,2.5,2.5,1.8358667776161428,4,4,Reverse,98.6,7.5,1
1770714209.0,1770717809.08,3600079.7,57.834576,12.307358166666665,57.834567694631765,12.307368563517258,3.25,2.5,2.5,1.8845810465409634,5,5,Reverse,99.4,4.875,1
1770714210.0,1770717810.079,3600079.3,57.834585,12.307358833333334,57.83457634731588,12.307363698425295,3.25,2.5,2.5,1.8539353552407745,5,5,Reverse,100.1,4.875,1
1770714211.0,1770717811.085,3600084.7,57.83459633333334,12.307338333333332,57.834586340324606,12.307351015879314,3.25,2.5,2.5,1.9965469195770058,5,5,Reverse,100.6,4.875,1
1770714212.0,1770717812.079,3600079.0,57.834595166666666,12.307344166666667,57.83459075349564,12.30734759127299,3.25,2.5,2.5,1.824294857690754,5,5,Reverse,101.0,4.875,1
1770714213.0,1770717813.079,3600078.8,57.83459266666667,12.3073445,57.834591710081156,12.307346045636494,3.25,2.5,2.5,1.5099070983844278,5,5,Reverse,101.8,4.875,1
1770714214.0,1770717814.087,3600086.5,57.83459183333333,12.307347,57.83459177170724,12.307346522818248,3.25,2.5,2.5,1.204886505005769,5,5,Reverse,102.3,4.875,1
1770714215.0,1770717815.079,3600079.3,57.83459866666667,12.307345833333333,57.83459521918696,12.30734617807579,3.25,2.5,2.5,1.0955870284860811,5,5,Reverse,102.5,4.875,1
1770714216.0,1770717816.079,3600079.1,57.8346035,12.307340833333335,57.834599359593476,12.307343505704562,3.25,2.5,2.5,1.0400787066407458,5,5,Reverse,102.8,4.875,1
1770714217.0,1770717817.089,3600089.3,57.83460783333333,12.307347499999999,57.8346035964634,12.30734550285228,3.25,2.5,2.5,1.1005065089224508,5,5,Reverse,102.9,4.875,1
1770714218.0,1770717818.083,3600082.5,57.83460449999999,12.307345999999999,57.8346040482317,12.30734575142614,3.25,2.5,2.5,0.9239938481820413,5,5,Reverse,102.9,4.875,1
1770714219.0,1770717819.088,3600088.4,57.83460266666666,12.307344666666665,57.83460335744918,12.307345209046403,3.25,2.5,2.5,0.6958907734610178,5,5,Reverse,103.0,4.875,1
1770714220.0,1770717820.083,3600083.4,57.834599,12.307346166666665,57.83460117872459,12.307345687856534,3.25,2.5,2.5,0.4867845599434555,5,5,Reverse,103.2,4.875,1
1770714221.0,1770717821.082,3600082.0,57.83459849999999,12.307349166666665,57.83459983936229,12.307347427261599,3.25,2.5,2.5,0.30610319888057436,5,5,Reverse,103.4,4.875,1
1770714222.0,1770717822.079,3600079.3,57.834588000000004,12.307337666666667,57.83459391968115,12.307342546964133,3.65,2.5,2.5,0.5160294701789888,4,4,Reverse,103.7,5.475,1
1770714223.0,1770717823.077,3600077.1,57.83458233333334,12.307324999999999,57.83458812650724,12.307333773482066,3.65,2.5,2.5,0.8752655772657943,4,4,Reverse,104.0,5.475,1
1770714224.0,1770717824.097,3600096.9,57.834576,12.307315000000001,57.83458206325362,12.307324386741033,3.65,2.5,2.5,1.2685167381405051,4,4,Reverse,104.3,5.475,1
1770714225.0,1770717825.086,3600086.0,57.834567500000006,12.307314833333331,57.83457478162681,12.307319610037183,3.25,2.5,2.5,1.5596437735970585,5,5,Reverse,104.4,4.875,1
1770714226.0,1770717826.092,3600091.8,57.83456549999999,12.307313333333331,57.8345701408134,12.307316471685256,3.25,2.5,2.5,1.717270361885352,5,5,Reverse,104.7,4.875,1
1770714227.0,1770717827.08,3600080.3,57.83456433333334,12.307322333333332,57.83456723707337,12.307319402509295,3.25,2.5,2.5,1.6067471336939163,5,5,Reverse,104.9,4.875,1
1770714228.0,1770717828.08,3600079.8,57.83456416666666,12.307325500000001,57.83456570187001,12.307322451254647,3.25,2.5,2.5,1.4448554134530724,5,5,Reverse,105.3,4.875,1
1770714229.0,1770717829.084,3600084.3,57.83457333333334,12.307321333333334,57.83456951760168,12.307321892293992,3.25,2.5,2.5,1.3870668381844973,5,5,Reverse,105.6,4.875,1
1770714230.0,1770717830.088,3600088.4,57.83458716666667,12.307331666666668,57.83457834213417,12.307326779480329,3.25,2.5,2.5,1.4638641391726572,5,5,Reverse,105.7,4.875,1
1770714231.0,1770717831.079,3600079.3,57.83460933333334,12.307332,57.834593837733756,12.307329389740165,3.25,2.5,2.5,1.890281825656781,5,5,Reverse,106.1,4.875,1
1770714232.0,1770717832.079,3600079.4,57.83461049999999,12.307347499999999,57.83460216886687,12.307338444870082,3.25,2.5,2.5,2.0830251247365603,5,5,Reverse,106.5,4.875,1
1770714233.0,1770717833.088,3600088.1,57.83462383333334,12.307347833333331,57.83461300110011,12.307343139101707,5.0,2.5,2.5,2.3984381963454084,4,4,Reverse,106.7,7.5,1
1770714234.0,1770717834.085,3600084.5,57.83463783333333,12.3073445,57.83462541721672,12.307343819550853,4.375,2.5,2.5,2.780027833319257,5,5,Reverse,106.9,6.5625,1
1770714235.0,1770717835.088,3600088.2,57.83465066666666,12.307342833333333,57.83463804194169,12.307343326442092,5.0,2.5,2.5,3.1837379489880235,4,4,Reverse,107.1,7.5,1
1770714236.0,1770717836.083,3600083.5,57.834652000000006,12.307346166666665,57.83464502097085,12.30734474655438,4.675000000000001,2.5,2.5,3.3396416986965693,5,5,Reverse,107.5,7.012500000000001,1
1770714237.0,1770717837.089,3600089.0,57.834648833333326,12.307354000000002,57.834646927152086,12.30734937327719,4.675000000000001,2.5,2.5,3.257838086582114,5,5,Reverse,108.0,7.012500000000001,1
1770714238.0,1770717838.083,3600083.1,57.83466583333334,12.307342000000002,57.83465638024271,12.307345686638596,4.675000000000001,2.5,2.5,3.1586498186536556,5,5,Reverse,108.2,7.012500000000001,1
1770714239.0,1770717839.087,3600086.6,57.83468833333333,12.307332,57.834672356788026,12.307338843319299,3.0,2.5,2.5,3.2098154944687285,6,6,Reverse,109.7,4.5,1
1770714240.0,1770717840.086,3600085.5,57.8347225,12.307318333333335,57.83469742839401,12.307328588326316,3.0,2.5,2.5,3.5957151185604714,6,6,Reverse,111.0,4.5,1
1770714241.0,1770717841.096,3600096.1,57.834747166666666,12.307317666666666,57.83472229753034,12.307323127496492,3.0,2.5,2.5,3.9561608640989525,6,6,Reverse,112.2,4.5,1
1770714242.0,1770717842.08,3600080.4,57.83474833333333,12.307326,57.834735315431836,12.307324563748246,3.0,2.5,2.5,4.107977549712092,6,6,Reverse,113.6,4.5,1
1770714243.0,1770717843.085,3600084.5,57.834740833333335,12.307337833333333,57.834738074382585,12.307331198540789,4.675000000000001,2.5,2.5,3.954488585475338,5,5,Reverse,114.0,7.012500000000001,1
1770714244.0,1770717844.083,3600083.5,57.8347235,12.307335166666666,57.83473078719129,12.307333182603728,4.675000000000001,2.5,2.5,3.3572115330363195,5,5,Reverse,114.8,7.012500000000001,1
1770714245.0,1770717845.087,3600086.7,57.834711666666664,12.307343500000002,57.83472122692898,12.307338341301865,4.675000000000001,2.5,2.5,2.6512327466799466,5,5,Reverse,115.6,7.012500000000001,1
1770714246.0,1770717846.081,3600080.6,57.8347045,12.307350166666668,57.83471286346449,12.307344253984267,4.675000000000001,2.5,2.5,2.0850523243545767,5,5,Reverse,115.9,7.012500000000001,1
1770714247.0,1770717847.086,3600086.2,57.834695833333335,12.307354333333334,57.834704348398915,12.3073492936588,4.675000000000001,2.5,2.5,1.6198539592237584,5,5,Reverse,116.2,7.012500000000001,1
1770714248.0,1770717848.084,3600083.6,57.834676666666674,12.307357999999999,57.83469050753279,12.3073536468294,4.675000000000001,2.5,2.5,1.5005227631333702,5,5,Reverse,116.3,7.012500000000001,1
1770714249.0,1770717849.079,3600079.1,57.83466716666667,12.307361833333335,57.83467883709973,12.307357740081367,5.0,2.5,2.5,1.4358693397021915,4,4,Reverse,116.4,7.5,1
1770714250.0,1770717850.087,3600086.7,57.834651833333325,12.307363666666667,57.83466533521653,12.307360703374018,5.0,2.5,2.5,1.5550954670583645,4,4,Reverse,116.6,7.5,1
1770714251.0,1770717851.08,3600080.0,57.834670833333334,12.307373500000002,57.83466808427493,12.30736710168701,5.0,2.5,2.5,1.5679041770398543,5,5,Reverse,116.7,7.5,1
1770714252.0,1770717852.087,3600087.0,57.83469066666667,12.307374666666666,57.8346793754708,12.307370884176837,3.25,2.5,2.5,1.513244739162401,5,5,Reverse,118.1,4.875,1
1770714253.0,1770717853.079,3600079.0,57.834712499999995,12.307377666666666,57.8346959377354,12.307374275421752,3.25,2.5,2.5,1.4544177765856492,5,5,Reverse,119.8,4.875,1
1770714254.0,1770717854.079,3600079.1,57.834741,12.307367666666668,57.8347184688677,12.30737097104421,3.25,2.5,2.5,1.1611882118303944,5,5,Reverse,121.5,4.875,1
1770714255.0,1770717855.08,3600080.2,57.83476883333333,12.307353333333333,57.83474365110052,12.307362152188771,3.25,2.5,2.5,1.0207536686087633,5,5,Reverse,123.4,4.875,1
