gps_epoch_s,pc_epoch_s,time_offset_ms,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
1770714907.0,1770718507.086,3600086.5,57.834395166666674,12.307375000000002,57.834394807540264,12.307376147369704,2.75,2.5,2.5,0.3441577732086605,7,7,Reverse,87.4,4.125,1
1770714908.0,1770718508.09,3600089.9,57.83439266666666,12.307370833333334,57.83439373710346,12.30737349035152,2.75,2.5,2.5,0.4457617534680375,7,7,Reverse,87.7,4.125,1
1770714909.0,1770718509.082,3600082.1,57.834385000000005,12.307363833333334,57.83438936855173,12.307368661842427,2.75,2.5,2.5,0.846385282883172,7,7,Reverse,87.9,4.125,1
1770714910.0,1770718510.089,3600089.2,57.834381666666665,12.307363666666667,57.8343855176092,12.307366164254546,2.75,2.5,2.5,1.0969620301665055,7,7,Reverse,88.2,4.125,1
1770714911.0,1770718511.086,3600085.6,57.834382166666664,12.307363500000001,57.83438384213793,12.307364832127274,2.75,2.5,2.5,1.082807531927431,7,7,Reverse,88.4,4.125,1
1770714912.0,1770718512.088,3600087.7,57.83438249999999,12.307364333333332,57.83438317106896,12.307364582730303,2.75,2.5,2.5,1.0141005660406897,7,7,Reverse,88.6,4.125,1
1770714913.0,1770718513.08,3600080.0,57.834382000000005,12.307363666666667,57.834382585534485,12.307364124698486,2.75,2.5,2.5,0.919697123101828,7,7,Reverse,88.8,4.125,1
1770714914.0,1770718514.088,3600087.8,57.83438116666666,12.307359166666666,57.83438187610057,12.307361645682576,2.75,2.5,2.5,0.8928903633572637,7,7,Reverse,88.7,4.125,1
1770714915.0,1770718515.079,3600079.1,57.834381,12.307359833333331,57.834381438050286,12.307360739507953,2.75,2.5,2.5,0.7816935551099088,7,7,Reverse,88.9,4.125,1
1770714916.0,1770718516.081,3600081.3,57.83438233333333,12.3073605,57.834381885691805,12.307360619753977,2.75,2.5,2.5,0.6336166854544288,7,7,Reverse,89.2,4.125,1
1770714917.0,1770718517.084,3600083.9,57.83438383333334,12.3073605,57.83438285951257,12.307360559876988,2.75,2.5,2.5,0.5248029933861285,7,7,Reverse,89.3,4.125,1
1770714918.0,1770718518.096,3600095.8,57.834384,12.307362333333334,57.834383429756286,12.30736144660516,2.75,2.5,2.5,0.4299357226736603,7,7,Reverse,89.3,4.125,1
1770714919.0,1770718519.088,3600088.3,57.83438683333334,12.307363000000002,57.83438513154481,12.307362223302581,2.75,2.5,2.5,0.4183190907867364,7,7,Reverse,89.4,4.125,1
1770714920.0,1770718520.085,3600085.0,57.834386166666675,12.3073605,57.83438564910575,12.30736136165129,2.75,2.5,2.5,0.3490654364518602,7,7,Reverse,89.5,4.125,1
1770714921.0,1770718521.09,3600090.3,57.83438566666667,12.307361166666665,57.83438565788621,12.307361264158978,2.75,2.5,2.5,0.359175460165061,7,7,Reverse,89.5,4.125,1
1770714922.0,1770718522.083,3600083.3,57.83438433333334,12.307356833333332,57.834384995609774,12.307359048746155,2.75,2.5,2.5,0.366073029763587,7,7,Reverse,89.7,4.125,1
1770714923.0,1770718523.088,3600087.8,57.83438533333333,12.307355833333334,57.83438516447155,12.307357441039745,2.75,2.5,2.5,0.33763895523513193,7,7,Reverse,89.9,4.125,1
1770714924.0,1770718524.081,3600081.0,57.83438533333333,12.307361666666669,57.83438524890244,12.307359553853207,2.75,2.5,2.5,0.4004896190896143,7,7,Reverse,89.8,4.125,1
1770714925.0,1770718525.088,3600088.3,57.834385833333336,12.3073565,57.83438554111789,12.307358026926602,2.75,2.5,2.5,0.3172592016345884,7,7,Reverse,89.7,4.125,1
1770714926.0,1770718526.08,3600080.4,57.834387500000005,12.307352666666668,57.834386520558944,12.307355346796635,2.75,2.5,2.5,0.44606833815844754,7,7,Reverse,89.5,4.125,1
1770714927.0,1770718527.085,3600084.6,57.83438833333333,12.307346833333334,57.83438742694614,12.307351090064985,2.6,2.5,2.5,0.7329262731536701,8,8,Reverse,89.5,3.9000000000000004,1
1770714928.0,1770718528.08,3600080.3,57.834390166666665,12.307345333333334,57.8343887968064,12.307348211699159,2.6,2.5,2.5,0.748064054010388,8,8,Reverse,89.1,3.9000000000000004,1
1770714929.0,1770718529.086,3600086.0,57.834386166666675,12.307336000000001,57.83438748173654,12.30734210584958,2.75,2.5,2.5,0.9162642863622066,7,7,Reverse,88.9,4.125,1
1770714930.0,1770718530.09,3600089.5,57.83438383333334,12.307332666666666,57.83438565753494,12.307337386258123,2.75,2.5,2.5,1.0009357160713088,7,7,Reverse,88.8,4.125,1
1770714931.0,1770718531.085,3600084.8,57.83438666666666,12.307332166666667,57.8343861621008,12.307334776462396,2.75,2.5,2.5,0.8497432794410044,7,7,Reverse,88.6,4.125,1
1770714932.0,1770718532.089,3600088.9,57.834384666666665,12.307326833333331,57.83438541438373,12.307330804897862,2.75,2.5,2.5,0.7801937155202129,7,7,Reverse,88.3,4.125,1
1770714933.0,1770718533.083,3600083.4,57.83438133333334,12.307325166666665,57.834383373858536,12.307327985782264,2.75,2.5,2.5,0.7066607464498564,7,7,Reverse,88.1,4.125,1
1770714934.0,1770718534.087,3600086.9,57.834378666666666,12.307318166666668,57.834381020262605,12.307323076224467,2.75,2.5,2.5,0.704611414411718,7,7,Reverse,88.1,4.125,1
1770714935.0,1770718535.081,3600081.1,57.83437633333333,12.3073215,57.83437867679797,12.307322288112234,2.75,2.5,2.5,0.6936142884602481,7,7,Reverse,87.7,4.125,1
1770714936.0,1770718536.087,3600087.5,57.83436700000001,12.307333333333334,57.834372838398984,12.307327810722784,2.75,2.5,2.5,1.0089019366511316,7,7,Reverse,87.9,4.125,1
1770714937.0,1770718537.079,3600079.2,57.83436616666666,12.307322166666665,57.83436950253282,12.307324988694724,2.75,2.5,2.5,1.027203536984229,7,7,Reverse,88.0,4.125,1
1770714938.0,1770718538.087,3600086.6,57.83436183333333,12.3073215,57.83436566793308,12.307323244347362,2.9,2.5,2.5,1.0773855890809256,6,6,Reverse,87.9,4.35,1
1770714939.0,1770718539.081,3600081.0,57.83435733333334,12.307314833333331,57.83436150063321,12.307319038840348,2.9,2.5,2.5,1.1930661053005447,6,6,Reverse,88.1,4.35,1
1770714940.0,1770718540.087,3600086.8,57.834358,12.307326,57.83435975031661,12.307322519420174,2.9,2.5,2.5,1.151822590466575,6,6,Reverse,88.1,4.35,1
1770714941.0,1770718541.079,3600079.3,57.8343505,12.3073205,57.834355125158304,12.307321509710086,2.9,2.5,2.5,1.297963229105557,6,6,Reverse,88.2,4.35,1
1770714942.0,1770718542.084,3600084.4,57.83434999999999,12.307330333333335,57.83435256257915,12.307325921521711,2.9,2.5,2.5,1.2706752856143313,6,6,Reverse,88.5,4.35,1
1770714943.0,1770718543.08,3600080.2,57.834354,12.307332666666666,57.83435328128957,12.307329294094188,2.75,2.5,2.5,1.0138608029177532,7,7,Reverse,89.1,4.125,1
1770714944.0,1770718544.088,3600087.8,57.83435533333333,12.307339333333335,57.83435430731145,12.307334313713762,2.75,2.5,2.5,0.8453326332699704,7,7,Reverse,89.4,4.125,1
1770714945.0,1770718545.082,3600082.2,57.83435916666667,12.307351500000001,57.83435673698906,12.307342906856881,2.75,2.5,2.5,0.8995295318256844,7,7,Reverse,89.5,4.125,1
1770714946.0,1770718546.083,3600083.1,57.83435666666666,12.307357166666668,57.83435670182786,12.307350036761774,2.75,2.5,2.5,0.9802630707744373,7,7,Reverse,89.7,4.125,1
1770714947.0,1770718547.088,3600087.7,57.83436483333333,12.307365333333333,57.8343607675806,12.307357685047554,2.75,2.5,2.5,1.1776926131067527,7,7,Reverse,89.9,4.125,1
1770714948.0,1770718548.08,3600079.9,57.83437266666667,12.307367,57.83436671712363,12.307362342523776,2.75,2.5,2.5,1.3429094197511457,7,7,Reverse,89.9,4.125,1
1770714949.0,1770718549.086,3600086.3,57.83437266666667,12.307367666666668,57.83436969189515,12.307365004595223,2.75,2.5,2.5,1.29168499467845,7,7,Reverse,89.8,4.125,1
1770714950.0,1770718550.083,3600083.4,57.83437300000001,12.307371,57.83437134594758,12.307368002297611,2.75,2.5,2.5,1.1748889231732398,7,7,Reverse,89.7,4.125,1
1770714951.0,1770718551.086,3600086.1,57.834373500000005,12.307371333333332,57.83437242297379,12.307369667815472,2.6,2.5,2.5,1.0333869588677584,8,8,Reverse,89.6,3.9000000000000004,1
1770714952.0,1770718552.091,3600091.4,57.83437716666667,12.3073695,57.83437479482023,12.307369583907736,2.6,2.5,2.5,0.8881672332473034,8,8,Reverse,89.6,3.9000000000000004,1
1770714953.0,1770718553.086,3600085.8,57.834374499999996,12.307376,57.834374647410115,12.307372791953867,2.6,2.5,2.5,0.8623163630093803,8,8,Reverse,89.4,3.9000000000000004,1
1770714954.0,1770718554.091,3600091.1,57.83437966666667,12.307383166666666,57.83437715703839,12.307377979310267,2.6,2.5,2.5,0.8967810207663521,8,8,Reverse,89.4,3.9000000000000004,1
1770714955.0,1770718555.084,3600084.3,57.83437983333333,12.307379500000001,57.83437849518586,12.307378739655134,2.6,2.5,2.5,0.7871887391815025,8,8,Reverse,89.3,3.9000000000000004,1
1770714956.0,1770718556.079,3600079.4,57.834388499999996,12.307379333333332,57.83438349759293,12.307379036494233,3.175,2.5,2.5,0.7966385578303877,6,6,Reverse,89.2,4.762499999999999,1
1770714957.0,1770718557.083,3600083.3,57.834390500000005,12.307378166666668,57.83438699879647,12.307378601580451,2.8499999999999996,2.5,2.5,0.710165124053512,7,7,Reverse,89.3,4.2749999999999995,1
1770714958.0,1770718558.079,3600078.9,57.834388833333335,12.307378666666667,57.8343879160649,12.307378634123559,2.8499999999999996,2.5,2.5,0.550208263746751,7,7,Reverse,89.4,4.2749999999999995,1
1770714959.0,1770718559.083,3600083.3,57.83439166666667,12.307374166666667,57.83438979136579,12.307376400395112,2.8499999999999996,2.5,2.5,0.4662037772900827,7,7,Reverse,89.4,4.2749999999999995,1
1770714960.0,1770718560.077,3600077.3,57.83439666666666,12.307360666666666,57.83439322901622,12.307368533530889,2.8499999999999996,2.5,2.5,0.6359433506459572,7,7,Reverse,89.3,4.2749999999999995,1
1770714961.0,1770718561.092,3600092.0,57.83439266666666,12.3073625,57.834392947841444,12.307365516765445,2.8499999999999996,2.5,2.5,0.7134628671014088,7,7,Reverse,89.1,4.2749999999999995,1
1770714962.0,1770718562.08,3600080.3,57.83439,12.307356333333333,57.83439147392072,12.30736092504939,2.8499999999999996,2.5,2.5,0.9049273841138568,7,7,Reverse,89.2,4.2749999999999995,1
1770714963.0,1770718563.08,3600080.0,57.834382999999995,12.307361666666669,57.83438723696036,12.307361295858028,2.8499999999999996,2.5,2.5,1.0955246332368562,7,7,Reverse,89.0,4.2749999999999995,1
1770714964.0,1770718564.085,3600084.9,57.834380333333335,12.307353833333332,57.83438378514685,12.30735756459568,2.8499999999999996,2.5,2.5,1.303960091747763,7,7,Reverse,88.8,4.2749999999999995,1
1770714965.0,1770718565.082,3600081.8,57.83438683333334,12.3073325,57.83438530924009,12.30734503229784,2.8499999999999996,2.5,2.5,1.4999923193163778,7,7,Reverse,88.5,4.2749999999999995,1
1770714966.0,1770718566.086,3600085.5,57.83438416666666,12.307315166666667,57.83438473795338,12.307330099482254,2.8499999999999996,2.5,2.5,1.865882993685041,7,7,Reverse,88.1,4.2749999999999995,1
1770714967.0,1770718567.08,3600080.2,57.834381666666665,12.307312833333333,57.83438320231002,12.307321466407792,2.8499999999999996,2.5,2.5,1.966543241192592,7,7,Reverse,88.0,4.2749999999999995,1
1770714968.0,1770718568.084,3600083.8,57.83438666666666,12.307304500000003,57.83438493448834,12.307312983203898,2.8499999999999996,2.5,2.5,1.9221960925537662,7,7,Reverse,87.6,4.2749999999999995,1
1770714969.0,1770718569.079,3600078.9,57.834391999999994,12.307301500000001,57.83438846724417,12.307307241601949,2.8499999999999996,2.5,2.5,1.7765386315765253,7,7,Reverse,87.4,4.2749999999999995,1
1770714970.0,1770718570.083,3600083.0,57.834394,12.307290333333333,57.834391233622085,12.30729878746764,2.8499999999999996,2.5,2.5,1.7376883790528788,7,7,Reverse,87.1,4.2749999999999995,1
1770714971.0,1770718571.077,3600077.3,57.834400499999994,12.307279166666667,57.834395866811036,12.307288977067154,2.8499999999999996,2.5,2.5,1.7791276566486545,7,7,Reverse,86.9,4.2749999999999995,1
1770714972.0,1770718572.084,3600083.6,57.83440183333334,12.307266499999999,57.83439885007219,12.307277738533577,2.8499999999999996,2.5,2.5,1.8440206844656775,7,7,Reverse,86.7,4.2749999999999995,1
1770714973.0,1770718573.076,3600076.4,57.83440266666666,12.307262166666666,57.834400758369426,12.307269952600121,2.8499999999999996,2.5,2.5,1.7816761822810718,7,7,Reverse,86.2,4.2749999999999995,1
1770714974.0,1770718574.082,3600081.6,57.83440016666667,12.307268666666667,57.83440046251805,12.307269309633394,2.8499999999999996,2.5,2.5,1.5107946823203409,7,7,Reverse,85.9,4.2749999999999995,1
1770714975.0,1770718575.086,3600085.9,57.83440949999999,12.307264833333333,57.83440498125902,12.307267071483365,2.8499999999999996,2.5,2.5,1.3429839552919811,7,7,Reverse,85.8,4.2749999999999995,1
1770714976.0,1770718576.08,3600079.7,57.83441416666666,12.307255333333334,57.83440957396284,12.307261202408348,2.8499999999999996,2.5,2.5,1.2844879333822918,7,7,Reverse,85.6,4.2749999999999995,1
1770714977.0,1770718577.085,3600085.2,57.834420833333326,12.307261833333333,57.834415203648085,12.307261517870842,2.8499999999999996,2.5,2.5,1.2971626933544524,7,7,Reverse,85.3,4.2749999999999995,1
1770714978.0,1770718578.079,3600079.2,57.83442166666667,12.307257833333331,57.834418435157374,12.307259675602086,2.8499999999999996,2.5,2.5,1.2042172170380783,7,7,Reverse,84.9,4.2749999999999995,1
1770714979.0,1770718579.084,3600083.8,57.834421166666665,12.307259166666665,57.83441980091202,12.307259421134376,2.8499999999999996,2.5,2.5,0.9217740086177517,7,7,Reverse,84.9,4.2749999999999995,1
1770714980.0,1770718580.079,3600079.0,57.83441883333333,12.307265166666665,57.83441931712267,12.30726229390052,2.8499999999999996,2.5,2.5,0.8048817451821862,7,7,Reverse,84.6,4.2749999999999995,1
1770714981.0,1770718581.084,3600084.2,57.83441933333334,12.307260000000001,57.834419325228005,12.30726114695026,2.8499999999999996,2.5,2.5,0.6955494816034228,7,7,Reverse,84.7,4.2749999999999995,1
1770714982.0,1770718582.078,3600078.0,57.8344235,12.307267166666668,57.834421412614006,12.307264156808465,2.8499999999999996,2.5,2.5,0.66345546332345,7,7,Reverse,84.5,4.2749999999999995,1
1770714983.0,1770718583.083,3600083.0,57.83442133333333,12.307264333333334,57.834421372973665,12.307264245070899,2.8499999999999996,2.5,2.5,0.6332053846218479,7,7,Reverse,84.3,4.2749999999999995,1
1770714984.0,1770718584.087,3600086.7,57.83441849999999,12.307265,57.83441993648683,12.307264622535449,2.8499999999999996,2.5,2.5,0.7391335575733067,7,7,Reverse,84.2,4.2749999999999995,1
1770714985.0,1770718585.081,3600081.3,57.83441483333333,12.3072635,57.834417384910076,12.307264061267725,2.8499999999999996,2.5,2.5,0.9363699197966928,7,7,Reverse,83.9,4.2749999999999995,1
1770714986.0,1770718586.085,3600085.2,57.834414,12.307266833333331,57.83441569245504,12.307265447300528,2.8499999999999996,2.5,2.5,0.9938519486724535,7,7,Reverse,83.9,4.2749999999999995,1
1770714987.0,1770718587.081,3600081.1,57.83442433333333,12.307245499999999,57.834420012894185,12.307255473650264,2.8499999999999996,2.5,2.5,0.8581474892464487,7,7,Reverse,83.6,4.2749999999999995,1
1770714988.0,1770718588.086,3600085.7,57.83443766666666,12.307217666666668,57.83442883978042,12.307236570158466,2.6,2.5,2.5,1.2360190869081351,8,8,Reverse,83.0,3.9000000000000004,1
1770714989.0,1770718589.081,3600081.0,57.834444166666664,12.307188333333333,57.83443650322354,12.3072124517459,2.6,2.5,2.5,1.7397277506973443,8,8,Reverse,82.6,3.9000000000000004,1
1770714990.0,1770718590.084,3600084.2,57.834445,12.307168999999998,57.83444075161177,12.307190725872948,2.6,2.5,2.5,2.09035086926977,8,8,Reverse,82.0,3.9000000000000004,1
1770714991.0,1770718591.09,3600089.6,57.83445266666666,12.307169833333335,57.834446709139215,12.307180279603141,2.6,2.5,2.5,2.1874600079153987,8,8,Reverse,81.5,3.9000000000000004,1
1770714992.0,1770718592.094,3600093.7,57.83445583333334,12.307159833333333,57.834451271236276,12.307170056468237,2.8499999999999996,2.5,2.5,2.321976437035412,8,8,Reverse,81.0,4.2749999999999995,1
1770714993.0,1770718593.093,3600092.5,57.83446983333333,12.307136500000002,57.8344605522848,12.30715327823412,2.8499999999999996,2.5,2.5,2.766931208631373,8,8,Reverse,80.9,4.2749999999999995,1
1770714994.0,1770718594.085,3600084.5,57.83447966666666,12.307135999999998,57.83447010947573,12.307144639117059,2.725,2.5,2.5,2.9789707452378233,7,7,Reverse,80.4,4.0875,1
1770714995.0,1770718595.077,3600077.5,57.834482333333334,12.307131333333333,57.834476221404536,12.307137986225197,3.4000000000000004,2.5,2.5,2.941918969142555,7,7,Reverse,80.2,5.1000000000000005,1
1770714996.0,1770718596.083,3600083.3,57.834490833333334,12.307124666666668,57.83448352736893,12.307131326445932,3.4000000000000004,2.5,2.5,2.9339284187467216,7,7,Reverse,80.0,5.1000000000000005,1
1770714997.0,1770718597.076,3600076.1,57.834489,12.307122,57.83448626368447,12.307126663222967,3.4000000000000004,2.5,2.5,2.741746223192692,7,7,Reverse,79.7,5.1000000000000005,1
1770714998.0,1770718598.082,3600081.5,57.83449883333333,12.3071085,57.8344925485089,12.307117581611482,3.4000000000000004,2.5,2.5,2.7466736889267773,7,7,Reverse,79.7,5.1000000000000005,1
1770714999.0,1770718599.085,3600085.4,57.834503,12.307089499999998,57.834497774254444,12.307103540805741,3.4000000000000004,2.5,2.5,2.885771046957572,7,7,Reverse,79.5,5.1000000000000005,1
1770715000.0,1770718600.079,3600079.4,57.83451166666667,12.307061,57.83450472046056,12.30708227040287,2.6,2.5,2.5,3.302300068025356,8,8,Reverse,79.1,3.9000000000000004,1
1770715001.0,1770718601.084,3600084.5,57.83451166666667,12.3070665,57.834508193563614,12.307074385201435,2.6,2.5,2.5,3.3293839175553694,8,8,Reverse,78.9,3.9000000000000004,1
1770715002.0,1770718602.091,3600090.7,57.83451466666667,12.307101333333332,57.83451143011514,12.307087859267384,2.6,2.5,2.5,3.225891358740433,8,8,Reverse,78.7,3.9000000000000004,1
1770715003.0,1770718603.085,3600084.6,57.83451,12.307110833333335,57.834510715057576,12.307099346300358,2.6,2.5,2.5,2.850626379328364,8,8,Reverse,78.4,3.9000000000000004,1
1770715004.0,1770718604.089,3600088.7,57.834510833333326,12.307128166666667,57.83451077419545,12.307113756483513,2.75,2.5,2.5,2.6529308100175175,7,7,Reverse,78.8,4.125,1
1770715005.0,1770718605.083,3600083.3,57.83450416666666,12.307135666666666,57.834507470431056,12.307124711575089,2.6,2.5,2.5,2.277716771850429,8,8,Reverse,79.1,3.9000000000000004,1
1770715006.0,1770718606.087,3600087.5,57.83449733333334,12.307132166666667,57.8345024018822,12.307128439120879,2.75,2.5,2.5,1.791282200486957,7,7,Reverse,78.9,4.125,1
1770715007.0,1770718607.082,3600082.0,57.83448416666667,12.307145166666665,57.83449328427443,12.30713680289377,2.75,2.5,2.5,1.6550837242505119,7,7,Reverse,78.5,4.125,1
1770715008.0,1770718608.086,3600086.0,57.8345,12.307160166666666,57.83449664213722,12.30714848478022,2.75,2.5,2.5,1.826554695376186,7,7,Reverse,78.6,4.125,1
1770715009.0,1770718609.083,3600083.1,57.83449333333333,12.307165666666666,57.83449498773527,12.307157075723442,2.75,2.5,2.5,1.710750151534255,7,7,Reverse,78.1,4.125,1
1770715010.0,1770718610.077,3600077.4,57.834478833333336,12.307173166666667,57.8344869105343,12.307165121195055,3.0,2.5,2.5,1.5983201413153787,6,6,Reverse,78.1,4.5,1
1770715011.0,1770718611.082,3600081.7,57.834486166666665,12.307174999999999,57.83448653860049,12.307170060597526,3.0,2.5,2.5,1.4361158090466675,6,6,Reverse,77.9,4.5,1
1770715012.0,1770718612.085,3600085.1,57.834487,12.307189166666667,57.83448676930024,12.307179613632098,3.0,2.5,2.5,1.4429420076376127,6,6,Reverse,77.8,4.5,1
1770715013.0,1770718613.08,3600080.0,57.834486500000004,12.307184166666666,57.834486634650126,12.307181890149382,3.0,2.5,2.5,1.1910787281501378,6,6,Reverse,77.8,4.5,1
1770715014.0,1770718614.084,3600083.9,57.83448716666667,12.307177999999999,57.8344869006584,12.30717994507469,3.0,2.5,2.5,1.033790886563593,6,6,Reverse,78.0,4.5,1
1770715015.0,1770718615.078,3600077.7,57.83449133333333,12.307168833333332,57.83448911699586,12.307174389204011,2.75,2.5,2.5,1.0224324421681197,7,7,Reverse,77.9,4.125,1
1770715016.0,1770718616.084,3600083.9,57.834484999999994,12.307165833333332,57.83448705849793,12.307170111268672,2.75,2.5,2.5,0.9699570708755836,7,7,Reverse,77.6,4.125,1
1770715017.0,1770718617.079,3600079.2,57.834487499999994,12.3071685,57.83448727924896,12.307169305634336,2.75,2.5,2.5,0.9543470080989943,7,7,Reverse,77.4,4.125,1
1770715018.0,1770718618.082,3600082.3,57.83448633333334,12.307175500000001,57.83448680629115,12.307172402817168,2.75,2.5,2.5,0.9151128200586279,7,7,Reverse,77.4,4.125,1
1770715019.0,1770718619.077,3600076.8,57.83448983333333,12.307197833333332,57.83448831981224,12.30718511807525,2.75,2.5,2.5,1.0757178844049986,7,7,Reverse,77.5,4.125,1
1770715020.0,1770718620.082,3600082.0,57.834480166666665,12.307203499999998,57.83448424323945,12.307194309037625,2.75,2.5,2.5,0.9243185933846174,7,7,Reverse,77.4,4.125,1
1770715021.0,1770718621.096,3600095.9,57.834471666666666,12.307215833333332,57.83447795495306,12.307205071185479,2.75,2.5,2.5,0.8176263498457641,7,7,Reverse,77.3,4.125,1
1770715022.0,1770718622.08,3600080.0,57.83447983333334,12.307231333333334,57.8344788941432,12.307218202259406,2.75,2.5,2.5,0.9537772425750501,7,7,Reverse,77.1,4.125,1
1770715023.0,1770718623.085,3600084.8,57.83448116666667,12.307239666666666,57.83448003040493,12.307228934463035,2.6,2.5,2.5,1.0451930538069338,8,8,Reverse,77.3,3.9000000000000004,1
1770715024.0,1770718624.081,3600080.6,57.83447266666667,12.307254,57.8344763485358,12.307241467231519,2.6,2.5,2.5,1.0162477836002817,8,8,Reverse,77.3,3.9000000000000004,1
1770715025.0,1770718625.085,3600084.7,57.834469000000006,12.307274333333332,57.83447267426791,12.307257900282425,2.6,2.5,2.5,1.1506720450117471,8,8,Reverse,77.4,3.9000000000000004,1
1770715026.0,1770718626.09,3600089.8,57.834472000000005,12.307285166666668,57.83447233713395,12.307271533474546,2.6,2.5,2.5,1.304413637123469,8,8,Reverse,77.5,3.9000000000000004,1
1770715027.0,1770718627.084,3600084.5,57.83446516666666,12.307300000000001,57.83446875190031,12.307285766737275,2.6,2.5,2.5,1.427333533859278,8,8,Reverse,77.7,3.9000000000000004,1
1770715028.0,1770718628.089,3600088.8,57.834461499999996,12.307284333333333,57.83446512595015,12.307285050035304,2.6,2.5,2.5,1.2069443550199093,8,8,Reverse,78.0,3.9000000000000004,1
1770715029.0,1770718629.084,3600083.7,57.83446133333334,12.307284666666666,57.83446322964174,12.307284858350984,2.6,2.5,2.5,0.9070606405486645,8,8,Reverse,78.1,3.9000000000000004,1
1770715030.0,1770718630.088,3600088.3,57.83445166666667,12.307293666666665,57.83445744815421,12.307289262508824,2.6,2.5,2.5,0.910445889519664,8,8,Reverse,78.2,3.9000000000000004,1
1770715031.0,1770718631.084,3600083.5,57.8344435,12.3073055,57.8344504740771,12.307297381254413,2.6,2.5,2.5,1.1443979005658906,8,8,Reverse,78.5,3.9000000000000004,1
1770715032.0,1770718632.088,3600087.7,57.834433499999996,12.307312166666668,57.83444198703855,12.30730477396054,2.6,2.5,2.5,1.417099244139671,8,8,Reverse,78.6,3.9000000000000004,1
1770715033.0,1770718633.082,3600082.4,57.83442566666666,12.307315166666667,57.8344338268526,12.307309970313604,2.6,2.5,2.5,1.6509945242516415,8,8,Reverse,78.6,3.9000000000000004,1
