gps_epoch_s,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
1770712081.014,57.83441200000001,12.307340166666666,57.834412750252014,12.307339942818448,3.05,2.5,2.5,0.36935499312318054,7,7,Reverse,89.7,4.574999999999999,1
1770712081.998,57.83440983333333,12.30734,57.83441129179267,12.307339971409224,3.8,2.5,2.5,0.4260015125480345,6,6,Reverse,89.7,5.699999999999999,1
1770712083.001,57.83440733333334,12.307337833333333,57.834409312563004,12.30733890237128,3.05,2.5,2.5,0.4898690903994092,7,7,Reverse,89.4,4.574999999999999,1
1770712083.989,57.83440699999999,12.3073365,57.8344081562815,12.30733770118564,3.05,2.5,2.5,0.4709679351528557,7,7,Reverse,89.3,4.574999999999999,1
1770712085.0,57.8344075,12.3073365,57.83440782814075,12.30733710059282,3.05,2.5,2.5,0.3777681514243407,7,7,Reverse,88.8,4.574999999999999,1
1770712086.005,57.83440833333334,12.307333999999999,57.83440808073705,12.30733555029641,3.05,2.5,2.5,0.33041656283853743,7,7,Reverse,88.4,4.574999999999999,1
1770712086.996,57.834414,12.307333000000002,57.83441104036852,12.307334275148206,3.05,2.5,2.5,0.42794814580054497,7,7,Reverse,87.7,4.574999999999999,1
1770712088.005,57.834414,12.307331166666666,57.834412520184266,12.307332720907436,3.05,2.5,2.5,0.44446048559119916,7,7,Reverse,87.3,4.574999999999999,1
1770712089.0,57.8344145,12.307330833333333,57.83441351009213,12.307331777120384,3.05,2.5,2.5,0.43156881573104283,7,7,Reverse,87.0,4.574999999999999,1
1770712090.004,57.83441316666667,12.307332333333333,57.8344133383794,12.307332055226858,3.05,2.5,2.5,0.4308375668418831,7,7,Reverse,86.5,4.574999999999999,1
1770712091.005,57.834416499999996,12.307332333333333,57.8344149191897,12.307332194280097,3.05,2.5,2.5,0.37979922400064386,7,7,Reverse,86.1,4.574999999999999,1
1770712092.001,57.83441716666666,12.307331666666668,57.83441604292818,12.307331930473381,3.05,2.5,2.5,0.28418265575253654,7,7,Reverse,85.8,4.574999999999999,1
1770712093.007,57.83442066666667,12.307329666666666,57.83441835479742,12.307330798570025,3.05,2.5,2.5,0.31554709531462743,7,7,Reverse,85.4,4.574999999999999,1
1770712093.997,57.83441966666666,12.307329833333332,57.83441901073204,12.307330315951678,3.05,2.5,2.5,0.24760481384191096,7,7,Reverse,85.2,4.574999999999999,1
1770712094.994,57.83442333333334,12.307329333333334,57.83442117203269,12.307329824642506,3.05,2.5,2.5,0.2952147801580594,7,7,Reverse,84.8,4.574999999999999,1
1770712096.0,57.834421999999996,12.307326166666666,57.83442158601635,12.307327995654585,3.05,2.5,2.5,0.3509039392517807,7,7,Reverse,84.5,4.574999999999999,1
1770712097.004,57.834425333333336,12.307327500000001,57.83442345967484,12.307327747827294,3.05,2.5,2.5,0.34084546283649275,7,7,Reverse,84.4,4.574999999999999,1
1770712097.998,57.834423666666666,12.307326833333331,57.83442356317075,12.307327290580313,3.05,2.5,2.5,0.3164800161071872,7,7,Reverse,84.5,4.574999999999999,1
1770712099.002,57.834427999999996,12.307324833333332,57.834425781585374,12.307326061956822,3.05,2.5,2.5,0.3700010741034341,7,7,Reverse,84.5,4.574999999999999,1
1770712099.987,57.83442749999999,12.307324999999999,57.834426640792685,12.30732553097841,3.05,2.5,2.5,0.32690387879172744,7,7,Reverse,84.1,4.574999999999999,1
1770712101.002,57.834427999999996,12.307328166666666,57.83442732039634,12.30732684882254,3.05,2.5,2.5,0.3343035081435011,7,7,Reverse,84.2,4.574999999999999,1
1770712101.995,57.834431166666675,12.307328500000002,57.83442924353151,12.30732767441127,3.05,2.5,2.5,0.41003096477915785,7,7,Reverse,84.2,4.574999999999999,1
1770712103.001,57.83443633333333,12.307327500000001,57.834432788432416,12.307327587205636,3.05,2.5,2.5,0.606365012966332,7,7,Reverse,84.1,4.574999999999999,1
1770712103.993,57.834431333333335,12.307326333333332,57.834432060882875,12.307326960269483,3.05,2.5,2.5,0.5309434186437867,7,7,Reverse,84.0,4.574999999999999,1
1770712105.003,57.834429500000006,12.307323,57.834430780441444,12.307324980134743,3.05,2.5,2.5,0.494696929984602,7,7,Reverse,84.0,4.574999999999999,1
1770712105.998,57.834432666666665,12.3073245,57.834431723554054,12.30732474006737,3.05,2.5,2.5,0.4700421013252832,7,7,Reverse,84.0,4.574999999999999,1
1770712107.002,57.83443016666667,12.307319500000002,57.83443094511036,12.307322120033687,3.05,2.5,2.5,0.45996367697766805,7,7,Reverse,83.9,4.574999999999999,1
1770712108.006,57.83443016666667,12.307311666666665,57.83443055588852,12.307316893350176,3.05,2.5,2.5,0.6091826700057432,7,7,Reverse,83.8,4.574999999999999,1
1770712109.001,57.8344345,12.307319166666666,57.83443252794426,12.307318030008421,3.05,2.5,2.5,0.6239814157361456,7,7,Reverse,83.7,4.574999999999999,1
1770712110.006,57.83443833333334,12.307324166666668,57.8344354306388,12.307321098337544,3.05,2.5,2.5,0.7900184902646661,7,7,Reverse,83.6,4.574999999999999,1
1770712110.999,57.8344345,12.307334166666665,57.834434965319396,12.307327632502105,3.05,2.5,2.5,0.9892695294837992,7,7,Reverse,83.5,4.574999999999999,1
1770712111.995,57.83443066666667,12.307339666666667,57.83443281599303,12.307333649584386,3.375,2.5,2.5,1.104460734164984,6,6,Reverse,83.4,5.0625,1
1770712112.999,57.834429500000006,12.307343833333334,57.83443115799652,12.30733874145886,3.375,2.5,2.5,1.0936525452586645,6,6,Reverse,83.3,5.0625,1
1770712114.002,57.83442633333334,12.307348666666666,57.83442874566493,12.307343704062763,3.375,2.5,2.5,1.073612682248016,6,6,Reverse,83.0,5.0625,1
1770712114.99,57.83442333333334,12.307351666666667,57.834426039499135,12.307347685364714,3.375,2.5,2.5,1.0958262751060595,6,6,Reverse,83.1,5.0625,1
1770712116.001,57.83442516666667,12.307347666666665,57.834425603082906,12.30734767601569,9.525,2.5,2.5,0.9281744385246711,5,5,Reverse,82.9,14.287500000000001,1
1770712116.999,57.83442016666666,12.307342166666668,57.83442288487478,12.30734492134118,3.375,2.5,2.5,1.006548834542621,6,6,Reverse,83.0,5.0625,1
1770712118.003,57.834419499999996,12.307342166666668,57.83442119243739,12.307343544003924,9.525,2.5,2.5,0.9980869531547566,5,5,Reverse,83.0,14.287500000000001,1
1770712118.991,57.8344145,12.3073425,57.83441784621869,12.307343022001962,3.375,2.5,2.5,0.9749759047881017,6,6,Reverse,82.8,5.0625,1
1770712119.994,57.83441549999999,12.30734,57.834416673109345,12.307341511000981,3.375,2.5,2.5,0.8866828485662525,6,6,Reverse,82.5,5.0625,1
1770712120.994,57.834413,12.3073505,57.83441483655467,12.30734600550049,9.549999999999999,2.5,2.5,0.9584683007380502,5,5,Reverse,82.4,14.325,1
1770712122.004,57.83441233333333,12.307348666666666,57.834413584944,12.307347336083579,9.549999999999999,2.5,2.5,0.9149779249523632,5,5,Reverse,82.0,14.325,1
1770712122.993,57.83441183333333,12.307347,57.83441270913866,12.307347168041789,9.549999999999999,2.5,2.5,0.8496999666231844,5,5,Reverse,81.8,14.325,1
1770712123.994,57.83439933333334,12.3073455,57.834406021236,12.307346334020895,9.575,2.5,2.5,1.014808367764621,5,5,Reverse,81.5,14.362499999999999,1
1770712125.0,57.83440333333333,12.307341166666667,57.83440467728467,12.307343750343781,9.575,2.5,2.5,0.9705117074632342,5,5,Reverse,81.6,14.362499999999999,1
1770712126.007,57.83440416666667,12.307340166666666,57.83440442197567,12.307341958505223,9.575,2.5,2.5,0.8637522859079539,5,5,Reverse,81.3,14.362499999999999,1
1770712127.01,57.83440083333333,12.307335333333333,57.8344026276545,12.307338645919279,9.575,2.5,2.5,0.8718072564667373,5,5,Reverse,81.0,14.362499999999999,1
1770712127.995,57.83439666666666,12.307333333333334,57.83439964716058,12.307335989626306,9.6,2.5,2.5,0.8727020059049091,5,5,Reverse,80.8,14.399999999999999,1
1770712129.005,57.834392166666674,12.307339000000002,57.83439590691363,12.307337494813154,9.6,2.5,2.5,0.9278607160449072,5,5,Reverse,80.6,14.399999999999999,1
1770712129.994,57.83438733333334,12.307343,57.83439162012348,12.307340247406577,9.6,2.5,2.5,1.013452757799818,5,5,Reverse,80.6,14.399999999999999,1
1770712131.004,57.834384500000006,12.307347333333333,57.83438806006175,12.307343790369954,9.6,2.5,2.5,1.046212388281611,5,5,Reverse,80.5,14.399999999999999,1
1770712132.0,57.834384833333324,12.3073455,57.834386446697536,12.307344645184978,9.625,2.5,2.5,0.8863977753873933,5,5,Reverse,80.6,14.4375,1
1770712133.003,57.834379166666665,12.307345333333334,57.8343828066821,12.307344989259155,3.375,2.5,2.5,0.7872052596164612,6,6,Reverse,80.6,5.0625,1
1770712133.998,57.83437000000001,12.307344666666665,57.834376403341054,12.307344827962911,3.375,2.5,2.5,0.8808238733191402,6,6,Reverse,80.4,5.0625,1
1770712135.001,57.83435599999999,12.307352,57.83436620167052,12.307348413981455,9.625,2.5,2.5,1.1319641753867091,5,5,Reverse,80.2,14.4375,1
1770712136.005,57.8343335,12.307370500000001,57.83434985083526,12.307359456990728,3.375,2.5,2.5,1.2670595955137318,6,6,Reverse,79.7,5.0625,1
1770712137.001,57.8343175,12.307384500000001,57.83433367541763,12.307371978495365,3.05,2.5,2.5,1.4175054630885182,7,7,Reverse,77.9,4.574999999999999,1
1770712138.005,57.83431683333333,12.307390833333333,57.83432525437548,12.307381405914349,3.05,2.5,2.5,1.4152368234450958,7,7,Reverse,76.3,4.574999999999999,1
1770712139.009,57.83430383333333,12.307396833333334,57.834314543854404,12.307389119623842,3.05,2.5,2.5,1.3887170698109554,7,7,Reverse,75.2,4.574999999999999,1
1770712140.003,57.834297500000005,12.307402000000002,57.834306021927205,12.307395559811921,3.05,2.5,2.5,1.3282867258185531,7,7,Reverse,73.7,4.574999999999999,1
1770712141.016,57.834301,12.307402833333333,57.83430351096361,12.307399196572627,3.05,2.5,2.5,1.1947360865141228,7,7,Reverse,72.7,4.574999999999999,1
1770712142.005,57.83430799999999,12.307399666666667,57.8343057554818,12.307399431619647,3.05,2.5,2.5,1.1379415282109375,7,7,Reverse,71.9,4.574999999999999,1
1770712143.002,57.83429066666666,12.307405999999999,57.83429821107423,12.307402715809824,3.05,2.5,2.5,1.2785003470470568,7,7,Reverse,71.2,4.574999999999999,1
1770712143.997,57.834283000000006,12.307399166666668,57.83429060553712,12.307400941238246,3.05,2.5,2.5,1.441490377261625,7,7,Reverse,70.2,4.574999999999999,1
1770712145.001,57.834292166666664,12.307395833333333,57.83429138610189,12.307398387285788,3.05,2.5,2.5,1.163858417446345,7,7,Reverse,69.5,4.574999999999999,1
1770712145.996,57.83429516666667,12.3073905,57.83429327638428,12.307394443642895,3.05,2.5,2.5,0.9119711655742582,7,7,Reverse,68.7,4.574999999999999,1
1770712147.005,57.834297166666666,12.307393000000001,57.83429522152547,12.307393721821448,3.05,2.5,2.5,0.8305494613907161,7,7,Reverse,67.9,4.574999999999999,1
1770712147.996,57.834299333333334,12.307392333333333,57.83429727742941,12.30739302757739,3.05,2.5,2.5,0.7001003919030074,7,7,Reverse,67.3,4.574999999999999,1
1770712149.0,57.83430333333334,12.307389833333332,57.83430030538137,12.307391430455361,3.05,2.5,2.5,0.6442912987751083,7,7,Reverse,66.6,4.574999999999999,1
1770712149.984,57.83430133333333,12.307390166666668,57.83430081935735,12.307390798561014,3.05,2.5,2.5,0.6046971030246493,7,7,Reverse,66.0,4.574999999999999,1
1770712150.999,57.83429366666666,12.307385500000002,57.834297243012,12.307388149280508,3.7,2.5,2.5,0.5128136644798725,6,6,Reverse,65.5,5.550000000000001,1
1770712151.999,57.834295833333336,12.307383666666665,57.83429653817267,12.307385907973586,3.7,2.5,2.5,0.41560946865311893,6,6,Reverse,65.0,5.550000000000001,1
1770712153.001,57.834306500000004,12.307381166666667,57.83430151908634,12.307383537320128,3.7,2.5,2.5,0.6486198558669909,6,6,Reverse,64.5,5.550000000000001,1
1770712153.988,57.8343145,12.307376333333332,57.834308009543165,12.307379935326729,3.7,2.5,2.5,0.9884453624692899,6,6,Reverse,64.4,5.550000000000001,1
1770712155.004,57.834324,12.307368333333333,57.83431600477159,12.307374134330031,3.7,2.5,2.5,1.428118435700839,6,6,Reverse,64.2,5.550000000000001,1
1770712156.004,57.83433733333333,12.307360333333333,57.83432666905246,12.307367233831682,3.7,2.5,2.5,1.7873053377743495,6,6,Reverse,63.8,5.550000000000001,1
1770712157.0,57.834341166666675,12.307361333333331,57.83433391785957,12.307364283582507,3.375,2.5,2.5,1.8148596074827341,6,6,Reverse,63.5,5.0625,1
1770712158.005,57.834354,12.307350000000001,57.83434395892978,12.307357141791254,3.35,2.5,2.5,1.9283067276277008,6,6,Reverse,63.4,5.025,1
1770712159.005,57.83436,12.307341833333332,57.83435197946489,12.307349487562293,3.35,2.5,2.5,1.9380788014018282,6,6,Reverse,63.3,5.025,1
1770712159.999,57.834357,12.307344666666665,57.83435448973244,12.30734707711448,3.05,2.5,2.5,1.7290605657075837,7,7,Reverse,63.5,4.574999999999999,1
1770712160.998,57.83435666666666,12.307340833333335,57.83435557819955,12.307343955223907,3.05,2.5,2.5,1.4637918682294848,7,7,Reverse,63.5,4.574999999999999,1
1770712162.002,57.83436216666667,12.307331333333332,57.834358872433114,12.30733764427862,3.7,2.5,2.5,1.4066638834325962,7,7,Reverse,63.5,5.550000000000001,1
1770712162.996,57.83436199999999,12.307331833333334,57.83436043621655,12.307334738805977,3.7,2.5,2.5,1.1990536583495266,6,6,Reverse,64.0,5.550000000000001,1
1770712164.005,57.834371833333336,12.307323166666666,57.834366134774946,12.307328952736322,3.7,2.5,2.5,1.241480012717329,6,6,Reverse,64.4,5.550000000000001,1
1770712164.996,57.83438066666666,12.307310500000002,57.8343734007208,12.307319726368162,3.7,2.5,2.5,1.4534822114973245,6,6,Reverse,64.6,5.550000000000001,1
1770712165.999,57.83438116666666,12.307306833333334,57.83437728369373,12.307313279850748,3.7,2.5,2.5,1.4680388055415956,6,6,Reverse,64.6,5.550000000000001,1
1770712167.007,57.83438983333334,12.307303833333332,57.83438355851354,12.307308556592039,3.025,2.5,2.5,1.4601048245881643,7,7,Reverse,64.8,4.5375,1
1770712167.998,57.834387166666666,12.307296666666666,57.8343853625901,12.307302611629353,3.025,2.5,2.5,1.2646559894474887,7,7,Reverse,65.0,4.5375,1
1770712168.987,57.8343955,12.307281333333332,57.83439043129505,12.307291972481343,3.025,2.5,2.5,1.3914563558003503,7,7,Reverse,65.0,4.5375,1
1770712170.001,57.83440616666667,12.307273833333333,57.83439829898086,12.307282902907337,3.025,2.5,2.5,1.5463608234844106,7,7,Reverse,65.2,4.5375,1
1770712170.989,57.83440666666667,12.307282666666667,57.83440248282377,12.307282784787002,3.025,2.5,2.5,1.4171451147008165,7,7,Reverse,65.4,4.5375,1
1770712172.002,57.83440816666666,12.307284666666666,57.83440532474521,12.307283725726835,3.025,2.5,2.5,1.235023259172594,7,7,Reverse,65.4,4.5375,1
1770712173.001,57.83440433333333,12.3072795,57.83440482903927,12.307281612863417,3.025,2.5,2.5,1.0834911266371254,7,7,Reverse,65.5,4.5375,1
1770712174.001,57.83440666666667,12.3072755,57.834405747852976,12.307278556431708,3.025,2.5,2.5,1.0147781225415395,7,7,Reverse,65.8,4.5375,1
1770712175.003,57.834405,12.307280166666665,57.83440537392649,12.307279361549186,3.025,2.5,2.5,0.8811036273448359,7,7,Reverse,66.0,4.5375,1
1770712175.999,57.83440433333333,12.307275166666667,57.834404853629906,12.307277264107928,3.025,2.5,2.5,0.762912377066442,7,7,Reverse,66.0,4.5375,1
1770712177.005,57.83440016666667,12.307276666666667,57.83440251014829,12.307276965387297,3.025,2.5,2.5,0.7887186550415728,7,7,Reverse,65.9,4.5375,1
1770712178.0,57.834392166666674,12.307279000000001,57.834397338407484,12.307277982693648,3.025,2.5,2.5,1.0590624247978546,7,7,Reverse,65.9,4.5375,1
1770712179.003,57.83440766666666,12.307275666666666,57.83440250253707,12.307276824680157,3.025,2.5,2.5,0.8219562669896051,7,7,Reverse,66.1,4.5375,1
1770712179.999,57.834411,12.307274,57.83440675126854,12.30727541234008,3.025,2.5,2.5,0.6857821266746524,7,7,Reverse,66.3,4.5375,1
1770712181.0,57.83440466666666,12.307273833333333,57.834405708967594,12.307274622836706,3.025,2.5,2.5,0.6310917164453038,7,7,Reverse,66.5,4.5375,1
1770712181.995,57.83440949999999,12.307270666666666,57.83440760448379,12.307272644751686,3.025,2.5,2.5,0.5332881232865769,7,7,Reverse,66.8,4.5375,1
1770712183.001,57.83441883333333,12.307273000000002,57.834413218908566,12.307272822375843,3.025,2.5,2.5,0.6637689777159914,7,7,Reverse,67.1,4.5375,1
1770712183.999,57.83441883333333,12.307273333333335,57.83441602612095,12.307273077854589,3.025,2.5,2.5,0.6632250601450819,7,7,Reverse,67.7,4.5375,1
1770712185.002,57.834419,12.307272666666666,57.83441751306047,12.307272872260627,3.025,2.5,2.5,0.6084408507440623,7,7,Reverse,68.0,4.5375,1
1770712186.007,57.83442133333333,12.307272000000001,57.8344194231969,12.307272436130315,3.025,2.5,2.5,0.6070817592740471,7,7,Reverse,68.4,4.5375,1
1770712187.004,57.83442316666666,12.307270166666667,57.83442129493178,12.30727130139849,3.025,2.5,2.5,0.6346237306049456,7,7,Reverse,68.6,4.5375,1
1770712188.004,57.834424000000006,12.307267833333333,57.83442264746589,12.307269567365912,3.025,2.5,2.5,0.6748581322016927,7,7,Reverse,68.8,4.5375,1
1770712189.007,57.834423833333325,12.307265500000002,57.83442324039961,12.307267533682957,3.7,2.5,2.5,0.6180272614476582,6,6,Reverse,69.0,5.550000000000001,1
1770712190.002,57.834423,12.3072645,57.83442312019981,12.307266016841478,3.025,2.5,2.5,0.5418165575385766,7,7,Reverse,69.1,4.5375,1
1770712190.997,57.83442216666667,12.307263,57.834422643433236,12.30726450842074,3.025,2.5,2.5,0.49405309248487,7,7,Reverse,69.2,4.5375,1
1770712192.0,57.83441716666666,12.307267166666668,57.83441990504995,12.307265837543703,3.025,2.5,2.5,0.42053066219236357,7,7,Reverse,69.2,4.5375,1
1770712192.995,57.8344115,12.307268333333331,57.83441570252498,12.307267085438518,3.025,2.5,2.5,0.4384506658014422,7,7,Reverse,69.3,4.5375,1
1770712193.999,57.83440716666667,12.307269499999999,57.83441143459582,12.307268292719257,3.35,2.5,2.5,0.472223888857711,6,6,Reverse,69.1,5.025,1
1770712194.994,57.83440133333333,12.307270833333332,57.83440638396458,12.307269563026296,3.35,2.5,2.5,0.573038163874783,6,6,Reverse,69.0,5.025,1
1770712195.999,57.834391999999994,12.307273333333335,57.834399191982286,12.307271448179815,3.35,2.5,2.5,0.782268317761664,6,6,Reverse,68.9,5.025,1
1770712196.998,57.83438249999999,12.307278833333331,57.83439084599114,12.307275140756573,3.35,2.5,2.5,1.051375054595431,6,6,Reverse,68.7,5.025,1
1770712198.009,57.834377499999995,12.307280333333331,57.83438417299557,12.307277737044952,3.35,2.5,2.5,1.2400129013241767,6,6,Reverse,68.6,5.025,1
1770712198.996,57.83437233333334,12.307283333333332,57.83437825316445,12.307280535189141,3.35,2.5,2.5,1.3785582486630983,6,6,Reverse,68.4,5.025,1
1770712200.0,57.8343685,12.307284666666666,57.83437337658223,12.307282600927904,3.35,2.5,2.5,1.4539415553154267,6,6,Reverse,68.2,5.025,1
1770712201.003,57.83436633333334,12.307287833333332,57.834369854957785,12.307285217130618,3.35,2.5,2.5,1.48672147812089,6,6,Reverse,68.0,5.025,1
1770712201.997,57.83436783333333,12.307287666666666,57.83436884414556,12.307286441898642,3.35,2.5,2.5,1.4200153350476326,6,6,Reverse,68.1,5.025,1
1770712203.003,57.83437000000001,12.3072855,57.83436942207278,12.307285970949321,3.35,2.5,2.5,1.2622357170667602,6,6,Reverse,68.0,5.025,1
1770712203.997,57.83437116666667,12.307285666666667,57.83437029436973,12.307285818807994,3.35,2.5,2.5,1.089403020555581,6,6,Reverse,67.9,5.025,1
1770712205.002,57.834373166666666,12.307283666666669,57.83437173051819,12.307284742737332,3.35,2.5,2.5,0.8822816667281682,6,6,Reverse,68.0,5.025,1
1770712205.997,57.83437516666666,12.307281333333332,57.83437344859243,12.307283038035331,3.35,2.5,2.5,0.6937639587636688,6,6,Reverse,68.0,5.025,1
1770712207.001,57.834376999999996,12.307280500000001,57.83437522429621,12.307281769017667,3.35,2.5,2.5,0.5268862813368766,6,6,Reverse,67.8,5.025,1
1770712207.996,57.83438116666666,12.307279000000001,57.834378195481435,12.307280384508834,3.35,2.5,2.5,0.4750443373286709,6,6,Reverse,67.9,5.025,1
1770712209.0,57.83438533333333,12.307280500000001,57.83438176440738,12.307280442254417,3.35,2.5,2.5,0.3765149152711699,6,6,Reverse,67.9,5.025,1
1770712209.995,57.834385000000005,12.307279833333332,57.8343833822037,12.307280137793875,3.35,2.5,2.5,0.31068637327920606,6,6,Reverse,68.2,5.025,1
1770712211.0,57.83438283333333,12.307281166666666,57.83438310776851,12.30728065223027,10.125,2.5,2.5,0.2666117578298121,5,5,Reverse,68.2,15.1875,1
1770712211.996,57.834378,12.307284166666667,57.83438055388426,12.307282409448469,10.149999999999999,2.5,2.5,0.2700402487122211,5,5,Reverse,68.2,15.224999999999998,1
1770712213.001,57.834378,12.307283,57.83437927694213,12.307282704724235,10.149999999999999,2.5,2.5,0.21609795163743994,5,5,Reverse,68.4,15.224999999999998,1
1770712213.996,57.8343725,12.307284666666666,57.834375888471065,12.30728368569545,10.149999999999999,2.5,2.5,0.23463211038519693,5,5,Reverse,68.2,15.224999999999998,1
1770712215.0,57.834373166666666,12.307285833333333,57.83437452756886,12.307284759514392,3.35,2.5,2.5,0.25776889096138417,6,6,Reverse,68.3,5.025,1
1770712216.004,57.83437466666666,12.307286500000002,57.834374597117765,12.307285629757196,3.35,2.5,2.5,0.3150522077233786,6,6,Reverse,68.6,5.025,1
1770712216.998,57.83438016666667,12.307286,57.83437738189222,12.307285814878599,3.35,2.5,2.5,0.2385123569601557,6,6,Reverse,68.6,5.025,1
1770712218.004,57.834387,12.307283833333335,57.83438219094611,12.307284824105967,3.35,2.5,2.5,0.20791881718087313,6,6,Reverse,68.8,5.025,1
1770712219.0,57.834391499999995,12.307281166666666,57.83438684547305,12.307282995386316,3.35,2.5,2.5,0.15292028525962006,6,6,Reverse,69.1,5.025,1
1770712220.004,57.83439083333333,12.307281,57.83438883940319,12.307281997693158,3.35,2.5,2.5,0.23112437729956803,6,6,Reverse,69.3,5.025,1
1770712220.998,57.83439666666666,12.307280166666665,57.834392753034926,12.30728108217991,3.35,2.5,2.5,0.1816681263670366,6,6,Reverse,69.1,5.025,1
1770712221.993,57.8344,12.307278833333331,57.83439637651747,12.307279957756622,3.35,2.5,2.5,0.16090398084756966,6,6,Reverse,69.4,5.025,1
1770712223.007,57.83440433333333,12.307277666666668,57.8344003549254,12.307278812211644,3.35,2.5,2.5,0.10920570710723429,6,6,Reverse,69.6,5.025,1
1770712224.0,57.83440666666667,12.307278166666666,57.83440351079604,12.307278489439156,3.35,2.5,2.5,0.1394962981903514,6,6,Reverse,70.2,5.025,1
1770712224.995,57.834411,12.307277833333334,57.83440725539802,12.307278161386245,3.35,2.5,2.5,0.12439913851184134,6,6,Reverse,70.6,5.025,1
1770712226.0,57.83441200000001,12.307277666666668,57.83440962769901,12.307277914026455,3.35,2.5,2.5,0.2626462150851778,6,6,Reverse,71.0,5.025,1
1770712227.006,57.83441833333333,12.3072765,57.834413980516175,12.307277207013229,3.025,2.5,2.5,0.3130138162955135,7,7,Reverse,71.4,4.5375,1
1770712228.0,57.834424999999996,12.307275333333333,57.834419490258085,12.307276270173281,3.025,2.5,2.5,0.27901659787770144,7,7,Reverse,72.2,4.5375,1
