gps_epoch_s,pc_epoch_s,time_offset_ms,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
1770713970.0,1770717570.079,3600079.0,57.834463166666666,12.307322666666668,57.83446325,12.307318416666668,3.35,3.75099986670221,3.75099986670221,0.482890259313445,5,5,Reverse,84.1,5.025,1
1770713971.0,1770717571.079,3600078.9,57.83446033333333,12.307324333333334,57.83446179166667,12.307321375,3.35,3.149444395445012,3.149444395445012,0.35518963403887366,5,5,Reverse,84.3,5.025,1
1770713972.0,1770717572.079,3600078.8,57.834463166666666,12.307325833333334,57.83446247916667,12.307323604166667,3.35,2.648263582047678,2.648263582047678,0.4013947391285868,5,5,Reverse,84.6,5.025,1
1770713973.0,1770717573.085,3600085.3,57.8344655,12.307335499999999,57.834463989583334,12.307329552083333,4.050000000000001,2.5,2.5,0.5900004475805708,4,4,Reverse,84.6,6.075000000000001,1
1770713974.0,1770717574.081,3600080.9,57.83446216666666,12.307340500000002,57.834463078125,12.307335026041667,4.050000000000001,2.5,2.5,0.5848725245120217,4,4,Reverse,84.6,6.075000000000001,1
1770713975.0,1770717575.086,3600086.1,57.834466000000006,12.30734,57.8344645390625,12.307337513020833,4.050000000000001,2.5,2.5,0.7325619611094112,4,4,Reverse,84.6,6.075000000000001,1
1770713976.0,1770717576.079,3600079.3,57.834466166666665,12.307340666666668,57.834465352864584,12.307339089843751,4.050000000000001,2.5,2.5,0.8010752955972131,4,4,Reverse,84.6,6.075000000000001,1
1770713977.0,1770717577.081,3600081.0,57.834465833333326,12.3073335,57.834465593098955,12.307336294921877,4.050000000000001,2.5,2.5,1.0068384733429654,4,4,Reverse,84.7,6.075000000000001,1
1770713978.0,1770717578.081,3600080.6,57.83445716666667,12.307333833333333,57.83446137988281,12.307335064127605,3.075,2.5,2.5,1.0197715322295198,5,5,Reverse,83.7,4.612500000000001,1
1770713979.0,1770717579.096,3600095.5,57.834456,12.307321833333333,57.83445868994141,12.307328448730468,3.025,2.5,2.5,1.2325944823459032,6,6,Reverse,83.4,4.5375,1
1770713980.0,1770717580.098,3600098.2,57.83445783333333,12.307318500000001,57.834458261637366,12.307323474365235,3.025,2.5,2.5,1.3628739765729485,6,6,Reverse,83.4,4.5375,1
1770713981.0,1770717581.096,3600095.9,57.83445416666667,12.307333833333333,57.83445621415202,12.307328653849284,3.025,2.5,2.5,1.0401121286194923,6,6,Reverse,83.6,4.5375,1
1770713982.0,1770717582.088,3600087.9,57.83445400000001,12.307339333333335,57.83445510707601,12.307333993591309,3.025,2.5,2.5,0.8553787384541028,6,6,Reverse,84.1,4.5375,1
1770713983.0,1770717583.091,3600091.2,57.834455,12.307336999999999,57.83445505353801,12.307335496795654,3.025,2.5,2.5,0.7662860218641545,6,6,Reverse,84.4,4.5375,1
1770713984.0,1770717584.096,3600095.8,57.83445183333333,12.307323166666666,57.83445344343567,12.307329331731161,3.025,2.5,2.5,0.836962269710042,6,6,Reverse,84.3,4.5375,1
1770713985.0,1770717585.082,3600082.0,57.83445016666666,12.307319166666666,57.83445180505117,12.307324249198913,3.025,2.5,2.5,0.8713698145075368,6,6,Reverse,84.5,4.5375,1
1770713986.0,1770717586.098,3600097.8,57.83445366666667,12.3073095,57.83445273585892,12.307316874599456,3.025,2.5,2.5,0.9527741361192453,6,6,Reverse,85.0,4.5375,1
1770713987.0,1770717587.09,3600090.0,57.83445383333333,12.307302,57.83445328459612,12.307309437299729,3.025,2.5,2.5,1.048062831132365,6,6,Reverse,85.2,4.5375,1
1770713988.0,1770717588.099,3600098.7,57.8344565,12.307291000000001,57.83445489229806,12.307300218649864,3.025,2.5,2.5,1.2254670631654017,6,6,Reverse,85.5,4.5375,1
1770713989.0,1770717589.088,3600088.5,57.83446133333334,12.307297833333333,57.834458112815696,12.307299025991599,2.8249999999999997,2.5,2.5,1.1785804370248094,7,7,Reverse,85.6,4.2375,1
1770713990.0,1770717590.093,3600092.7,57.83446716666667,12.307303166666667,57.83446263974118,12.307301096329134,4.2,2.5,2.5,1.2278810620038878,6,6,Reverse,85.6,6.300000000000001,1
1770713991.0,1770717591.099,3600098.6,57.83446716666667,12.307302166666666,57.83446490320393,12.3073016314979,4.2,2.5,2.5,1.2066273704932162,6,6,Reverse,86.0,6.300000000000001,1
1770713992.0,1770717592.091,3600091.2,57.83446666666667,12.307304500000003,57.8344657849353,12.30730306574895,4.2,2.5,2.5,1.0708621090459147,6,6,Reverse,86.0,6.300000000000001,1
1770713993.0,1770717593.079,3600079.1,57.834466000000006,12.3073085,57.834465892467655,12.307305782874476,4.2,2.5,2.5,0.8600095869245679,6,6,Reverse,85.6,6.300000000000001,1
1770713994.0,1770717594.092,3600092.0,57.83446416666667,12.307311,57.83446502956716,12.307308391437237,4.2,2.5,2.5,0.6993420764129309,6,6,Reverse,85.2,6.300000000000001,1
1770713995.0,1770717595.098,3600097.5,57.8344685,12.307312333333334,57.83446676478358,12.307310362385286,4.2,2.5,2.5,0.6864071800974338,6,6,Reverse,85.1,6.300000000000001,1
1770713996.0,1770717596.092,3600091.7,57.834468833333325,12.307318833333333,57.83446779905845,12.30731459785931,4.2,2.5,2.5,0.6275849046286736,6,6,Reverse,85.0,6.300000000000001,1
1770713997.0,1770717597.079,3600079.1,57.834467499999995,12.307333000000002,57.83446764952922,12.307323798929655,4.2,2.5,2.5,0.7089717136176109,6,6,Reverse,85.1,6.300000000000001,1
1770713998.0,1770717598.079,3600079.1,57.83446466666666,12.307336166666667,57.834466158097946,12.307329982798162,4.2,2.5,2.5,0.6850443361308414,6,6,Reverse,85.0,6.300000000000001,1
1770713999.0,1770717599.085,3600085.4,57.834460166666666,12.307337166666665,57.834463162382306,12.307333574732413,8.375,2.5,2.5,0.6293084038048461,5,5,Reverse,84.9,12.5625,1
1770714000.0,1770717600.087,3600087.5,57.834459,12.307326499999999,57.83446108119115,12.307330037366206,8.375,2.5,2.5,0.6673755866863015,5,5,Reverse,84.6,12.5625,1
1770714001.0,1770717601.098,3600098.4,57.83445783333333,12.3073335,57.83445945726224,12.307331768683103,8.375,2.5,2.5,0.6053534341372834,5,5,Reverse,84.2,12.5625,1
1770714002.0,1770717602.079,3600079.1,57.834455,12.307340833333335,57.83445722863112,12.307336301008219,8.375,2.5,2.5,0.5081658804076372,5,5,Reverse,83.7,12.5625,1
1770714003.0,1770717603.094,3600094.2,57.83445466666667,12.307352500000002,57.8344559476489,12.30734440050411,8.375,2.5,2.5,0.4806683418136236,5,5,Reverse,83.5,12.5625,1
1770714004.0,1770717604.096,3600095.7,57.83445149999999,12.307352,57.834453723824446,12.307348200252056,4.2,2.5,2.5,0.39535882693628266,6,6,Reverse,83.6,6.300000000000001,1
1770714005.0,1770717605.092,3600092.4,57.83444733333334,12.307373,57.83445052857889,12.307360600126028,4.2,2.5,2.5,0.3582232733944962,6,6,Reverse,82.9,6.300000000000001,1
1770714006.0,1770717606.096,3600095.8,57.834447,12.307358333333331,57.83444876428944,12.307359466729679,4.2,2.5,2.5,0.34298311371687984,6,6,Reverse,82.8,6.300000000000001,1
1770714007.0,1770717607.093,3600092.6,57.834442,12.307378166666668,57.83444538214472,12.307368816698174,4.2,2.5,2.5,0.48293574801142247,6,6,Reverse,82.5,6.300000000000001,1
1770714008.0,1770717608.087,3600087.2,57.834439999999994,12.307374833333332,57.83444269107236,12.307371825015753,4.2,2.5,2.5,0.42701813203595346,6,6,Reverse,82.3,6.300000000000001,1
1770714009.0,1770717609.091,3600091.5,57.83443933333333,12.307372166666669,57.834441012202845,12.30737199584121,4.2,2.5,2.5,0.3704793546056938,6,6,Reverse,81.9,6.300000000000001,1
1770714010.0,1770717610.096,3600095.7,57.83443666666667,12.307387666666667,57.83443883943475,12.30737983125394,4.2,2.5,2.5,0.4940624595311299,6,6,Reverse,81.9,6.300000000000001,1
1770714011.0,1770717611.09,3600090.2,57.834433499999996,12.307408333333335,57.83443616971738,12.307394082293637,4.2,2.5,2.5,0.7250291199478915,6,6,Reverse,82.2,6.300000000000001,1
1770714012.0,1770717612.091,3600091.2,57.83443016666667,12.307419166666667,57.83443316819202,12.307406624480151,4.2,2.5,2.5,0.8791484565498696,6,6,Reverse,82.2,6.300000000000001,1
1770714013.0,1770717613.096,3600095.9,57.834427166666664,12.307438666666666,57.834430167429346,12.307422645573409,4.2,2.5,2.5,1.0360603385716216,6,6,Reverse,82.0,6.300000000000001,1
1770714014.0,1770717614.095,3600094.7,57.834426833333325,12.307432333333335,57.834428500381335,12.307427489453373,4.2,2.5,2.5,1.0838867024581564,6,6,Reverse,82.6,6.300000000000001,1
1770714015.0,1770717615.098,3600098.0,57.834429666666665,12.307420500000001,57.834429083524,12.307423994726687,4.2,2.5,2.5,1.1107766008983277,6,6,Reverse,82.3,6.300000000000001,1
1770714016.0,1770717616.092,3600091.7,57.8344375,12.307364,57.834433291762,12.307393997363343,4.2,2.5,2.5,1.186284180795735,6,6,Reverse,82.1,6.300000000000001,1
1770714017.0,1770717617.099,3600098.6,57.83444233333333,12.30732,57.83443781254766,12.307356998681671,2.8249999999999997,2.5,2.5,1.2196397706486681,7,7,Reverse,80.6,4.2375,1
1770714018.0,1770717618.079,3600078.8,57.83444433333334,12.3072855,57.8344410729405,12.307321249340836,2.8249999999999997,2.5,2.5,1.2986614109976555,7,7,Reverse,79.5,4.2375,1
1770714019.0,1770717619.097,3600096.6,57.83444366666666,12.307267333333334,57.83444236980358,12.307294291337085,2.8249999999999997,2.5,2.5,1.2190577793664172,7,7,Reverse,78.6,4.2375,1
1770714020.0,1770717620.079,3600078.9,57.83444166666666,12.307270333333333,57.83444201823512,12.307282312335209,2.8249999999999997,2.5,2.5,1.0566173391576261,7,7,Reverse,77.9,4.2375,1
1770714021.0,1770717621.092,3600091.6,57.834442,12.3072735,57.83444200911756,12.307277906167606,4.2,2.5,2.5,0.8851903902098974,6,6,Reverse,77.8,6.300000000000001,1
1770714022.0,1770717622.079,3600079.3,57.83444083333334,12.307278,57.83444142122545,12.307277953083803,4.2,2.5,2.5,0.6741930599643063,6,6,Reverse,77.3,6.300000000000001,1
1770714023.0,1770717623.096,3600095.7,57.834436999999994,12.307297666666667,57.83443921061272,12.307287809875234,4.2,2.5,2.5,0.7950541094251798,6,6,Reverse,77.2,6.300000000000001,1
1770714024.0,1770717624.079,3600079.2,57.834438166666665,12.307289166666665,57.83443868863969,12.30728848827095,4.2,2.5,2.5,0.7650663494656754,6,6,Reverse,77.1,6.300000000000001,1
1770714025.0,1770717625.079,3600078.8,57.8344375,12.307291000000001,57.83443809431985,12.307289744135476,4.2,2.5,2.5,0.7333805801883573,6,6,Reverse,77.0,6.300000000000001,1
1770714026.0,1770717626.079,3600079.1,57.83443833333334,12.307286666666668,57.834438213826594,12.307288205401072,4.425,2.5,2.5,0.5594632435315531,5,5,Reverse,77.1,6.637499999999999,1
1770714027.0,1770717627.079,3600079.2,57.83443916666667,12.307282000000002,57.83443869024663,12.307285102700536,4.425,2.5,2.5,0.5297561416539521,5,5,Reverse,77.1,6.637499999999999,1
1770714028.0,1770717628.096,3600096.4,57.83444033333333,12.307253,57.83443951178998,12.307269051350268,4.425,2.5,2.5,0.4294852332996698,5,5,Reverse,77.1,6.637499999999999,1
1770714029.0,1770717629.09,3600090.4,57.834441166666664,12.307233166666666,57.83444033922832,12.307251109008467,3.025,2.5,2.5,0.3631485601078726,6,6,Reverse,76.2,4.5375,1
1770714030.0,1770717630.096,3600096.2,57.83444183333333,12.307216000000002,57.834441086280826,12.307233554504235,3.025,2.5,2.5,0.3402023843285078,6,6,Reverse,75.5,4.5375,1
1770714031.0,1770717631.089,3600089.3,57.83444233333333,12.307204833333333,57.83444170980708,12.307219193918785,3.025,2.5,2.5,0.3109312477743726,6,6,Reverse,74.9,4.5375,1
1770714032.0,1770717632.094,3600094.0,57.834442833333334,12.307185,57.834442271570204,12.307202096959392,3.025,2.5,2.5,0.2761681786482537,6,6,Reverse,74.4,4.5375,1
1770714033.0,1770717633.089,3600088.8,57.83444433333334,12.307174333333334,57.834443302451774,12.307188215146363,3.025,2.5,2.5,0.2936533561273432,6,6,Reverse,73.5,4.5375,1
1770714034.0,1770717634.082,3600081.5,57.834444,12.307176,57.83444365122588,12.307182107573182,3.025,2.5,2.5,0.3721191983683092,6,6,Reverse,73.3,4.5375,1
