timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,altitude_m,alt_unc_m,hdop,speed_kmh,sats_used,sats_in_view,fix_quality,fix_meaning,direction
1770569478.9097552,57.83446783,12.30745617,57.83446792,12.30746258,2.314,3.751,74.10,4.24,1.130,0.77,8,8,1,GPS Fix (SPS),Stopped
1770569479.9158075,57.83446950,12.30745183,57.83446871,12.30745721,2.314,3.149,73.80,4.24,1.130,0.85,8,8,1,GPS Fix (SPS),Reverse
1770569480.9086173,57.83446933,12.30744533,57.83446902,12.30745127,2.314,2.648,74.00,4.24,1.130,1.49,8,8,1,GPS Fix (SPS),Reverse
1770569481.9181395,57.83447133,12.30743150,57.83447018,12.30744139,2.314,2.500,74.10,4.24,1.130,2.21,8,8,1,GPS Fix (SPS),Reverse
1770569482.914141,57.83446850,12.30742633,57.83446934,12.30743386,2.314,2.500,73.70,4.24,1.130,1.96,8,8,1,GPS Fix (SPS),Reverse
1770569483.906975,57.83447067,12.30741517,57.83447000,12.30742451,2.314,2.500,73.80,4.24,1.130,1.77,8,8,1,GPS Fix (SPS),Reverse
1770569484.906345,57.83447283,12.30741050,57.83447142,12.30741751,2.314,2.500,73.70,4.24,1.130,1.42,8,8,1,GPS Fix (SPS),Reverse
1770569485.9080992,57.83447000,12.30740933,57.83447071,12.30741342,2.314,2.500,73.60,4.24,1.130,1.69,8,8,1,GPS Fix (SPS),Reverse
1770569486.9157481,57.83447217,12.30740317,57.83447144,12.30740829,2.314,2.500,73.50,4.24,1.130,1.41,8,8,1,GPS Fix (SPS),Reverse
1770569487.9081333,57.83447517,12.30740517,57.83447330,12.30740673,2.314,2.500,73.50,4.24,1.130,0.55,8,8,1,GPS Fix (SPS),Stopped
1770569488.915964,57.83447733,12.30741083,57.83447532,12.30740878,2.314,2.500,73.60,4.24,1.130,0.50,8,8,1,GPS Fix (SPS),Stopped
1770569489.9143424,57.83447750,12.30742100,57.83447641,12.30741489,2.314,2.500,73.60,4.24,1.130,0.82,8,8,1,GPS Fix (SPS),Forward
1770569490.9094236,57.83447883,12.30742250,57.83447762,12.30741870,2.314,2.500,73.80,4.24,1.130,0.47,8,8,1,GPS Fix (SPS),Forward
1770569491.9062045,57.83448267,12.30741483,57.83448014,12.30741676,2.381,2.500,73.60,4.50,1.200,0.46,7,7,1,GPS Fix (SPS),Stopped
