timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh,sats_used,sats_in_view,direction
1770564212.956321,57.83441217,12.30737150,57.83441500,12.30737013,2.343,2.500,1.160,0.77,7,7,Stopped
1770564213.9622574,57.83441083,12.30736467,57.83441292,12.30736740,2.343,2.500,1.160,0.29,7,7,Stopped
1770564214.95952,57.83440767,12.30736433,57.83441029,12.30736587,2.343,2.500,1.160,0.41,7,7,Stopped
1770564215.953266,57.83440500,12.30735717,57.83440765,12.30736152,2.343,2.500,1.160,0.39,7,7,Reverse
1770564216.9529903,57.83439933,12.30735233,57.83440349,12.30735693,2.343,2.500,1.160,0.85,7,7,Reverse
1770564217.938499,57.83439750,12.30734767,57.83440049,12.30735230,2.343,2.500,1.160,0.95,7,7,Reverse
1770564218.9530902,57.83439517,12.30734233,57.83439783,12.30734731,2.743,2.500,1.580,0.96,6,6,Reverse
1770564219.9589884,57.83439117,12.30733367,57.83439450,12.30734049,2.743,2.500,1.580,1.16,6,6,Reverse
1770564220.9547987,57.83439183,12.30733883,57.83439317,12.30733966,2.733,2.500,1.570,0.63,6,6,Stopped
1770564221.9605794,57.83439017,12.30733467,57.83439167,12.30733716,2.733,2.500,1.570,0.51,6,6,Stopped
1770564222.9569037,57.83439217,12.30732367,57.83439192,12.30733042,2.733,2.500,1.570,1.32,6,6,Reverse
1770564223.953122,57.83440017,12.30732167,57.83439604,12.30732604,2.343,2.500,1.160,1.47,7,7,Reverse
1770564224.9551451,57.83438817,12.30730183,57.83439210,12.30731394,2.343,2.500,1.160,2.01,7,7,Reverse
1770564225.9553058,57.83438750,12.30729733,57.83438980,12.30730564,2.343,2.500,1.160,1.68,7,7,Reverse
1770564226.9601414,57.83439367,12.30729600,57.83439173,12.30730082,2.343,2.500,1.160,1.32,7,7,Reverse
1770564227.950184,57.83439083,12.30728367,57.83439128,12.30729224,2.343,2.500,1.160,1.92,7,7,Reverse
1770564228.953192,57.83438867,12.30728550,57.83438998,12.30728887,2.343,2.500,1.160,1.49,7,7,Stopped
1770564229.95913,57.83438450,12.30728650,57.83438724,12.30728769,2.343,2.500,1.160,1.80,7,7,Stopped
1770564230.956281,57.83438700,12.30728967,57.83438712,12.30728868,2.343,2.500,1.160,1.11,7,7,Stopped
1770564231.9537745,57.83438300,12.30728383,57.83438506,12.30728625,2.343,2.500,1.160,1.74,7,7,Stopped
1770564232.9525318,57.83438167,12.30728083,57.83438336,12.30728354,2.514,2.500,1.340,1.80,6,6,Stopped
1770564233.958286,57.83437983,12.30728050,57.83438160,12.30728202,2.514,2.500,1.340,1.53,6,6,Stopped
1770564234.9575148,57.83437433,12.30728400,57.83437797,12.30728301,2.514,2.500,1.340,1.94,6,6,Stopped
1770564235.955187,57.83436883,12.30727817,57.83437340,12.30728059,2.343,2.500,1.160,2.22,7,7,Stopped
1770564236.9568102,57.83437050,12.30728267,57.83437195,12.30728163,2.343,2.500,1.160,1.66,7,7,Stopped
1770564237.954027,57.83436500,12.30726833,57.83436847,12.30727498,2.343,2.500,1.160,2.19,7,7,Reverse
1770564238.9613261,57.83437300,12.30726700,57.83437074,12.30727099,2.343,2.500,1.160,0.83,7,7,Reverse
1770564239.9544399,57.83438117,12.30727050,57.83437595,12.30727075,2.343,2.500,1.160,0.23,7,7,Stopped
1770564240.9619427,57.83437767,12.30726350,57.83437681,12.30726712,2.343,2.500,1.160,1.13,7,7,Reverse
1770564241.9599113,57.83438150,12.30726500,57.83437915,12.30726606,2.343,2.500,1.160,0.86,7,7,Stopped
1770564242.953469,57.83438600,12.30726517,57.83438258,12.30726561,2.343,2.500,1.160,0.21,7,7,Stopped
1770564243.961366,57.83439433,12.30727133,57.83438846,12.30726847,2.343,2.500,1.160,0.85,7,7,Stopped
1770564244.9568875,57.83439667,12.30728000,57.83439256,12.30727424,2.343,2.500,1.160,0.98,7,7,Forward
1770564245.9510264,57.83439250,12.30726867,57.83439253,12.30727145,2.343,2.500,1.160,0.45,7,7,Stopped
1770564246.9535115,57.83439500,12.30726883,57.83439377,12.30727014,2.343,2.500,1.160,0.28,7,7,Stopped
1770564247.9517248,57.83438833,12.30726183,57.83439105,12.30726599,2.343,2.500,1.160,1.34,7,7,Reverse
1770564248.9623935,57.83439250,12.30726600,57.83439177,12.30726599,2.343,2.500,1.160,0.84,7,7,Stopped
1770564249.9584653,57.83439717,12.30726883,57.83439447,12.30726741,2.343,2.500,1.160,0.39,7,7,Stopped
1770564250.9521418,57.83440117,12.30726750,57.83439782,12.30726746,2.343,2.500,1.160,0.39,7,7,Stopped
1770564251.9520857,57.83440533,12.30727383,57.83440158,12.30727065,2.343,2.500,1.160,0.66,7,7,Stopped
1770564252.9544952,57.83440533,12.30727050,57.83440345,12.30727057,2.343,2.500,1.160,0.52,7,7,Stopped
1770564253.9614878,57.83441250,12.30726467,57.83440798,12.30726762,2.343,2.500,1.160,0.73,7,7,Stopped
1770564254.9573998,57.83441150,12.30726433,57.83440974,12.30726598,2.343,2.500,1.160,0.24,7,7,Stopped
1770564255.9525604,57.83441767,12.30727117,57.83441370,12.30726857,2.343,2.500,1.160,0.31,7,7,Stopped
1770564256.9527767,57.83442083,12.30727000,57.83441727,12.30726929,2.343,2.500,1.160,0.36,7,7,Stopped
1770564257.9540348,57.83442883,12.30727683,57.83442305,12.30727306,2.343,2.500,1.160,1.10,7,7,Forward
1770564258.9613311,57.83443033,12.30727250,57.83442669,12.30727278,2.343,2.500,1.160,1.25,7,7,Stopped
1770564259.955211,57.83442717,12.30726617,57.83442693,12.30726947,2.343,2.500,1.160,0.85,7,7,Stopped
1770564260.9628716,57.83442183,12.30726017,57.83442438,12.30726482,2.343,2.500,1.160,0.82,7,7,Reverse
1770564261.9606633,57.83442267,12.30725233,57.83442352,12.30725858,2.343,2.500,1.160,0.82,7,7,Reverse
1770564262.9522715,57.83442250,12.30725383,57.83442301,12.30725620,2.343,2.500,1.160,0.76,7,7,Stopped
1770564263.9596477,57.83442333,12.30724717,57.83442317,12.30725169,2.343,2.500,1.160,1.42,7,7,Reverse
1770564264.9526532,57.83442850,12.30725150,57.83442584,12.30725159,2.343,2.500,1.160,0.89,7,7,Stopped
1770564265.9495244,57.83442817,12.30725250,57.83442700,12.30725205,2.343,2.500,1.160,0.15,7,7,Stopped
1770564266.9635856,57.83443300,12.30725950,57.83443000,12.30725577,2.343,2.500,1.160,0.64,7,7,Forward
1770564267.9516933,57.83442933,12.30724817,57.83442967,12.30725197,2.343,2.500,1.160,0.77,7,7,Reverse
1770564268.9512563,57.83443450,12.30724383,57.83443208,12.30724790,2.343,2.500,1.160,0.82,7,7,Reverse
1770564269.956154,57.83442750,12.30724683,57.83442979,12.30724737,2.343,2.500,1.160,0.55,7,7,Stopped
1770564270.9533453,57.83442600,12.30725300,57.83442790,12.30725018,2.343,2.500,1.160,0.82,7,7,Stopped
1770564271.9496143,57.83443450,12.30725867,57.83443120,12.30725443,2.343,2.500,1.160,0.84,7,7,Forward
1770564272.953045,57.83443800,12.30726583,57.83443460,12.30726013,2.343,2.500,1.160,0.91,7,7,Forward
1770564273.9614105,57.83443183,12.30726483,57.83443322,12.30726248,2.343,2.500,1.160,0.39,7,7,Stopped
1770564274.9586036,57.83443750,12.30726733,57.83443536,12.30726491,2.343,2.500,1.160,0.95,7,7,Stopped
1770564275.9514372,57.83443267,12.30726250,57.83443401,12.30726370,2.343,2.500,1.160,0.48,7,7,Stopped
1770564276.960602,57.83443317,12.30726533,57.83443359,12.30726452,2.343,2.500,1.160,0.29,7,7,Stopped
1770564277.9537406,57.83443150,12.30726117,57.83443254,12.30726284,2.343,2.500,1.160,0.47,7,7,Stopped
1770564278.9553037,57.83443900,12.30727233,57.83443577,12.30726759,2.343,2.500,1.160,0.89,7,7,Forward
1770564279.954716,57.83444233,12.30727467,57.83443905,12.30727113,2.343,2.500,1.160,1.20,7,7,Forward
1770564280.9621694,57.83444117,12.30727767,57.83444011,12.30727440,2.343,2.500,1.160,0.79,7,7,Stopped
1770564281.9527428,57.83444267,12.30728050,57.83444139,12.30727745,2.343,2.500,1.160,0.46,7,7,Stopped
1770564282.9539955,57.83445033,12.30728067,57.83444586,12.30727906,2.343,2.500,1.160,1.40,7,7,Stopped
1770564283.953369,57.83445267,12.30728550,57.83444926,12.30728228,2.343,2.500,1.160,1.46,7,7,Stopped
1770564284.9542463,57.83445367,12.30727800,57.83445147,12.30728014,2.343,2.500,1.160,1.18,7,7,Stopped
1770564285.9628272,57.83445000,12.30727583,57.83445073,12.30727799,2.343,2.500,1.160,0.52,7,7,Stopped
1770564286.953293,57.83444750,12.30728167,57.83444912,12.30727983,2.343,2.500,1.160,0.54,7,7,Stopped
1770564287.953583,57.83444067,12.30727633,57.83444489,12.30727808,2.343,2.500,1.160,0.29,7,7,Stopped
1770564288.954629,57.83444367,12.30728367,57.83444428,12.30728087,2.343,2.500,1.160,0.91,7,7,Stopped
1770564289.9513834,57.83443883,12.30728117,57.83444156,12.30728102,2.343,2.500,1.160,0.46,7,7,Stopped
1770564290.9643292,57.83443933,12.30727850,57.83444044,12.30727976,2.343,2.500,1.160,0.35,7,7,Stopped
1770564291.9544299,57.83444433,12.30727133,57.83444239,12.30727555,2.343,2.500,1.160,0.96,7,7,Reverse
1770564292.9537387,57.83444167,12.30726700,57.83444203,12.30727127,2.343,2.500,1.160,0.20,7,7,Reverse
1770564293.9539492,57.83444500,12.30726483,57.83444351,12.30726805,2.343,2.500,1.160,0.73,7,7,Stopped
1770564294.9537485,57.83444350,12.30726733,57.83444351,12.30726769,2.343,2.500,1.160,0.60,7,7,Stopped
1770564295.96422,57.83444267,12.30726617,57.83444309,12.30726693,2.343,2.500,1.160,0.34,7,7,Stopped
1770564296.9562562,57.83443833,12.30726567,57.83444071,12.30726630,2.343,2.500,1.160,0.42,7,7,Stopped
1770564297.9530125,57.83443450,12.30726150,57.83443761,12.30726390,2.343,2.500,1.160,0.59,7,7,Stopped
1770564298.953611,57.83442767,12.30726117,57.83443264,12.30726253,2.343,2.500,1.160,1.21,7,7,Stopped
1770564299.9570749,57.83442700,12.30725367,57.83442982,12.30725810,2.343,2.500,1.160,1.14,7,7,Reverse
1770564300.956392,57.83442667,12.30725600,57.83442824,12.30725705,2.724,2.500,1.560,0.57,6,6,Stopped
1770564301.9591146,57.83442283,12.30725167,57.83442554,12.30725436,2.343,2.500,1.160,0.50,7,7,Stopped
1770564302.9541483,57.83442033,12.30724733,57.83442294,12.30725085,2.343,2.500,1.160,0.50,7,7,Reverse
1770564303.9563923,57.83442600,12.30725717,57.83442447,12.30725401,2.343,2.500,1.160,0.94,7,7,Stopped
1770564304.9513218,57.83442533,12.30725667,57.83442490,12.30725534,2.343,2.500,1.160,0.82,7,7,Stopped
1770564305.964421,57.83442683,12.30726317,57.83442587,12.30725925,2.343,2.500,1.160,0.93,7,7,Forward
1770564306.9535758,57.83442067,12.30725283,57.83442327,12.30725604,2.343,2.500,1.160,0.11,7,7,Stopped
1770564307.9493928,57.83441200,12.30725067,57.83441763,12.30725335,2.343,2.500,1.160,0.83,7,7,Stopped
1770564308.9512448,57.83440517,12.30724733,57.83441140,12.30725034,2.343,2.500,1.160,1.44,7,7,Stopped
1770564309.9577777,57.83439783,12.30724717,57.83440462,12.30724876,2.343,2.500,1.160,1.70,7,7,Stopped
1770564310.9519255,57.83438933,12.30724467,57.83439698,12.30724671,2.343,2.500,1.160,2.10,7,7,Stopped
1770564311.9538572,57.83437617,12.30723817,57.83438657,12.30724244,2.343,2.500,1.160,3.04,7,7,Reverse
1770564312.954773,57.83437600,12.30723167,57.83438129,12.30723705,2.343,2.500,1.160,1.92,7,7,Reverse
1770564313.952677,57.83437233,12.30723233,57.83437681,12.30723469,2.343,2.500,1.160,1.80,7,7,Stopped
1770564314.954643,57.83437833,12.30723167,57.83437757,12.30723318,2.343,2.500,1.160,0.81,7,7,Stopped
1770564315.953814,57.83436950,12.30722983,57.83437354,12.30723151,2.343,2.500,1.160,1.19,7,7,Stopped
1770564316.9581776,57.83437083,12.30723083,57.83437218,12.30723117,2.343,2.500,1.160,0.32,7,7,Stopped
1770564317.9517531,57.83437417,12.30722633,57.83437318,12.30722875,2.343,2.500,1.160,0.74,7,7,Stopped
1770564318.9611452,57.83438483,12.30723467,57.83437900,12.30723171,2.343,2.500,1.160,1.69,7,7,Stopped
1770564319.9527485,57.83438050,12.30723317,57.83437975,12.30723244,2.343,2.500,1.160,0.60,7,7,Stopped
1770564320.9547226,57.83438233,12.30723483,57.83438104,12.30723364,2.343,2.500,1.160,0.68,7,7,Stopped
1770564321.954425,57.83438317,12.30723183,57.83438210,12.30723273,2.343,2.500,1.160,0.51,7,7,Stopped
1770564322.954726,57.83438700,12.30723517,57.83438455,12.30723395,2.343,2.500,1.160,1.17,7,7,Stopped
1770564323.9621456,57.83438217,12.30723033,57.83438336,12.30723214,2.343,2.500,1.160,0.78,7,7,Stopped
1770564324.953808,57.83438983,12.30724200,57.83438660,12.30723707,2.343,2.500,1.160,1.26,7,7,Forward
1770564325.963079,57.83438917,12.30725300,57.83438788,12.30724504,2.343,2.500,1.160,1.36,7,7,Forward
1770564326.9571466,57.83438450,12.30725700,57.83438619,12.30725102,2.219,2.500,1.030,0.81,8,8,Forward
1770564327.954408,57.83439550,12.30726567,57.83439085,12.30725834,2.219,2.500,1.030,2.10,8,8,Forward
1770564328.960657,57.83439550,12.30726833,57.83439317,12.30726334,2.343,2.500,1.160,1.72,7,7,Forward
1770564329.9534936,57.83439650,12.30727583,57.83439484,12.30726959,2.343,2.500,1.160,1.95,7,7,Forward
1770564330.9545953,57.83439633,12.30727717,57.83439558,12.30727338,2.343,2.500,1.160,1.57,7,7,Forward
1770564331.9573178,57.83440100,12.30728233,57.83439829,12.30727785,2.343,2.500,1.160,1.54,7,7,Forward
1770564332.9539864,57.83439500,12.30727250,57.83439665,12.30727518,2.343,2.500,1.160,0.51,7,7,Stopped
1770564333.9671319,57.83439150,12.30726767,57.83439407,12.30727142,2.343,2.500,1.160,0.36,7,7,Reverse
1770564334.954753,57.83439033,12.30727083,57.83439220,12.30727113,2.343,2.500,1.160,0.80,7,7,Stopped
1770564335.9537737,57.83439117,12.30727417,57.83439168,12.30727265,2.343,2.500,1.160,0.74,7,7,Stopped
1770564336.952779,57.83438917,12.30727583,57.83439043,12.30727424,2.343,2.500,1.160,0.75,7,7,Stopped
1770564337.9537868,57.83438650,12.30727667,57.83438846,12.30727545,2.343,2.500,1.160,0.99,7,7,Stopped
1770564338.9633813,57.83438750,12.30728383,57.83438798,12.30727964,2.343,2.500,1.160,1.10,7,7,Forward
1770564339.953293,57.83439017,12.30728917,57.83438907,12.30728441,2.343,2.500,1.160,1.05,7,7,Forward
1770564340.9535546,57.83438717,12.30728633,57.83438812,12.30728537,2.343,2.500,1.160,0.74,7,7,Stopped
1770564341.9607582,57.83439183,12.30728550,57.83438998,12.30728543,2.343,2.500,1.160,0.06,7,7,Stopped
1770564342.9510477,57.83439717,12.30729683,57.83439357,12.30729113,2.514,2.500,1.340,1.02,6,6,Forward
1770564343.9494166,57.83439400,12.30728583,57.83439379,12.30728848,2.514,2.500,1.340,0.31,6,6,Stopped
1770564344.956892,57.83439417,12.30727933,57.83439398,12.30728391,2.514,2.500,1.340,0.54,6,6,Reverse
1770564345.9546335,57.83439400,12.30729300,57.83439399,12.30728845,2.267,2.500,1.080,1.04,7,7,Forward
1770564346.953932,57.83439950,12.30729000,57.83439674,12.30728923,2.219,2.500,1.030,0.23,8,8,Stopped
1770564347.9555373,57.83440083,12.30728950,57.83439879,12.30728936,2.343,2.500,1.160,0.70,7,7,Stopped
1770564348.9570365,57.83440683,12.30728983,57.83440281,12.30728960,2.343,2.500,1.160,0.44,7,7,Stopped
1770564349.9552555,57.83441800,12.30730000,57.83441041,12.30729480,2.343,2.500,1.160,1.36,7,7,Forward
1770564350.9550068,57.83442050,12.30730150,57.83441545,12.30729815,2.343,2.500,1.160,0.81,7,7,Stopped
1770564351.9539154,57.83442233,12.30730100,57.83441889,12.30729957,2.343,2.500,1.160,0.90,7,7,Stopped
1770564352.951753,57.83442533,12.30730167,57.83442211,12.30730062,2.343,2.500,1.160,1.01,7,7,Stopped
1770564353.9555917,57.83443033,12.30730750,57.83442622,12.30730406,2.343,2.500,1.160,1.27,7,7,Forward
1770564354.9571877,57.83442983,12.30730933,57.83442803,12.30730670,2.343,2.500,1.160,0.53,7,7,Stopped
1770564355.9541748,57.83442867,12.30730233,57.83442835,12.30730452,2.343,2.500,1.160,0.02,7,7,Stopped
1770564356.954305,57.83442567,12.30729000,57.83442701,12.30729726,2.343,2.500,1.160,0.79,7,7,Reverse
1770564357.9551475,57.83442567,12.30728433,57.83442634,12.30729080,2.343,2.500,1.160,0.96,7,7,Reverse
1770564358.9609497,57.83442783,12.30728200,57.83442709,12.30728640,2.343,2.500,1.160,0.97,7,7,Reverse
1770564359.955905,57.83442667,12.30727567,57.83442688,12.30728103,2.343,2.500,1.160,1.18,7,7,Reverse
1770564360.955098,57.83442617,12.30727383,57.83442652,12.30727743,2.343,2.500,1.160,0.73,7,7,Reverse
1770564361.9495108,57.83442500,12.30726733,57.83442576,12.30727238,2.343,2.500,1.160,0.70,7,7,Reverse
1770564362.9556963,57.83441783,12.30726350,57.83442180,12.30726794,2.343,2.500,1.160,1.24,7,7,Reverse
1770564363.9611545,57.83441583,12.30725617,57.83441882,12.30726205,2.343,2.500,1.160,1.37,7,7,Reverse
1770564364.9560566,57.83441633,12.30725850,57.83441757,12.30726028,2.343,2.500,1.160,0.89,7,7,Stopped
1770564365.9620926,57.83441767,12.30726033,57.83441762,12.30726031,2.343,2.500,1.160,0.29,7,7,Stopped
1770564366.9494896,57.83441583,12.30726550,57.83441673,12.30726290,2.343,2.500,1.160,0.53,7,7,Stopped
1770564367.954055,57.83440883,12.30726417,57.83441278,12.30726353,2.343,2.500,1.160,1.21,7,7,Stopped
1770564368.952073,57.83441617,12.30727400,57.83441447,12.30726877,2.343,2.500,1.160,0.74,7,7,Forward
1770564369.9552312,57.83441650,12.30727283,57.83441549,12.30727080,2.343,2.500,1.160,0.55,7,7,Stopped
1770564370.9523194,57.83442083,12.30728050,57.83441816,12.30727565,2.343,2.500,1.160,1.27,7,7,Forward
1770564371.952231,57.83441850,12.30727733,57.83441833,12.30727649,2.343,2.500,1.160,0.74,7,7,Stopped
1770564372.9533432,57.83441483,12.30726700,57.83441658,12.30727175,2.343,2.500,1.160,0.30,7,7,Reverse
1770564373.9620936,57.83440783,12.30725767,57.83441221,12.30726471,2.343,2.500,1.160,1.03,7,7,Reverse
1770564374.955286,57.83440700,12.30724917,57.83440960,12.30725694,2.343,2.500,1.160,0.73,7,7,Reverse
1770564375.9575148,57.83440833,12.30725000,57.83440897,12.30725347,2.343,2.500,1.160,0.07,7,7,Reverse
1770564376.9551175,57.83439883,12.30725317,57.83440390,12.30725332,2.343,2.500,1.160,1.23,7,7,Stopped
1770564377.9551647,57.83439800,12.30725333,57.83440095,12.30725333,2.343,2.500,1.160,0.93,7,7,Stopped
1770564378.9708054,57.83439967,12.30724750,57.83440031,12.30725041,2.343,2.500,1.160,0.16,7,7,Stopped
1770564379.9576561,57.83439700,12.30724150,57.83439865,12.30724596,2.286,2.500,1.100,0.45,8,8,Reverse
1770564380.9625342,57.83439967,12.30724133,57.83439916,12.30724364,2.286,2.500,1.100,0.27,8,8,Stopped
1770564381.9603975,57.83439783,12.30723917,57.83439850,12.30724141,2.286,2.500,1.100,0.18,8,8,Stopped
1770564382.9543602,57.83439133,12.30723733,57.83439492,12.30723937,2.286,2.500,1.100,0.82,8,8,Stopped
1770564383.9618058,57.83439200,12.30723683,57.83439346,12.30723810,2.286,2.500,1.100,0.36,8,8,Stopped
1770564384.9541152,57.83438617,12.30723550,57.83438981,12.30723680,2.286,2.500,1.100,1.04,8,8,Stopped
1770564385.9608674,57.83438050,12.30723617,57.83438516,12.30723648,2.286,2.500,1.100,1.52,8,8,Stopped
1770564386.9597857,57.83437750,12.30723833,57.83438133,12.30723741,2.286,2.500,1.100,1.41,8,8,Stopped
1770564387.9556155,57.83438767,12.30723883,57.83438450,12.30723812,2.286,2.500,1.100,0.55,8,8,Stopped
1770564388.951291,57.83439200,12.30723850,57.83438825,12.30723831,2.286,2.500,1.100,0.63,8,8,Stopped
1770564389.953921,57.83439333,12.30724117,57.83439079,12.30723974,2.286,2.500,1.100,0.55,8,8,Stopped
1770564390.9589097,57.83439150,12.30724250,57.83439115,12.30724112,2.286,2.500,1.100,0.25,8,8,Stopped
1770564391.9609606,57.83439283,12.30724383,57.83439199,12.30724248,2.286,2.500,1.100,0.21,8,8,Stopped
1770564392.9492617,57.83439200,12.30724083,57.83439199,12.30724165,2.286,2.500,1.100,0.25,8,8,Stopped
1770564393.9529371,57.83438983,12.30724100,57.83439091,12.30724133,2.448,2.500,1.270,0.39,7,7,Stopped
1770564394.9533803,57.83438983,12.30723950,57.83439037,12.30724041,2.448,2.500,1.270,0.35,7,7,Stopped
1770564395.9534159,57.83439050,12.30723867,57.83439044,12.30723954,2.448,2.500,1.270,0.07,7,7,Stopped
1770564396.9532902,57.83439083,12.30723767,57.83439064,12.30723860,2.448,2.500,1.270,0.20,7,7,Stopped
1770564397.949896,57.83439683,12.30723967,57.83439373,12.30723914,2.448,2.500,1.270,0.92,7,7,Stopped
1770564398.962108,57.83439517,12.30723833,57.83439445,12.30723873,2.286,2.500,1.100,0.26,8,8,Stopped
1770564399.9596596,57.83439867,12.30724117,57.83439656,12.30723995,2.286,2.500,1.100,0.69,8,8,Stopped
1770564400.9524822,57.83439433,12.30723933,57.83439545,12.30723964,2.286,2.500,1.100,0.16,8,8,Stopped
1770564401.960923,57.83439400,12.30723967,57.83439472,12.30723965,2.286,2.500,1.100,0.09,8,8,Stopped
1770564402.954261,57.83439717,12.30723733,57.83439594,12.30723849,2.286,2.500,1.100,0.47,8,8,Stopped
1770564403.9612718,57.83439867,12.30723683,57.83439731,12.30723766,2.286,2.500,1.100,0.59,8,8,Stopped
1770564404.9537377,57.83439550,12.30723683,57.83439640,12.30723725,2.286,2.500,1.100,0.07,8,8,Stopped
1770564405.9620843,57.83439533,12.30723533,57.83439587,12.30723629,2.286,2.500,1.100,0.19,8,8,Stopped
1770564406.9536653,57.83439733,12.30723883,57.83439660,12.30723756,2.286,2.500,1.100,0.56,8,8,Stopped
1770564407.9526074,57.83439817,12.30723667,57.83439738,12.30723711,2.286,2.500,1.100,0.21,8,8,Stopped
1770564408.9622712,57.83439517,12.30723800,57.83439628,12.30723756,2.286,2.500,1.100,0.51,8,8,Stopped
1770564409.953399,57.83439083,12.30723450,57.83439355,12.30723603,2.286,2.500,1.100,1.02,8,8,Stopped
1770564410.9624887,57.83439083,12.30723350,57.83439219,12.30723476,2.286,2.500,1.100,0.86,8,8,Stopped
1770564411.951232,57.83439117,12.30723817,57.83439168,12.30723647,2.286,2.500,1.100,0.91,8,8,Stopped
1770564412.956218,57.83439317,12.30723783,57.83439242,12.30723715,2.286,2.500,1.100,0.49,8,8,Stopped
1770564413.952892,57.83439250,12.30723900,57.83439246,12.30723807,2.286,2.500,1.100,0.69,8,8,Stopped
1770564414.953176,57.83440133,12.30724283,57.83439690,12.30724045,2.286,2.500,1.100,1.07,8,8,Stopped
1770564415.953147,57.83440350,12.30724333,57.83440020,12.30724189,2.286,2.500,1.100,0.84,8,8,Stopped
1770564416.9543474,57.83440483,12.30724300,57.83440252,12.30724245,2.286,2.500,1.100,0.60,8,8,Stopped
1770564417.9536574,57.83441017,12.30724417,57.83440634,12.30724331,2.286,2.500,1.100,0.94,8,8,Stopped
1770564418.9542356,57.83440450,12.30724517,57.83440542,12.30724424,2.286,2.500,1.100,0.53,8,8,Stopped
1770564419.9538107,57.83440433,12.30725050,57.83440488,12.30724737,2.286,2.500,1.100,1.04,8,8,Stopped
1770564420.9662468,57.83440967,12.30724950,57.83440727,12.30724843,2.286,2.500,1.100,0.54,8,8,Stopped
1770564421.9597297,57.83440917,12.30724800,57.83440822,12.30724822,2.286,2.500,1.100,0.18,8,8,Stopped
1770564422.9538393,57.83441017,12.30724667,57.83440919,12.30724744,2.286,2.500,1.100,0.36,8,8,Stopped
1770564423.9535482,57.83441283,12.30724600,57.83441101,12.30724672,2.286,2.500,1.100,0.26,8,8,Stopped
1770564424.9540834,57.83441533,12.30725133,57.83441317,12.30724903,2.286,2.500,1.100,0.49,8,8,Stopped
1770564425.9537065,57.83441567,12.30724867,57.83441442,12.30724885,2.286,2.500,1.100,0.22,8,8,Stopped
1770564426.9615138,57.83441550,12.30725300,57.83441496,12.30725092,2.286,2.500,1.100,0.65,8,8,Stopped
1770564427.9647973,57.83441600,12.30724767,57.83441548,12.30724930,2.286,2.500,1.100,0.59,8,8,Stopped
1770564428.968839,57.83442467,12.30724583,57.83442007,12.30724756,2.286,2.500,1.100,0.72,8,8,Stopped
1770564429.9578524,57.83442467,12.30724200,57.83442237,12.30724478,2.286,2.500,1.100,0.50,8,8,Stopped
1770564430.9628832,57.83442333,12.30724400,57.83442285,12.30724439,2.286,2.500,1.100,0.17,8,8,Stopped
1770564431.9529083,57.83442017,12.30723333,57.83442151,12.30723886,2.286,2.500,1.100,1.31,8,8,Reverse
1770564432.9586742,57.83442117,12.30723417,57.83442134,12.30723651,2.286,2.500,1.100,0.78,8,8,Stopped
1770564433.962307,57.83441717,12.30723300,57.83441925,12.30723476,2.286,2.500,1.100,1.28,8,8,Stopped
1770564434.9600194,57.83442083,12.30723150,57.83442004,12.30723313,2.286,2.500,1.100,0.76,8,8,Stopped
1770564435.9537077,57.83442300,12.30724000,57.83442152,12.30723656,2.286,2.500,1.100,0.66,8,8,Forward
1770564436.9548602,57.83442617,12.30724417,57.83442384,12.30724037,2.286,2.500,1.100,0.66,8,8,Forward
1770564437.9530237,57.83443033,12.30724333,57.83442709,12.30724185,2.286,2.500,1.100,0.22,7,7,Stopped
1770564438.9505198,57.83443783,12.30724767,57.83443246,12.30724476,2.286,2.500,1.100,0.82,7,7,Stopped
1770564439.9532928,57.83443850,12.30725000,57.83443548,12.30724738,2.286,2.500,1.100,0.58,7,7,Stopped
1770564440.9538467,57.83443783,12.30724350,57.83443666,12.30724544,2.286,2.500,1.100,0.41,8,8,Stopped
1770564441.9543722,57.83444000,12.30724433,57.83443833,12.30724489,2.286,2.500,1.100,0.26,8,8,Stopped
1770564442.958429,57.83444150,12.30724333,57.83443991,12.30724411,2.286,2.500,1.100,0.42,8,8,Stopped
1770564443.9536443,57.83444217,12.30724083,57.83444104,12.30724247,2.286,2.500,1.100,0.15,8,8,Stopped
1770564444.9531717,57.83444267,12.30723783,57.83444185,12.30724015,2.286,2.500,1.100,0.18,8,8,Stopped
1770564445.9590642,57.83444467,12.30723833,57.83444326,12.30723924,2.286,2.500,1.100,0.06,8,8,Stopped
1770564446.9495137,57.83444517,12.30724067,57.83444421,12.30723995,2.286,2.500,1.100,0.28,8,8,Stopped
1770564447.951573,57.83444450,12.30724167,57.83444436,12.30724081,2.286,2.500,1.100,0.45,8,8,Stopped
1770564448.9533772,57.83444417,12.30724467,57.83444426,12.30724274,2.286,2.500,1.100,0.70,8,8,Stopped
1770564449.9566436,57.83443933,12.30724217,57.83444180,12.30724245,2.286,2.500,1.100,0.86,8,8,Stopped
1770564450.9579766,57.83443800,12.30723933,57.83443990,12.30724089,2.286,2.500,1.100,0.95,8,8,Stopped
1770564451.955285,57.83443717,12.30723867,57.83443853,12.30723978,2.286,2.500,1.100,0.30,8,8,Stopped
1770564452.954454,57.83443650,12.30724000,57.83443752,12.30723989,2.410,2.500,1.230,0.19,7,7,Stopped
