timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh
1770560304.9883947,57.83445900,12.30726983,57.83446543,12.30726649,3.952,6.000,1.620,0.52
1770560305.9830756,57.83446517,12.30725783,57.83446530,12.30726216,3.952,6.008,1.620,1.31
1770560306.9805593,57.83446100,12.30724617,57.83446315,12.30725416,3.952,6.017,1.620,1.76
1770560307.9854653,57.83446300,12.30724700,57.83446307,12.30725058,3.952,6.025,1.620,1.33
1770560308.980064,57.83446750,12.30723967,57.83446529,12.30724512,3.952,6.033,1.620,1.65
1770560309.9858096,57.83446867,12.30724250,57.83446698,12.30724381,3.952,6.042,1.620,1.21
1770560310.989829,57.83446617,12.30724233,57.83446657,12.30724307,3.952,6.050,1.620,0.78
1770560311.983238,57.83447217,12.30724300,57.83446937,12.30724304,3.952,6.058,1.620,1.03
1770560312.9793339,57.83447850,12.30724050,57.83447393,12.30724177,3.952,6.066,1.620,1.30
1770560313.9718726,57.83448300,12.30723817,57.83447847,12.30723997,3.952,6.075,1.620,1.47
1770560314.9810898,57.83449250,12.30722633,57.83448548,12.30723315,3.952,6.083,1.620,2.14
1770560315.971606,57.83449650,12.30721267,57.83449099,12.30722291,3.952,6.091,1.620,2.51
1770560316.9708831,57.83449283,12.30722317,57.83449191,12.30722304,3.952,6.099,1.620,1.72
1770560317.9709406,57.83449700,12.30721567,57.83449446,12.30721935,3.952,6.107,1.620,1.99
1770560318.981059,57.83449933,12.30721200,57.83449689,12.30721568,3.952,6.116,1.620,2.08
1770560319.9854696,57.83449417,12.30722450,57.83449553,12.30722009,3.952,6.124,1.620,1.39
1770560320.9835331,57.83448500,12.30722683,57.83449027,12.30722346,3.952,6.132,1.620,0.76
1770560321.985781,57.83448017,12.30722883,57.83448522,12.30722615,3.952,6.140,1.620,0.70
1770560322.982088,57.83447567,12.30723300,57.83448044,12.30722957,3.952,6.148,1.620,0.47
1770560323.9876566,57.83447000,12.30723700,57.83447522,12.30723329,3.952,6.156,1.620,0.37
