timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,altitude_m,alt_unc_m,hdop,speed_kmh,sats_used,sats_in_view,fix_quality,fix_meaning,direction
1770571143.8978014,57.83448350,12.30726800,57.83448845,12.30726850,2.638,2.500,68.10,5.51,1.470,1.05,6,6,1,GPS Fix (SPS),Stopped
1770571144.9060655,57.83447650,12.30726550,57.83448247,12.30726700,2.543,2.500,68.40,5.14,1.370,1.23,7,7,1,GPS Fix (SPS),Stopped
1770571145.8990927,57.83448167,12.30726933,57.83448207,12.30726817,2.543,2.500,68.80,5.14,1.370,0.15,7,7,1,GPS Fix (SPS),Stopped
1770571146.8911278,57.83448083,12.30726950,57.83448145,12.30726883,2.543,2.500,69.00,5.14,1.370,0.26,7,7,1,GPS Fix (SPS),Stopped
1770571147.8992367,57.83448383,12.30726900,57.83448264,12.30726892,2.543,2.500,69.00,5.14,1.370,0.67,7,7,1,GPS Fix (SPS),Stopped
1770571148.8993034,57.83449600,12.30726767,57.83448932,12.30726829,2.543,2.500,69.20,5.14,1.370,1.65,7,7,1,GPS Fix (SPS),Stopped
1770571149.8824923,57.83449200,12.30727800,57.83449066,12.30727315,2.543,2.500,69.20,5.14,1.370,1.35,7,7,1,GPS Fix (SPS),Forward
1770571150.8992064,57.83448967,12.30728167,57.83449016,12.30727741,2.543,2.500,69.50,5.14,1.370,0.99,7,7,1,GPS Fix (SPS),Forward
1770571151.8954158,57.83449017,12.30727867,57.83449017,12.30727804,2.543,2.500,69.70,5.14,1.370,0.72,7,7,1,GPS Fix (SPS),Stopped
1770571152.8904083,57.83448283,12.30727783,57.83448650,12.30727793,2.543,2.500,69.80,5.14,1.370,0.19,7,7,1,GPS Fix (SPS),Stopped
1770571153.8914273,57.83447583,12.30727517,57.83448117,12.30727655,2.543,2.500,69.70,5.14,1.370,0.81,7,7,1,GPS Fix (SPS),Stopped
1770571154.894246,57.83447050,12.30726900,57.83447583,12.30727278,2.543,2.500,69.50,5.14,1.370,1.30,7,7,1,GPS Fix (SPS),Reverse
1770571155.900307,57.83446783,12.30726367,57.83447183,12.30726822,2.543,2.500,69.30,5.14,1.370,1.30,7,7,1,GPS Fix (SPS),Reverse
1770571156.895527,57.83446517,12.30727617,57.83446850,12.30727219,2.543,2.500,69.00,5.14,1.370,1.05,7,7,1,GPS Fix (SPS),Forward
1770571157.8918278,57.83446367,12.30728350,57.83446608,12.30727785,2.543,2.500,69.00,5.14,1.370,1.37,7,7,1,GPS Fix (SPS),Forward
1770571158.8974204,57.83445500,12.30728383,57.83446054,12.30728084,2.543,2.500,68.90,5.14,1.370,1.57,7,7,1,GPS Fix (SPS),Stopped
1770571159.8934216,57.83445433,12.30728433,57.83445744,12.30728259,2.543,2.500,68.90,5.14,1.370,1.44,7,7,1,GPS Fix (SPS),Stopped
1770571160.8995986,57.83445283,12.30729033,57.83445514,12.30728646,2.543,2.500,68.70,5.14,1.370,1.31,7,7,1,GPS Fix (SPS),Forward
1770571161.8970945,57.83444200,12.30728967,57.83444857,12.30728806,2.543,2.500,68.50,5.14,1.370,1.89,7,7,1,GPS Fix (SPS),Stopped
1770571162.8956277,57.83443683,12.30728967,57.83444270,12.30728887,2.543,2.500,68.40,5.14,1.370,1.77,7,7,1,GPS Fix (SPS),Stopped
1770571163.8992548,57.83444733,12.30728250,57.83444502,12.30728568,2.543,2.500,68.50,5.14,1.370,0.57,7,7,1,GPS Fix (SPS),Stopped
1770571164.896432,57.83445533,12.30727767,57.83445018,12.30728167,2.543,2.500,68.20,5.14,1.370,0.90,7,7,1,GPS Fix (SPS),Reverse
1770571165.900226,57.83446700,12.30727350,57.83445859,12.30727759,2.543,2.500,68.40,5.14,1.370,1.61,7,7,1,GPS Fix (SPS),Reverse
1770571166.8957493,57.83447817,12.30727250,57.83446838,12.30727504,2.543,2.500,68.50,5.14,1.370,2.47,7,7,1,GPS Fix (SPS),Stopped
1770571167.8958979,57.83449117,12.30727583,57.83447977,12.30727544,2.543,2.500,68.80,5.14,1.370,3.28,7,7,1,GPS Fix (SPS),Stopped
1770571168.890891,57.83449567,12.30727333,57.83448772,12.30727439,2.543,2.500,68.90,5.14,1.370,3.17,7,7,1,GPS Fix (SPS),Stopped
1770571169.892313,57.83450333,12.30727867,57.83449553,12.30727653,2.543,2.500,69.30,5.14,1.370,3.27,7,7,1,GPS Fix (SPS),Stopped
1770571170.905563,57.83450317,12.30728017,57.83449935,12.30727835,2.543,2.500,69.60,5.14,1.370,2.53,7,7,1,GPS Fix (SPS),Stopped
1770571171.8962307,57.83451400,12.30727533,57.83450667,12.30727684,2.543,2.500,69.90,5.14,1.370,3.00,7,7,1,GPS Fix (SPS),Stopped
1770571172.9033682,57.83451867,12.30728017,57.83451267,12.30727850,2.543,2.500,69.80,5.14,1.370,2.88,7,7,1,GPS Fix (SPS),Stopped
1770571173.8977907,57.83451950,12.30728483,57.83451608,12.30728167,2.543,2.500,70.10,5.14,1.370,2.47,7,7,1,GPS Fix (SPS),Stopped
1770571174.890033,57.83451650,12.30729033,57.83451629,12.30728600,2.543,2.500,70.40,5.14,1.370,1.84,7,7,1,GPS Fix (SPS),Forward
1770571175.8922226,57.83451800,12.30728850,57.83451715,12.30728725,2.543,2.500,70.80,5.14,1.370,1.82,7,7,1,GPS Fix (SPS),Stopped
1770571176.8976774,57.83451067,12.30729617,57.83451391,12.30729171,2.543,2.500,71.10,5.14,1.370,0.89,7,7,1,GPS Fix (SPS),Forward
1770571177.9036288,57.83449550,12.30730133,57.83450470,12.30729652,2.543,2.500,71.40,5.14,1.370,0.60,7,7,1,GPS Fix (SPS),Forward
1770571178.9025671,57.83448733,12.30730717,57.83449602,12.30730184,2.276,2.500,71.70,4.09,1.090,1.16,8,8,1,GPS Fix (SPS),Forward
1770571179.9051795,57.83448833,12.30730717,57.83449218,12.30730451,2.276,2.500,72.20,4.09,1.090,0.61,8,8,1,GPS Fix (SPS),Stopped
1770571180.907117,57.83448850,12.30731467,57.83449034,12.30730959,2.276,2.500,72.50,4.09,1.090,1.07,8,8,1,GPS Fix (SPS),Forward
1770571181.8992548,57.83448667,12.30731700,57.83448850,12.30731329,2.276,2.500,72.60,4.09,1.090,1.15,8,8,1,GPS Fix (SPS),Forward
1770571182.8915536,57.83448333,12.30731150,57.83448592,12.30731240,2.276,2.500,72.80,4.09,1.090,0.66,8,8,1,GPS Fix (SPS),Stopped
1770571183.8993108,57.83448333,12.30730900,57.83448463,12.30731070,2.276,2.500,73.00,4.09,1.090,0.44,8,8,1,GPS Fix (SPS),Stopped
1770571184.8916411,57.83448617,12.30730517,57.83448540,12.30730793,2.276,2.500,73.30,4.09,1.090,0.76,8,8,1,GPS Fix (SPS),Stopped
1770571185.9027498,57.83448717,12.30730450,57.83448628,12.30730622,2.276,2.500,73.50,4.09,1.090,0.59,8,8,1,GPS Fix (SPS),Stopped
1770571186.9010766,57.83448783,12.30730617,57.83448706,12.30730619,2.324,2.500,73.70,4.28,1.140,0.56,7,7,1,GPS Fix (SPS),Stopped
1770571187.8952663,57.83449083,12.30730083,57.83448895,12.30730351,2.324,2.500,73.60,4.28,1.140,0.61,7,7,1,GPS Fix (SPS),Stopped
1770571188.8993533,57.83448867,12.30730833,57.83448881,12.30730592,2.324,2.500,73.60,4.28,1.140,0.49,7,7,1,GPS Fix (SPS),Stopped
1770571189.9011438,57.83448433,12.30731250,57.83448657,12.30730921,2.324,2.500,74.00,4.28,1.140,0.49,7,7,1,GPS Fix (SPS),Stopped
1770571190.8912923,57.83448250,12.30730983,57.83448453,12.30730952,2.324,2.500,74.50,4.28,1.140,0.47,7,7,1,GPS Fix (SPS),Stopped
1770571191.901361,57.83447800,12.30730933,57.83448127,12.30730943,2.324,2.500,74.60,4.28,1.140,0.58,7,7,1,GPS Fix (SPS),Stopped
1770571192.8938687,57.83447567,12.30731983,57.83447847,12.30731463,2.324,2.500,75.00,4.28,1.140,1.00,7,7,1,GPS Fix (SPS),Forward
1770571193.8994238,57.83447967,12.30731683,57.83447907,12.30731573,2.324,2.500,75.30,4.28,1.140,0.34,7,7,1,GPS Fix (SPS),Stopped
1770571194.8994448,57.83447983,12.30732167,57.83447945,12.30731870,2.324,2.500,75.00,4.28,1.140,0.66,7,7,1,GPS Fix (SPS),Stopped
1770571195.8918843,57.83448400,12.30732883,57.83448173,12.30732377,2.324,2.500,75.40,4.28,1.140,1.37,7,7,1,GPS Fix (SPS),Forward
1770571196.899112,57.83448767,12.30733067,57.83448470,12.30732722,2.324,2.500,75.50,4.28,1.140,1.39,7,7,1,GPS Fix (SPS),Forward
1770571197.8974826,57.83448700,12.30733783,57.83448585,12.30733252,2.324,2.500,75.50,4.28,1.140,1.21,7,7,1,GPS Fix (SPS),Forward
1770571198.8992643,57.83449200,12.30733783,57.83448892,12.30733518,2.324,2.500,75.70,4.28,1.140,1.30,7,7,1,GPS Fix (SPS),Stopped
1770571199.891498,57.83449300,12.30734133,57.83449096,12.30733826,2.324,2.500,75.70,4.28,1.140,1.28,7,7,1,GPS Fix (SPS),Stopped
1770571200.9070673,57.83448650,12.30734633,57.83448873,12.30734229,2.324,2.500,75.70,4.28,1.140,1.11,7,7,1,GPS Fix (SPS),Forward
1770571201.8993833,57.83448033,12.30732667,57.83448453,12.30733448,2.324,2.500,75.70,4.28,1.140,0.47,7,7,1,GPS Fix (SPS),Reverse
1770571202.8968928,57.83447000,12.30731800,57.83447727,12.30732624,2.276,2.500,75.30,4.09,1.090,1.01,8,8,1,GPS Fix (SPS),Reverse
1770571203.9053712,57.83446483,12.30731367,57.83447105,12.30731995,2.276,2.500,74.80,4.09,1.090,1.04,8,8,1,GPS Fix (SPS),Reverse
1770571204.8978636,57.83445733,12.30730200,57.83446419,12.30731098,2.276,2.500,74.30,4.09,1.090,1.13,8,8,1,GPS Fix (SPS),Reverse
1770571205.9045002,57.83445150,12.30729500,57.83445785,12.30730299,2.276,2.500,73.90,4.09,1.090,1.10,8,8,1,GPS Fix (SPS),Reverse
1770571206.8994265,57.83444333,12.30727850,57.83445059,12.30729074,2.276,2.500,73.50,4.09,1.090,1.62,8,8,1,GPS Fix (SPS),Reverse
1770571207.897115,57.83443400,12.30727350,57.83444229,12.30728212,2.276,2.500,73.10,4.09,1.090,1.67,8,8,1,GPS Fix (SPS),Reverse
1770571208.893352,57.83442017,12.30725917,57.83443123,12.30727064,2.276,2.500,72.70,4.09,1.090,2.55,8,8,1,GPS Fix (SPS),Reverse
1770571209.8992908,57.83441117,12.30723900,57.83442120,12.30725482,2.333,2.500,72.30,4.31,1.150,2.71,7,7,1,GPS Fix (SPS),Reverse
1770571210.8898497,57.83440367,12.30722850,57.83441243,12.30724166,2.333,2.500,71.70,4.31,1.150,2.48,7,7,1,GPS Fix (SPS),Reverse
1770571211.8993428,57.83439450,12.30722400,57.83440347,12.30723283,2.333,2.500,71.50,4.31,1.150,2.22,7,7,1,GPS Fix (SPS),Reverse
1770571212.8908489,57.83438417,12.30723217,57.83439382,12.30723250,2.333,2.500,71.20,4.31,1.150,1.90,7,7,1,GPS Fix (SPS),Stopped
1770571213.8899746,57.83437550,12.30723850,57.83438466,12.30723550,2.276,2.500,71.30,4.09,1.090,1.97,8,8,1,GPS Fix (SPS),Stopped
1770571214.9013715,57.83437450,12.30723567,57.83437958,12.30723558,2.276,2.500,71.50,4.09,1.090,1.13,8,8,1,GPS Fix (SPS),Stopped
1770571215.891712,57.83437567,12.30724183,57.83437762,12.30723871,2.276,2.500,71.10,4.09,1.090,0.74,8,8,1,GPS Fix (SPS),Stopped
1770571216.9022028,57.83437983,12.30724750,57.83437873,12.30724310,2.324,2.500,71.40,4.28,1.140,0.22,7,7,1,GPS Fix (SPS),Forward
1770571217.8982806,57.83438633,12.30724833,57.83438253,12.30724572,2.324,2.500,71.50,4.28,1.140,0.44,7,7,1,GPS Fix (SPS),Stopped
1770571218.9040399,57.83438850,12.30725333,57.83438552,12.30724953,2.324,2.500,71.70,4.28,1.140,0.45,7,7,1,GPS Fix (SPS),Forward
1770571219.9025714,57.83439033,12.30724917,57.83438792,12.30724935,2.324,2.500,72.00,4.28,1.140,0.66,7,7,1,GPS Fix (SPS),Stopped
1770571220.897827,57.83439550,12.30726667,57.83439171,12.30725801,2.324,2.500,72.10,4.28,1.140,1.60,7,7,1,GPS Fix (SPS),Forward
1770571221.891275,57.83439817,12.30726367,57.83439494,12.30726084,2.324,2.500,72.40,4.28,1.140,0.74,7,7,1,GPS Fix (SPS),Stopped
1770571222.9030178,57.83440317,12.30725917,57.83439905,12.30726000,2.971,2.500,72.60,6.83,1.820,1.00,6,6,1,GPS Fix (SPS),Stopped
1770571223.895565,57.83440867,12.30726967,57.83440386,12.30726483,2.971,2.500,72.70,6.83,1.820,1.44,6,6,1,GPS Fix (SPS),Forward
1770571224.9005535,57.83440300,12.30726983,57.83440343,12.30726733,2.781,2.500,73.00,6.08,1.620,0.46,7,7,1,GPS Fix (SPS),Stopped
1770571225.8917696,57.83439750,12.30727900,57.83440046,12.30727317,2.971,2.500,73.30,6.83,1.820,0.11,6,6,1,GPS Fix (SPS),Forward
1770571226.8948987,57.83439550,12.30728533,57.83439798,12.30727925,2.971,2.500,73.70,6.83,1.820,0.27,6,6,1,GPS Fix (SPS),Forward
1770571227.890545,57.83438817,12.30729283,57.83439307,12.30728604,2.781,2.500,74.10,6.08,1.620,0.81,7,7,1,GPS Fix (SPS),Forward
1770571228.8958116,57.83438183,12.30729883,57.83438745,12.30729244,2.971,2.500,74.30,6.83,1.820,1.09,6,6,1,GPS Fix (SPS),Forward
1770571229.891707,57.83437533,12.30729567,57.83438139,12.30729405,5.152,2.500,74.60,15.41,4.110,1.31,5,5,1,GPS Fix (SPS),Stopped
1770571230.8984103,57.83437000,12.30730533,57.83437570,12.30729969,2.971,2.500,74.80,6.83,1.820,1.37,6,6,1,GPS Fix (SPS),Forward
1770571231.894148,57.83436117,12.30730300,57.83436843,12.30730135,2.971,2.500,75.10,6.83,1.820,1.81,6,6,1,GPS Fix (SPS),Stopped
1770571232.900567,57.83434983,12.30731800,57.83435913,12.30730967,2.781,2.500,75.10,6.08,1.620,2.35,7,7,1,GPS Fix (SPS),Forward
1770571233.8981123,57.83433817,12.30733150,57.83434865,12.30732059,2.781,2.500,75.30,6.08,1.620,2.87,7,7,1,GPS Fix (SPS),Forward
1770571234.891238,57.83432533,12.30733317,57.83433699,12.30732688,2.781,2.500,75.50,6.08,1.620,3.25,7,7,1,GPS Fix (SPS),Forward
1770571235.8950057,57.83430917,12.30733633,57.83432308,12.30733160,3.371,2.500,75.40,8.40,2.240,3.84,6,6,1,GPS Fix (SPS),Forward
1770571236.8920302,57.83430017,12.30733933,57.83431162,12.30733547,3.371,2.500,75.30,8.40,2.240,3.75,6,6,1,GPS Fix (SPS),Forward
1770571237.8990698,57.83429767,12.30733283,57.83430464,12.30733415,3.371,2.500,75.40,8.40,2.240,3.20,6,6,1,GPS Fix (SPS),Stopped
1770571238.890107,57.83429433,12.30732917,57.83429949,12.30733166,2.781,2.500,75.70,6.08,1.620,2.88,7,7,1,GPS Fix (SPS),Stopped
1770571239.9034815,57.83429100,12.30733483,57.83429524,12.30733325,2.781,2.500,76.00,6.08,1.620,2.44,7,7,1,GPS Fix (SPS),Stopped
1770571240.8991506,57.83428883,12.30734250,57.83429204,12.30733787,2.781,2.500,76.20,6.08,1.620,1.96,7,7,1,GPS Fix (SPS),Forward
1770571241.8955674,57.83428767,12.30734683,57.83428985,12.30734235,2.781,2.500,76.30,6.08,1.620,1.50,7,7,1,GPS Fix (SPS),Forward
1770571242.8901575,57.83428333,12.30734517,57.83428659,12.30734376,2.781,2.500,76.40,6.08,1.620,1.37,7,7,1,GPS Fix (SPS),Stopped
1770571243.896353,57.83427500,12.30734017,57.83428080,12.30734196,2.781,2.500,76.30,6.08,1.620,1.56,7,7,1,GPS Fix (SPS),Stopped
1770571244.89229,57.83426400,12.30732683,57.83427240,12.30733440,2.781,2.500,75.90,6.08,1.620,2.32,7,7,1,GPS Fix (SPS),Reverse
1770571245.8977566,57.83425500,12.30732683,57.83426370,12.30733062,2.781,2.500,75.50,6.08,1.620,2.37,7,7,1,GPS Fix (SPS),Reverse
1770571246.8972251,57.83423817,12.30732733,57.83425093,12.30732897,3.371,2.500,75.40,8.40,2.240,3.17,6,6,1,GPS Fix (SPS),Stopped
1770571247.8910892,57.83423233,12.30732283,57.83424163,12.30732590,3.371,2.500,75.30,8.40,2.240,3.05,6,6,1,GPS Fix (SPS),Stopped
1770571248.897535,57.83423433,12.30733233,57.83423798,12.30732912,3.371,2.500,75.30,8.40,2.240,2.03,6,6,1,GPS Fix (SPS),Stopped
1770571249.8904316,57.83423183,12.30733533,57.83423491,12.30733223,3.371,2.500,75.20,8.40,2.240,1.96,6,6,1,GPS Fix (SPS),Stopped
1770571250.8838875,57.83423117,12.30733633,57.83423304,12.30733428,3.371,2.500,75.30,8.40,2.240,1.85,6,6,1,GPS Fix (SPS),Stopped
1770571251.8911676,57.83423617,12.30733900,57.83423460,12.30733664,3.371,2.500,75.40,8.40,2.240,1.20,6,6,1,GPS Fix (SPS),Stopped
1770571252.8991263,57.83423550,12.30733617,57.83423505,12.30733640,3.371,2.500,75.40,8.40,2.240,1.39,6,6,1,GPS Fix (SPS),Stopped
1770571253.8976524,57.83424267,12.30729817,57.83423886,12.30731728,3.362,2.500,75.60,8.36,2.230,1.21,6,6,1,GPS Fix (SPS),Reverse
1770571254.9037347,57.83425150,12.30728533,57.83424518,12.30730131,2.781,2.500,74.40,6.08,1.620,0.29,7,7,1,GPS Fix (SPS),Reverse
1770571255.8825989,57.83426133,12.30727767,57.83425326,12.30728949,2.781,2.500,73.30,6.08,1.620,0.82,7,7,1,GPS Fix (SPS),Reverse
1770571256.8915033,57.83427017,12.30727300,57.83426171,12.30728124,3.438,2.500,73.30,8.66,2.310,1.03,5,5,1,GPS Fix (SPS),Reverse
1770571257.8917184,57.83426917,12.30727250,57.83426544,12.30727687,3.438,2.500,73.20,8.66,2.310,0.55,5,5,1,GPS Fix (SPS),Reverse
1770571258.8961334,57.83427083,12.30726883,57.83426814,12.30727285,3.438,2.500,73.10,8.66,2.310,0.64,5,5,1,GPS Fix (SPS),Reverse
1770571259.8934424,57.83427700,12.30726967,57.83427257,12.30727126,3.438,2.500,73.10,8.66,2.310,0.71,5,5,1,GPS Fix (SPS),Stopped
1770571260.8989682,57.83429117,12.30726100,57.83428187,12.30726613,3.438,2.500,73.00,8.66,2.310,1.65,5,5,1,GPS Fix (SPS),Reverse
1770571261.8948112,57.83428783,12.30727750,57.83428485,12.30727181,3.438,2.500,72.80,8.66,2.310,0.48,5,5,1,GPS Fix (SPS),Forward
1770571262.8905585,57.83428367,12.30728800,57.83428426,12.30727991,2.829,2.500,72.80,6.26,1.670,0.18,6,6,1,GPS Fix (SPS),Forward
1770571263.8974795,57.83429683,12.30729600,57.83429055,12.30728795,2.829,2.500,72.80,6.26,1.670,0.58,6,6,1,GPS Fix (SPS),Forward
1770571264.902731,57.83429567,12.30730083,57.83429311,12.30729439,2.781,2.500,72.70,6.08,1.620,0.34,7,7,1,GPS Fix (SPS),Forward
1770571265.8976676,57.83429733,12.30730367,57.83429522,12.30729903,2.781,2.500,72.70,6.08,1.620,0.51,7,7,1,GPS Fix (SPS),Forward
1770571266.8961298,57.83429700,12.30731083,57.83429611,12.30730493,2.781,2.500,72.70,6.08,1.620,0.89,7,7,1,GPS Fix (SPS),Forward
1770571267.9018679,57.83428950,12.30732000,57.83429280,12.30731247,2.981,2.500,72.70,6.86,1.830,1.75,6,6,1,GPS Fix (SPS),Forward
1770571268.8906868,57.83428917,12.30732183,57.83429099,12.30731715,2.981,2.500,72.80,6.86,1.830,1.75,6,6,1,GPS Fix (SPS),Forward
1770571269.8938813,57.83428767,12.30733050,57.83428933,12.30732382,2.981,2.500,72.90,6.86,1.830,1.84,6,6,1,GPS Fix (SPS),Forward
1770571270.8983717,57.83429367,12.30732467,57.83429150,12.30732425,3.029,2.500,73.00,7.05,1.880,1.10,5,5,1,GPS Fix (SPS),Stopped
1770571271.8941514,57.83430017,12.30733017,57.83429583,12.30732721,3.029,2.500,73.20,7.05,1.880,0.70,5,5,1,GPS Fix (SPS),Stopped
