time_s,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
762.34,57.834301999999994,12.307300999999999,57.83431039032974,12.307298491565133,2.875,2.5,2.5,1.5351750248486202,8,8,Reverse,71.2,4.3125,1
763.32,57.83429566666667,12.307303166666667,57.834303028498205,12.3073008291159,2.875,2.5,2.5,1.727641502058214,8,8,Reverse,71.2,4.3125,1
764.26,57.834288666666666,12.307307,57.83429584758243,12.30730391455795,2.875,2.5,2.5,1.854244922642643,8,8,Reverse,71.1,4.3125,1
765.25,57.83427933333334,12.3073125,57.83428759045789,12.307308207278975,3.1,2.5,2.5,2.047113743262485,7,7,Reverse,71.1,4.65,1
766.34,57.83426599999999,12.307313166666665,57.83427679522894,12.30731068697282,3.2,2.5,2.5,2.2675664902420323,6,6,Reverse,71.5,4.800000000000001,1
767.32,57.834256,12.3073175,57.83426639761447,12.30731409348641,2.9499999999999997,2.5,2.5,2.406198664849789,7,7,Reverse,71.7,4.425,1
768.3,57.83424566666666,12.307314666666665,57.834256032140566,12.307314380076537,3.2,2.5,2.5,2.592255745144783,6,6,Reverse,71.8,4.800000000000001,1
769.33,57.83423283333333,12.307317666666666,57.83424443273695,12.307316023371602,3.2,2.5,2.5,2.8255863895064017,6,6,Reverse,71.9,4.800000000000001,1
770.27,57.83422333333333,12.307318500000001,57.83423388303514,12.307317261685801,3.2,2.5,2.5,3.016748587020633,6,6,Reverse,71.9,4.800000000000001,1
771.25,57.83420833333333,12.307320333333333,57.83422110818423,12.307318797509568,2.9499999999999997,2.5,2.5,3.360081231478979,7,7,Reverse,72.3,4.425,1
772.36,57.8342065,12.307318500000001,57.834213804092116,12.307318648754784,2.9499999999999997,2.5,2.5,3.466095279878251,7,7,Reverse,72.6,4.425,1
773.3,57.83419366666667,12.307328,57.8342037353794,12.307323324377393,2.9499999999999997,2.5,2.5,3.372186732038282,7,7,Reverse,72.9,4.425,1
774.26,57.834189833333326,12.307334333333332,57.83419678435636,12.307328828855361,2.75,2.5,2.5,2.958185896687448,9,9,Reverse,74.3,4.125,1
775.25,57.83418366666667,12.307339666666667,57.83419022551151,12.307334247761014,2.75,2.5,2.5,2.51623979949145,9,9,Reverse,75.6,4.125,1
776.24,57.83417883333333,12.307333999999999,57.83418452942242,12.307334123880507,2.75,2.5,2.5,2.122426229276833,9,9,Reverse,76.8,4.125,1
777.3,57.834181333333326,12.307328333333333,57.834182931377875,12.30733122860692,2.75,2.5,2.5,1.8493239116297668,9,9,Reverse,78.0,4.125,1
778.35,57.83418633333334,12.307333666666667,57.83418463235561,12.307332447636794,2.75,2.5,2.5,1.5953191648106901,9,9,Reverse,78.8,4.125,1
779.25,57.834195666666666,12.307330166666668,57.83419014951114,12.307331307151731,2.75,2.5,2.5,1.6262850078663214,9,9,Reverse,79.8,4.125,1
780.33,57.834204833333324,12.307322833333334,57.83419749142223,12.307327070242533,3.3000000000000003,2.5,2.5,1.8568733367363008,7,7,Reverse,80.7,4.95,1
781.31,57.83420783333333,12.307325833333334,57.834202662377784,12.307326451787933,3.3000000000000003,2.5,2.5,1.9645115157491948,7,7,Reverse,81.2,4.95,1
782.28,57.83421133333333,12.307319833333334,57.83420699785555,12.307323142560634,3.3000000000000003,2.5,2.5,2.011509137646982,7,7,Reverse,81.7,4.95,1
783.29,57.8342185,12.30732,57.834212748927776,12.307321571280317,3.3000000000000003,2.5,2.5,2.055726117409164,7,7,Reverse,82.2,4.95,1
784.25,57.83422266666666,12.307322333333332,57.83421770779722,12.307321952306824,3.3000000000000003,2.5,2.5,2.0357129990359977,7,7,Reverse,82.8,4.95,1
785.29,57.83422216666666,12.307322333333332,57.83421993723194,12.307322142820079,3.3000000000000003,2.5,2.5,1.8813452591076898,7,7,Reverse,83.4,4.95,1
786.31,57.83422533333334,12.307326333333332,57.83422263528264,12.307324238076705,2.75,2.5,2.5,1.7368876808435763,9,9,Reverse,84.2,4.125,1
787.27,57.83423200000001,12.307324666666666,57.83422731764132,12.307324452371686,2.75,2.5,2.5,1.6554250918447424,9,9,Reverse,84.6,4.125,1
788.39,57.83424016666666,12.307325333333331,57.83423374215399,12.307324892852508,2.75,2.5,2.5,1.5997326424331213,9,9,Reverse,85.5,4.125,1
789.28,57.834239333333336,12.307321333333334,57.834236537743664,12.307323113092922,3.125,2.5,2.5,1.331094688577342,8,8,Reverse,86.2,4.6875,1
790.31,57.834243833333325,12.307322166666665,57.8342401855385,12.307322639879793,3.125,2.5,2.5,1.0639907899599104,8,8,Reverse,86.9,4.6875,1
791.29,57.83424783333333,12.307320166666667,57.83424400943591,12.30732140327323,3.125,2.5,2.5,0.8722541724044772,8,8,Reverse,87.5,4.6875,1
792.26,57.83426166666666,12.307318000000002,57.834252838051285,12.307319701636617,3.125,2.5,2.5,0.8156217620890318,8,8,Reverse,88.2,4.6875,1
793.29,57.8342675,12.3073155,57.83426016902565,12.307317600818308,3.125,2.5,2.5,0.7496950826696951,8,8,Reverse,88.8,4.6875,1
794.25,57.83427533333334,12.307324666666666,57.83426775117949,12.307321133742487,3.125,2.5,2.5,0.7981803478622567,8,8,Reverse,89.3,4.6875,1
795.29,57.83428383333333,12.307331833333334,57.83427579225641,12.30732648353791,3.125,2.5,2.5,0.9601095366881498,8,8,Reverse,89.3,4.6875,1
796.31,57.83429016666667,12.307336999999999,57.83428297946154,12.307331741768955,3.125,2.5,2.5,1.0928924123487782,8,8,Reverse,89.3,4.6875,1
797.27,57.834298833333335,12.307344833333332,57.834290906397435,12.307338287551143,3.125,2.5,2.5,1.2939789735598093,8,8,Reverse,89.3,4.6875,1
798.28,57.834297166666666,12.307343666666668,57.83429403653205,12.307340977108906,3.3000000000000003,2.5,2.5,1.1145322219250762,7,7,Reverse,89.6,4.95,1
799.27,57.834305166666674,12.307346500000001,57.83429960159936,12.307343738554453,3.3000000000000003,2.5,2.5,1.0344116316949241,7,7,Reverse,89.8,4.95,1
800.24,57.83430799999999,12.307344,57.83430380079968,12.307343869277227,3.3000000000000003,2.5,2.5,0.783514797258836,7,7,Reverse,89.7,4.95,1
801.29,57.834326499999996,12.307346333333332,57.83431515039984,12.307345101305279,3.3000000000000003,2.5,2.5,0.9540239445297771,7,7,Reverse,89.8,4.95,1
802.36,57.83433916666666,12.307343,57.83432715853325,12.30734405065264,3.3000000000000003,2.5,2.5,1.1188438733801582,7,7,Reverse,90.1,4.95,1
803.29,57.83434283333333,12.307339333333335,57.83433499593329,12.307341691992987,3.3000000000000003,2.5,2.5,1.1154318680468005,7,7,Reverse,90.2,4.95,1
804.3,57.83435266666667,12.307335166666666,57.834343831299975,12.307338429329826,3.3000000000000003,2.5,2.5,1.1740435645269658,7,7,Reverse,90.1,4.95,1
805.32,57.83436583333334,12.307332833333332,57.834354832316656,12.30733563133158,3.3000000000000003,2.5,2.5,1.3717738099958925,7,7,Reverse,90.0,4.95,1
806.3,57.83436716666667,12.307329833333332,57.834360999491665,12.307332732332457,3.3000000000000003,2.5,2.5,1.37904999844125,7,7,Reverse,90.2,4.95,1
807.29,57.83437366666667,12.307326499999999,57.834367333079165,12.307329616166227,3.3000000000000003,2.5,2.5,1.3909427157395484,7,7,Reverse,90.1,4.95,1
808.34,57.83437933333333,12.307324333333334,57.83437333320625,12.307326974749781,3.3000000000000003,2.5,2.5,1.3465299619238815,7,7,Reverse,90.2,4.95,1
809.34,57.83438833333333,12.307322666666668,57.83438083326979,12.307324820708224,4.074999999999999,2.5,2.5,1.4632850242762558,6,6,Reverse,90.2,6.112499999999999,1
810.49,57.8343955,12.3073215,57.834388166634895,12.307323160354112,3.3000000000000003,2.5,2.5,1.6030492756319457,7,7,Reverse,90.4,4.95,1
811.3,57.83440099999999,12.307319166666666,57.83439458331744,12.30732116351039,3.3000000000000003,2.5,2.5,1.6532096718470553,7,7,Reverse,90.2,4.95,1
812.3,57.83440416666667,12.307317666666666,57.83439937499206,12.307319415088527,3.3000000000000003,2.5,2.5,1.5664252244931471,7,7,Reverse,90.3,4.95,1
813.3,57.834405,12.307316833333335,57.834402187496025,12.307318124210932,3.3000000000000003,2.5,2.5,1.3434810176980987,7,7,Reverse,90.4,4.95,1
814.28,57.83440533333334,12.3073175,57.83440376041469,12.307317812105465,3.3000000000000003,2.5,2.5,1.1417682132747737,7,7,Reverse,90.6,4.95,1
815.35,57.83441116666666,12.307313333333331,57.83440746354067,12.307315572719398,3.125,2.5,2.5,1.0017180363180518,8,8,Reverse,90.7,4.6875,1
816.31,57.83441716666666,12.307310166666666,57.83441231510367,12.307312869693032,3.125,2.5,2.5,0.96715306400211,8,8,Reverse,90.8,4.6875,1
817.28,57.834428499999994,12.307308333333333,57.83442040755183,12.307310601513183,3.125,2.5,2.5,1.1439088713352947,8,8,Reverse,90.8,4.6875,1
818.29,57.83442466666667,12.307310666666668,57.83442253710925,12.307310634089925,3.125,2.5,2.5,1.0379545336134004,8,8,Reverse,90.5,4.6875,1
819.34,57.834422333333336,12.307311333333333,57.83442243522129,12.307310983711629,3.125,2.5,2.5,0.8128965917588845,8,8,Reverse,90.2,4.6875,1
820.38,57.834429833333324,12.307310166666666,57.83442613427731,12.307310575189147,3.125,2.5,2.5,0.8454758131853414,8,8,Reverse,90.0,4.6875,1
821.29,57.834427000000005,12.307309333333334,57.83442656713866,12.30730995426124,3.125,2.5,2.5,0.7069197679813196,8,8,Reverse,89.7,4.6875,1
822.33,57.83443016666667,12.307309000000002,57.834428366902664,12.307309477130621,3.125,2.5,2.5,0.7023636585776216,8,8,Reverse,89.2,4.6875,1
823.37,57.83442149999999,12.307307666666668,57.83442493345133,12.307308571898645,3.125,2.5,2.5,0.6736582978117561,8,8,Reverse,88.9,4.6875,1
824.34,57.834429,12.307311499999999,57.834426966725665,12.307310035949323,2.8249999999999997,2.5,2.5,0.6909755669912568,9,9,Reverse,88.5,4.2375,1
825.37,57.83442933333334,12.307311,57.8344281500295,12.307310517974662,2.8249999999999997,2.5,2.5,0.6971830176377717,9,9,Reverse,88.0,4.2375,1
826.29,57.834428166666676,12.307310166666666,57.83442815834809,12.307310342320664,2.8249999999999997,2.5,2.5,0.6584824041663135,9,9,Reverse,87.2,4.2375,1
827.31,57.83442616666666,12.307310333333332,57.834427162507374,12.307310337826998,2.8249999999999997,2.5,2.5,0.5779362380882601,9,9,Reverse,86.7,4.2375,1
828.37,57.83442749999999,12.307308833333332,57.83442733125368,12.307309585580164,2.8249999999999997,2.5,2.5,0.5324413627915839,9,9,Reverse,86.1,4.2375,1
829.25,57.83442483333333,12.307310666666668,57.834426082293504,12.307310126123417,2.8249999999999997,2.5,2.5,0.4179647355993743,9,9,Reverse,85.7,4.2375,1
830.34,57.83442766666667,12.307310166666666,57.83442687448009,12.307310146395041,2.8249999999999997,2.5,2.5,0.3492258735132732,9,9,Reverse,85.1,4.2375,1
831.27,57.834428333333335,12.307309166666668,57.83442760390671,12.307309656530855,2.8249999999999997,2.5,2.5,0.31834425317379983,9,9,Reverse,84.5,4.2375,1
832.29,57.834430999999995,12.307307333333332,57.83442930195336,12.307308494932093,2.8249999999999997,2.5,2.5,0.3500905071687656,9,9,Reverse,83.8,4.2375,1
833.33,57.83443233333334,12.307306166666669,57.834430817643344,12.30730733079938,2.8249999999999997,2.5,2.5,0.32869523332493206,9,9,Reverse,83.3,4.2375,1
834.27,57.834432,12.307305833333333,57.83443140882167,12.307306582066357,2.8249999999999997,2.5,2.5,0.2712982664812596,9,9,Reverse,82.8,4.2375,1
835.32,57.83443366666667,12.307306666666667,57.83443253774417,12.307306624366513,2.8249999999999997,2.5,2.5,0.19691064551637608,9,9,Reverse,82.3,4.2375,1
836.28,57.834435,12.307307500000002,57.83443376887209,12.307307062183257,2.8249999999999997,2.5,2.5,0.1633539706999129,9,9,Reverse,82.2,4.2375,1
837.27,57.834436833333335,12.307307,57.83443530110271,12.307307031091629,2.8249999999999997,2.5,2.5,0.19144612602538313,9,9,Reverse,81.9,4.2375,1
838.51,57.834438,12.3073055,57.83443665055135,12.307306265545813,2.8249999999999997,2.5,2.5,0.12584059284231988,9,9,Reverse,81.6,4.2375,1
839.3,57.83443883333333,12.307306833333334,57.834437741942345,12.307306549439573,2.8249999999999997,2.5,2.5,0.10631547694890045,9,9,Reverse,81.5,4.2375,1
840.27,57.834438500000005,12.307305333333334,57.83443812097117,12.307305941386455,2.8249999999999997,2.5,2.5,0.09262973832801519,9,9,Reverse,81.3,4.2375,1
841.32,57.834438500000005,12.307308333333333,57.83443831048559,12.307307137359894,2.8249999999999997,2.5,2.5,0.16502083427652356,9,9,Reverse,81.0,4.2375,1
842.32,57.83443883333333,12.307307833333335,57.83443857190946,12.307307485346614,2.8249999999999997,2.5,2.5,0.15913225800403225,9,9,Reverse,80.6,4.2375,1
843.3,57.83443833333334,12.307313500000001,57.8344384526214,12.307310492673308,2.8249999999999997,2.5,2.5,0.2996068052245551,9,9,Reverse,80.3,4.2375,1
844.35,57.834438,12.307315166666667,57.8344382263107,12.307312829669987,2.8249999999999997,2.5,2.5,0.36006488699713257,9,9,Reverse,79.9,4.2375,1
845.42,57.8344345,12.307314166666666,57.83443636315535,12.307313498168327,2.8249999999999997,2.5,2.5,0.3970158337712565,9,9,Reverse,79.7,4.2375,1
846.26,57.834435500000005,12.307317666666666,57.83443593157768,12.307315582417496,2.8249999999999997,2.5,2.5,0.44439330807284694,9,9,Reverse,79.5,4.2375,1
847.35,57.834433499999996,12.307322,57.83443471578884,12.307318791208747,2.8249999999999997,2.5,2.5,0.5521265634942875,9,9,Reverse,79.3,4.2375,1
848.29,57.834432166666666,12.307319,57.83443344122775,12.307318895604373,2.8249999999999997,2.5,2.5,0.5448418932713646,9,9,Reverse,78.9,4.2375,1
849.3,57.834436000000004,12.307315666666666,57.83443472061388,12.30731728113552,2.8249999999999997,2.5,2.5,0.49663601187002543,9,9,Reverse,78.8,4.2375,1
850.34,57.834429,12.307315833333332,57.834431860306935,12.307316557234426,2.8249999999999997,2.5,2.5,0.581072894807453,9,9,Reverse,78.7,4.2375,1
851.32,57.834428499999994,12.307314499999999,57.83443018015347,12.307315528617213,2.8249999999999997,2.5,2.5,0.6309876196532654,9,9,Reverse,78.5,4.2375,1
852.29,57.83442633333334,12.307319,57.8344282567434,12.307317264308606,2.8249999999999997,2.5,2.5,0.6605350996988271,9,9,Reverse,78.5,4.2375,1
853.32,57.834424166666665,12.307317000000001,57.834426211705036,12.307317132154303,2.8249999999999997,2.5,2.5,0.7050090472608164,9,9,Reverse,78.4,4.2375,1
854.29,57.83441933333334,12.307313333333331,57.83442277251918,12.307315232743818,2.8249999999999997,2.5,2.5,0.8551945613328256,9,9,Reverse,78.4,4.2375,1
855.27,57.834418166666666,12.307312999999999,57.83442046959293,12.307314116371908,2.8249999999999997,2.5,2.5,0.9435351193764576,9,9,Reverse,78.3,4.2375,1
856.31,57.83441833333333,12.307310500000002,57.83441940146313,12.307312308185955,2.8249999999999997,2.5,2.5,0.9667214915666437,9,9,Reverse,78.1,4.2375,1
857.36,57.83441733333334,12.307309833333333,57.834418367398236,12.307311070759644,2.8249999999999997,2.5,2.5,0.9875816866920631,9,9,Reverse,78.1,4.2375,1
858.3,57.834411,12.307311,57.834414683699116,12.307311035379822,2.8249999999999997,2.5,2.5,1.1355972927013651,9,9,Reverse,78.2,4.2375,1
859.31,57.83441466666667,12.307307333333332,57.83441467518289,12.307309184356578,2.8499999999999996,2.5,2.5,1.0643099937458709,9,9,Reverse,78.2,4.2749999999999995,1
860.35,57.83441166666667,12.307306000000002,57.83441317092478,12.30730759217829,2.8499999999999996,2.5,2.5,1.0892441291560995,9,9,Reverse,78.3,4.2749999999999995,1
861.29,57.83441616666667,12.307301666666667,57.83441466879572,12.307304629422479,2.8499999999999996,2.5,2.5,0.9872698795066908,9,9,Reverse,78.4,4.2749999999999995,1
862.27,57.834421000000006,12.307298500000002,57.83441783439787,12.30730156471124,2.8499999999999996,2.5,2.5,0.8741822097108657,9,9,Reverse,78.4,4.2749999999999995,1
863.3,57.83442,12.307306666666667,57.83441891719893,12.307304115688954,2.8499999999999996,2.5,2.5,0.8428774139241064,9,9,Reverse,78.4,4.2749999999999995,1
864.34,57.834421000000006,12.307316166666665,57.83441995859947,12.307310141177808,3.125,2.5,2.5,0.981651313136096,8,8,Reverse,78.0,4.6875,1
865.27,57.83442133333333,12.3073205,57.834420645966404,12.307315320588904,3.125,2.5,2.5,0.9816750221043322,8,8,Reverse,77.9,4.6875,1
866.31,57.83441833333333,12.307322666666668,57.83441948964987,12.307318993627787,3.125,2.5,2.5,0.8893423297351434,8,8,Reverse,77.8,4.6875,1
867.27,57.834417,12.307322,57.83441824482493,12.307320496813892,3.125,2.5,2.5,0.8190036159008894,8,8,Reverse,77.9,4.6875,1
868.28,57.83441533333333,12.307328833333335,57.834416789079135,12.307324665073613,3.125,2.5,2.5,0.8042786638061128,8,8,Reverse,77.9,4.6875,1
869.27,57.83442216666667,12.307331666666668,57.8344194778729,12.30732816587014,3.125,2.5,2.5,0.7455380002278257,8,8,Reverse,77.4,4.6875,1
870.31,57.83442033333334,12.307332666666666,57.83441990560312,12.307330416268403,2.8499999999999996,2.5,2.5,0.6558999283983915,9,9,Reverse,77.2,4.2749999999999995,1
871.34,57.834423833333325,12.307333666666667,57.83442186946822,12.307332041467536,2.8499999999999996,2.5,2.5,0.5065550632662955,9,9,Reverse,77.1,4.2749999999999995,1
872.33,57.83443316666667,12.307332333333333,57.83442751806745,12.307332187400434,2.8499999999999996,2.5,2.5,0.5629960978576835,9,9,Reverse,77.1,4.2749999999999995,1
873.37,57.834436999999994,12.307333833333333,57.83443225903372,12.307333010366884,2.8499999999999996,2.5,2.5,0.5840373235428319,9,9,Reverse,76.9,4.2749999999999995,1
874.32,57.834433999999995,12.307336666666666,57.83443312951686,12.307334838516775,2.8499999999999996,2.5,2.5,0.4833544664642747,9,9,Reverse,76.5,4.2749999999999995,1
875.28,57.834434166666675,12.307341833333332,57.83443364809177,12.307338335925053,2.8499999999999996,2.5,2.5,0.4824642021549058,9,9,Reverse,76.3,4.2749999999999995,1
876.29,57.834437333333334,12.307343666666668,57.83443549071255,12.30734100129586,2.8499999999999996,2.5,2.5,0.45573377792772174,9,9,Reverse,76.2,4.2749999999999995,1
877.33,57.834441166666664,12.307345166666668,57.83443832868961,12.307343083981264,2.8499999999999996,2.5,2.5,0.48572616093493876,9,9,Reverse,76.1,4.2749999999999995,1
878.34,57.83444533333333,12.307349166666665,57.83444183101147,12.307346125323965,2.8499999999999996,2.5,2.5,0.618126290438327,9,9,Reverse,75.9,4.2749999999999995,1
879.25,57.83444683333334,12.307358500000001,57.8344443321724,12.307352312661983,2.8499999999999996,2.5,2.5,0.8672770927947935,9,9,Reverse,75.9,4.2749999999999995,1
880.32,57.834448,12.307360666666666,57.8344461660862,12.307356489664324,2.8499999999999996,2.5,2.5,1.029856390791306,9,9,Reverse,75.5,4.2749999999999995,1
881.31,57.83445083333333,12.307361333333331,57.834448499709765,12.307358911498827,2.5,2.5,2.5,1.2037376475958623,10,10,Reverse,75.4,3.75,1
882.35,57.83445116666667,12.3073655,57.834449833188216,12.307362205749413,2.5,2.5,2.5,1.3361948757875606,10,10,Reverse,75.4,3.75,1
883.35,57.8344475,12.307365166666667,57.834448666594106,12.30736368620804,2.5,2.5,2.5,1.2498538373698656,10,10,Reverse,75.2,3.75,1
884.33,57.83444716666666,12.307365166666667,57.83444791663039,12.307364426437355,2.5,2.5,2.5,1.1676659821508968,10,10,Reverse,75.1,3.75,1
885.27,57.83445183333333,12.307368333333333,57.83444987498186,12.307366379885343,2.5,2.5,2.5,1.3624844623141716,10,10,Reverse,75.3,3.75,1
886.31,57.83445283333334,12.307367500000002,57.8344513541576,12.307366939942673,2.5,2.5,2.5,1.5109761948219391,10,10,Reverse,75.1,3.75,1
887.3,57.834442,12.307363833333334,57.8344466770788,12.307365386638002,2.5,2.5,2.5,1.1811589944539547,10,10,Reverse,74.9,3.75,1
888.35,57.83443333333333,12.307365166666667,57.83444000520606,12.307365276652336,2.5,2.5,2.5,1.0598238380752574,10,10,Reverse,74.9,3.75,1
889.34,57.834434333333334,12.307367,57.8344371692697,12.307366138326167,2.5,2.5,2.5,0.9280361635159267,10,10,Reverse,74.8,3.75,1
890.31,57.834429,12.307365,57.83443308463485,12.307365569163084,2.5,2.5,2.5,0.8114591224365203,10,10,Reverse,74.6,3.75,1
891.34,57.83442616666666,12.307362333333334,57.834429625650756,12.30736395124821,2.5,2.5,2.5,0.70688509880682,10,10,Reverse,74.5,3.75,1
892.32,57.83442616666666,12.307358500000001,57.83442789615871,12.307361225624105,2.5,2.5,2.5,0.5882032811988647,10,10,Reverse,74.5,3.75,1
893.28,57.83442566666666,12.307355833333334,57.83442678141268,12.30735852947872,2.5,2.5,2.5,0.5243766857523507,10,10,Reverse,74.5,3.75,1
894.27,57.83442566666666,12.307357666666666,57.834426224039674,12.307358098072694,2.5,2.5,2.5,0.563224562539743,10,10,Reverse,74.4,3.75,1
895.29,57.834423666666666,12.307354000000002,57.83442494535317,12.307356049036347,2.5,2.5,2.5,0.5375966228013754,10,10,Reverse,74.1,3.75,1
896.29,57.834421000000006,12.307356833333332,57.834422972676585,12.30735644118484,2.5,2.5,2.5,0.47518560341194693,10,10,Reverse,74.0,3.75,1
897.26,57.83442433333333,12.307349666666669,57.83442365300496,12.307353053925754,2.5,2.5,2.5,0.5448289613482413,10,10,Reverse,73.7,3.75,1
898.29,57.834429500000006,12.307343833333334,57.83442657650248,12.307348443629545,2.5,2.5,2.5,0.7381618591719701,10,10,Reverse,73.7,3.75,1
899.33,57.83443066666667,12.307342666666667,57.83442862158458,12.307345555148105,2.5,2.5,2.5,0.8721573852685153,10,10,Reverse,73.8,3.75,1
900.29,57.83443016666667,12.307344166666667,57.83442939412562,12.307344860907387,2.5,2.5,2.5,0.9791820480225213,10,10,Reverse,73.7,3.75,1
901.29,57.83442916666666,12.307339833333334,57.834429280396144,12.30734234712036,2.5,2.5,2.5,0.9253871002073558,10,10,Reverse,73.6,3.75,1
902.29,57.834430999999995,12.307338666666665,57.834430140198066,12.307340506893512,2.8499999999999996,2.5,2.5,0.8112813303088523,9,9,Reverse,73.6,4.2749999999999995,1
903.33,57.834436000000004,12.307336333333334,57.83443307009904,12.307338420113423,2.8499999999999996,2.5,2.5,0.9762590723987169,9,9,Reverse,73.7,4.2749999999999995,1
904.31,57.83443666666667,12.307334333333332,57.83443486838285,12.307336376723377,2.8499999999999996,2.5,2.5,0.8112827501549352,9,9,Reverse,73.7,4.2749999999999995,1
905.32,57.83443633333333,12.307334166666665,57.83443560085809,12.307335271695022,2.8499999999999996,2.5,2.5,0.6755497239010644,9,9,Reverse,74.0,4.2749999999999995,1
906.34,57.83444366666666,12.307331833333334,57.83443963376237,12.307333552514178,2.8499999999999996,2.5,2.5,1.103415041860302,9,9,Reverse,74.1,4.2749999999999995,1
907.3,57.834444,12.307334500000001,57.83444181688119,12.30733402625709,2.8499999999999996,2.5,2.5,1.0795695987150644,9,9,Reverse,73.9,4.2749999999999995,1
908.33,57.83444633333333,12.307338166666666,57.83444407510726,12.307336096461878,2.8499999999999996,2.5,2.5,1.1173030420087429,9,9,Reverse,74.4,4.2749999999999995,1
909.34,57.83445266666666,12.307339500000001,57.83444837088696,12.30733779823094,3.125,2.5,2.5,1.377904663098126,8,8,Reverse,74.9,4.6875,1
910.32,57.83445083333333,12.307336333333334,57.83444960211014,12.307337065782136,3.125,2.5,2.5,1.2933791138012702,8,8,Reverse,75.4,4.6875,1
911.29,57.83444883333333,12.307337500000001,57.83444921772174,12.30733728289107,3.125,2.5,2.5,1.111251007272512,8,8,Reverse,75.0,4.6875,1
912.3,57.83445449999999,12.307338,57.83445185886087,12.307337641445534,3.125,2.5,2.5,1.3788511926515719,8,8,Reverse,74.8,4.6875,1
913.29,57.83444616666667,12.307333166666668,57.83444901276377,12.3073354040561,3.125,2.5,2.5,1.5417977331076622,8,8,Reverse,74.3,4.6875,1
914.28,57.83443883333333,12.307335333333333,57.834443923048546,12.307335368694718,3.125,2.5,2.5,1.8110707174671494,8,8,Reverse,73.9,4.6875,1
915.29,57.834438166666665,12.307335499999999,57.834441044857606,12.307335434347358,3.125,2.5,2.5,1.5612222850089725,8,8,Reverse,73.7,4.6875,1
916.29,57.83442933333334,12.307337666666667,57.83443518909547,12.307336550507012,3.125,2.5,2.5,1.7710721140013739,8,8,Reverse,73.5,4.6875,1
917.29,57.834420833333326,12.30734,57.8344280112144,12.307338275253507,3.125,2.5,2.5,2.1640039180088855,8,8,Reverse,73.1,4.6875,1
918.29,57.83441616666667,12.307342166666668,57.834422088940535,12.307340220960088,3.125,2.5,2.5,2.2009511558689163,8,8,Reverse,72.9,4.6875,1
919.29,57.83440833333334,12.307342666666667,57.83441521113694,12.307341443813376,3.125,2.5,2.5,2.1615777297290433,8,8,Reverse,72.5,4.6875,1
920.3,57.834416833333336,12.307330333333335,57.83441602223514,12.307335888573355,3.125,2.5,2.5,2.359749416656095,8,8,Reverse,72.0,4.6875,1
921.3,57.834429,12.307327833333334,57.834422511117566,12.307331860953346,3.125,2.5,2.5,2.674093752950969,8,8,Reverse,71.7,4.6875,1
922.31,57.83444766666666,12.307325333333331,57.834435088892114,12.307328597143337,2.8499999999999996,2.5,2.5,3.5650489485430072,9,9,Reverse,72.4,4.2749999999999995,1
923.35,57.834453,12.307329833333332,57.83444404444606,12.307329215238335,2.8499999999999996,2.5,2.5,3.6537103711459844,9,9,Reverse,72.5,4.2749999999999995,1
924.32,57.83444849999999,12.307328166666666,57.834446272223026,12.3073286909525,2.8499999999999996,2.5,2.5,2.8975144332247638,9,9,Reverse,73.1,4.2749999999999995,1
925.3,57.834437333333334,12.307326166666666,57.83444180277818,12.307327428809584,2.8499999999999996,2.5,2.5,2.60484656103923,9,9,Reverse,73.4,4.2749999999999995,1
926.28,57.8344345,12.307318666666667,57.834438151389094,12.307323047738125,2.8499999999999996,2.5,2.5,2.2139573731425024,9,9,Reverse,72.8,4.2749999999999995,1
927.35,57.83443166666666,12.307312333333334,57.83443490902788,12.30731769053573,2.8499999999999996,2.5,2.5,1.8703527932845625,9,9,Reverse,72.0,4.2749999999999995,1
928.3,57.834429666666665,12.307312666666666,57.83443228784727,12.307315178601199,2.8499999999999996,2.5,2.5,1.6303016082935626,9,9,Reverse,72.0,4.2749999999999995,1
929.29,57.83443583333333,12.307304666666669,57.8344340605903,12.307309922633934,2.8499999999999996,2.5,2.5,1.4958307906318387,9,9,Reverse,72.8,4.2749999999999995,1
930.29,57.834429833333324,12.307309666666667,57.834431946961814,12.3073097946503,2.8499999999999996,2.5,2.5,1.218307950464141,9,9,Reverse,72.7,4.2749999999999995,1
931.29,57.834430000000005,12.307310833333334,57.834430973480906,12.307310313991817,2.8499999999999996,2.5,2.5,0.994005205005074,9,9,Reverse,72.4,4.2749999999999995,1
932.37,57.83442933333334,12.307306333333335,57.834430153407126,12.307308323662577,2.8499999999999996,2.5,2.5,0.7780675449032524,9,9,Reverse,72.7,4.2749999999999995,1
933.31,57.834438666666664,12.307309666666667,57.83443441003689,12.307308995164622,2.8499999999999996,2.5,2.5,0.7664080101284785,9,9,Reverse,72.8,4.2749999999999995,1
934.3,57.83444599999999,12.30731,57.834440205018446,12.30730949758231,2.8499999999999996,2.5,2.5,0.8232327576436571,9,9,Reverse,73.0,4.2749999999999995,1
935.26,57.83445083333333,12.307299,57.83444551917589,12.307304248791155,2.8499999999999996,2.5,2.5,0.9599022061348544,9,9,Reverse,74.2,4.2749999999999995,1
